"Time","Left.Cerebral.White.Matter"
5.72,220265.958491952
5.73,220265.980105279
5.74,220266.001431657
5.75,220266.022672124
5.76,220266.04391259
5.77,220266.065153056
5.78,220266.086393523
5.79,220266.107633989
5.8,220266.128874456
5.81,220266.150114922
5.82,220266.171355389
5.83,220266.192528339
5.84,220266.213401456
5.85,220266.234274573
5.86,220266.255147689
5.87,220266.276020806
5.88,220266.296893923
5.89,220266.317767039
5.9,220266.338640156
5.91,220266.359513273
5.92,220266.380386389
5.93,220266.401043089
5.94,220266.421554303
5.95,220266.442065517
5.96,220266.462576731
5.97,220266.483087945
5.98,220266.503599159
5.99,220266.524110373
6,220266.544621587
6.01,220266.5651328
6.02,220266.585639664
6.03,220266.605794359
6.04,220266.625949055
6.05,220266.64610375
6.06,220266.666258445
6.07,220266.68641314
6.08,220266.706567836
6.09,220266.726722531
6.1,220266.746877226
6.11,220266.767031922
6.12,220266.787036864
6.13,220266.806840362
6.14,220266.826643861
6.15,220266.84644736
6.16,220266.866250858
6.17,220266.886054357
6.18,220266.905857855
6.19,220266.925661354
6.2,220266.945464853
6.21,220266.965268351
6.22,220266.98478105
6.23,220267.004238612
6.24,220267.023696174
6.25,220267.043153736
6.26,220267.062611297
6.27,220267.082068859
6.28,220267.101526421
6.29,220267.120983982
6.3,220267.140441544
6.31,220267.159812279
6.32,220267.178929102
6.33,220267.198045925
6.34,220267.217162749
6.35,220267.236279572
6.36,220267.255396395
6.37,220267.274513218
6.38,220267.293630041
6.39,220267.312746865
6.4,220267.331863688
6.41,220267.350755985
6.42,220267.369537207
6.43,220267.388318429
6.44,220267.40709965
6.45,220267.425880872
6.46,220267.444662094
6.47,220267.463443316
6.48,220267.482224537
6.49,220267.501005759
6.5,220267.519759471
6.51,220267.538210167
6.52,220267.556660864
6.53,220267.575111561
6.54,220267.593562257
6.55,220267.612012954
6.56,220267.630463651
6.57,220267.648914347
6.58,220267.667365044
6.59,220267.685815741
6.6,220267.704104517
6.61,220267.722229705
6.62,220267.740354892
6.63,220267.758480079
6.64,220267.776605267
6.65,220267.794730454
6.66,220267.812855642
6.67,220267.830980829
6.68,220267.849106017
6.69,220267.867231204
6.7,220267.885064162
6.71,220267.902868796
6.72,220267.92067343
6.73,220267.938478065
6.74,220267.956282699
6.75,220267.974087333
6.76,220267.991891968
6.77,220268.009696602
6.78,220268.027501236
6.79,220268.045203014
6.8,220268.062691992
6.81,220268.080180969
6.82,220268.097669947
6.83,220268.115158924
6.84,220268.132647901
6.85,220268.150136879
6.86,220268.167625856
6.87,220268.185114834
6.88,220268.202603811
6.89,220268.219862765
6.9,220268.237040923
6.91,220268.254219081
6.92,220268.271397239
6.93,220268.288575397
6.94,220268.305753555
6.95,220268.322931713
6.96,220268.34010987
6.97,220268.357288028
6.98,220268.374418976
6.99,220268.391291093
7,220268.40816321
7.01,220268.425035327
7.02,220268.441907443
7.03,220268.45877956
7.04,220268.475651677
7.05,220268.492523794
7.06,220268.50939591
7.07,220268.526268027
7.08,220268.542968853
7.09,220268.559539649
7.1,220268.576110445
7.11,220268.592681241
7.12,220268.609252037
7.13,220268.625822832
7.14,220268.642393628
7.15,220268.658964424
7.16,220268.67553522
7.17,220268.692106015
7.18,220268.708385293
7.19,220268.724659431
7.2,220268.740933568
7.21,220268.757207705
7.22,220268.773481842
7.23,220268.789755979
7.24,220268.806030116
7.25,220268.822304253
7.26,220268.83857839
7.27,220268.854736618
7.28,220268.870718701
7.29,220268.886700784
7.3,220268.902682867
7.31,220268.91866495
7.32,220268.934647033
7.33,220268.950629116
7.34,220268.966611199
7.35,220268.982593282
7.36,220268.998575366
7.37,220269.014324257
7.38,220269.030018834
7.39,220269.045713411
7.4,220269.061407988
7.41,220269.077102565
7.42,220269.092797142
7.43,220269.108491718
7.44,220269.124186295
7.45,220269.139880872
7.46,220269.155511689
7.47,220269.170923251
7.48,220269.186334812
7.49,220269.201746374
7.5,220269.217157936
7.51,220269.232569497
7.52,220269.247981059
7.53,220269.26339262
7.54,220269.278804182
7.55,220269.294215744
7.56,220269.309449155
7.57,220269.324582136
7.58,220269.339715118
7.59,220269.354848099
7.6,220269.36998108
7.61,220269.385114061
7.62,220269.400247043
7.63,220269.415380024
7.64,220269.430513005
7.65,220269.445631262
7.66,220269.460490042
7.67,220269.475348822
7.68,220269.490207602
7.69,220269.505066382
7.7,220269.519925162
7.71,220269.534783942
7.72,220269.549642722
7.73,220269.564501502
7.74,220269.579360283
7.75,220269.594092786
7.76,220269.608681688
7.77,220269.623270591
7.78,220269.637859493
7.79,220269.652448396
7.8,220269.667037298
7.81,220269.681626201
7.82,220269.696215103
7.83,220269.710804006
7.84,220269.725392908
7.85,220269.739747515
7.86,220269.754070809
7.87,220269.768394103
7.88,220269.782717397
7.89,220269.79704069
7.9,220269.811363984
7.91,220269.825687278
7.92,220269.840010572
7.93,220269.854333866
7.94,220269.868579705
7.95,220269.882641604
7.96,220269.896703504
7.97,220269.910765404
7.98,220269.924827303
7.99,220269.938889203
8,220269.952951103
8.01,220269.967013002
8.02,220269.981074902
8.03,220269.995136802
8.04,220270.009015931
8.05,220270.022820597
8.06,220270.036625263
8.07,220270.050429928
8.08,220270.064234594
8.09,220270.07803926
8.1,220270.091843926
8.11,220270.105648592
8.12,220270.119453257
8.13,220270.133226351
8.14,220270.14677789
8.15,220270.160329429
8.16,220270.173880967
8.17,220270.187432506
8.18,220270.200984045
8.19,220270.214535584
8.2,220270.228087122
8.21,220270.241638661
8.22,220270.2551902
8.23,220270.268607504
8.24,220270.28190997
8.25,220270.295212435
8.26,220270.3085149
8.27,220270.321817366
8.28,220270.335119831
8.29,220270.348422296
8.3,220270.361724761
8.31,220270.375027227
8.32,220270.388329692
8.33,220270.401398569
8.34,220270.414455962
8.35,220270.427513355
8.36,220270.440570747
8.37,220270.45362814
8.38,220270.466685533
8.39,220270.479742926
8.4,220270.492800319
8.41,220270.505857711
8.42,220270.518826529
8.43,220270.531642798
8.44,220270.544459067
8.45,220270.557275336
8.46,220270.570091605
8.47,220270.582907874
8.48,220270.595724143
8.49,220270.608540412
8.5,220270.621356681
8.51,220270.63417295
8.52,220270.646803814
8.53,220270.659382856
8.54,220270.671961898
8.55,220270.68454094
8.56,220270.697119983
8.57,220270.709699025
8.58,220270.722278067
8.59,220270.734857109
8.6,220270.747436151
8.61,220270.759969507
8.62,220270.772315168
8.63,220270.784660829
8.64,220270.79700649
8.65,220270.80935215
8.66,220270.821697811
8.67,220270.834043472
8.68,220270.846389132
8.69,220270.858734793
8.7,220270.871080454
8.71,220270.883286076
8.72,220270.89540215
8.73,220270.907518224
8.74,220270.919634298
8.75,220270.931750372
8.76,220270.943866446
8.77,220270.95598252
8.78,220270.968098594
8.79,220270.980214668
8.8,220270.992325284
8.81,220271.004215515
8.82,220271.016105746
8.83,220271.027995978
8.84,220271.039886209
8.85,220271.051776441
8.86,220271.063666672
8.87,220271.075556903
8.88,220271.087447135
8.89,220271.099337366
8.9,220271.111130214
8.91,220271.122798297
8.92,220271.134466379
8.93,220271.146134462
8.94,220271.157802545
8.95,220271.169470628
8.96,220271.181138711
8.97,220271.192806794
8.98,220271.204474877
8.99,220271.21614296
9,220271.227624751
9.01,220271.23907433
9.02,220271.250523909
9.03,220271.261973488
9.04,220271.273423067
9.05,220271.284872646
9.06,220271.296322225
9.07,220271.307771804
9.08,220271.319221383
9.09,220271.330613628
9.1,220271.341848298
9.11,220271.353082968
9.12,220271.364317639
9.13,220271.375552309
9.14,220271.38678698
9.15,220271.39802165
9.16,220271.409256321
9.17,220271.420490991
9.18,220271.431725662
9.19,220271.442816397
9.2,220271.453839706
9.21,220271.464863015
9.22,220271.475886323
9.23,220271.486909632
9.24,220271.497932941
9.25,220271.50895625
9.26,220271.519979558
9.27,220271.531002867
9.28,220271.542006388
9.29,220271.552821834
9.3,220271.563637279
9.31,220271.574452725
9.32,220271.58526817
9.33,220271.596083616
9.34,220271.606899062
9.35,220271.617714507
9.36,220271.628529953
9.37,220271.639345398
9.38,220271.650056716
9.39,220271.660667749
9.4,220271.671278782
9.41,220271.681889815
9.42,220271.692500848
9.43,220271.703111881
9.44,220271.713722915
9.45,220271.724333948
9.46,220271.734944981
9.47,220271.745556014
9.48,220271.755981394
9.49,220271.766391418
9.5,220271.776801442
9.51,220271.787211466
9.52,220271.79762149
9.53,220271.808031514
9.54,220271.818441538
9.55,220271.828851563
9.56,220271.839261587
9.57,220271.849604841
9.58,220271.859817213
9.59,220271.870029585
9.6,220271.880241956
9.61,220271.890454328
9.62,220271.9006667
9.63,220271.910879071
9.64,220271.921091443
9.65,220271.931303815
9.66,220271.941516186
9.67,220271.951582409
9.68,220271.961600438
9.69,220271.971618468
9.7,220271.981636497
9.71,220271.991654526
9.72,220272.001672556
9.73,220272.011690585
9.74,220272.021708614
9.75,220272.031726644
9.76,220272.041712911
9.77,220272.051539862
9.78,220272.061366813
9.79,220272.071193765
9.8,220272.081020716
9.81,220272.090847667
9.82,220272.100674618
9.83,220272.110501569
9.84,220272.12032852
9.85,220272.130155471
9.86,220272.139873383
9.87,220272.149512475
9.88,220272.159151567
9.89,220272.168790658
9.9,220272.17842975
9.91,220272.188068841
9.92,220272.197707933
9.93,220272.207347024
9.94,220272.216986116
9.95,220272.226625207
9.96,220272.236080604
9.97,220272.245535009
9.98,220272.254989415
9.99,220272.26444382
10,220272.273898226
10.01,220272.283352631
10.02,220272.292807037
10.03,220272.302261442
10.04,220272.311715848
10.05,220272.321096025
10.06,220272.330368874
10.07,220272.339641722
10.08,220272.34891457
10.09,220272.358187419
10.1,220272.367460267
10.11,220272.376733115
10.12,220272.386005964
10.13,220272.395278812
10.14,220272.40455166
10.15,220272.413677618
10.16,220272.422771993
10.17,220272.431866369
10.18,220272.440960745
10.19,220272.450055121
10.2,220272.459149497
10.21,220272.468243873
10.22,220272.477338248
10.23,220272.486432624
10.24,220272.495485379
10.25,220272.504404323
10.26,220272.513323267
10.27,220272.522242211
10.28,220272.531161156
10.29,220272.5400801
10.3,220272.548999044
10.31,220272.557917988
10.32,220272.566836933
10.33,220272.575755877
10.34,220272.584562488
10.35,220272.593308998
10.36,220272.602055509
10.37,220272.610802019
10.38,220272.619548529
10.39,220272.62829504
10.4,220272.63704155
10.41,220272.64578806
10.42,220272.654534571
10.43,220272.663269952
10.44,220272.671846984
10.45,220272.680424015
10.46,220272.689001046
10.47,220272.697578077
10.48,220272.706155108
10.49,220272.714732139
10.5,220272.723309171
10.51,220272.731886202
10.52,220272.740463233
10.53,220272.748960334
10.54,220272.757370798
10.55,220272.765781262
10.56,220272.774191727
10.57,220272.782602191
10.58,220272.791012655
10.59,220272.79942312
10.6,220272.807833584
10.61,220272.816244048
10.62,220272.824654513
10.63,220272.83291862
10.64,220272.841165388
10.65,220272.849412156
10.66,220272.857658924
10.67,220272.865905692
10.68,220272.874152459
10.69,220272.882399227
10.7,220272.890645995
10.71,220272.898892763
10.72,220272.907089939
10.73,220272.915175839
10.74,220272.923261739
10.75,220272.931347639
10.76,220272.939433539
10.77,220272.947519439
10.78,220272.95560534
10.79,220272.96369124
10.8,220272.97177714
10.81,220272.97986304
10.82,220272.98783473
10.83,220272.99576255
10.84,220273.00369037
10.85,220273.011618191
10.86,220273.019546011
10.87,220273.027473831
10.88,220273.035401651
10.89,220273.043329471
10.9,220273.051257292
10.91,220273.059163879
10.92,220273.066936367
10.93,220273.074708854
10.94,220273.082481341
10.95,220273.090253829
10.96,220273.098026316
10.97,220273.105798803
10.98,220273.11357129
10.99,220273.121343778
11,220273.129116265
11.01,220273.136804671
11.02,220273.144424532
11.03,220273.152044394
11.04,220273.159664255
11.05,220273.167284116
11.06,220273.174903977
11.07,220273.182523839
11.08,220273.1901437
11.09,220273.197763561
11.1,220273.205383422
11.11,220273.212858558
11.12,220273.22032846
11.13,220273.227798362
11.14,220273.235268264
11.15,220273.242738166
11.16,220273.250208068
11.17,220273.25767797
11.18,220273.265147872
11.19,220273.272617775
11.2,220273.280031793
11.21,220273.287354363
11.22,220273.294676934
11.23,220273.301999505
11.24,220273.309322076
11.25,220273.316644646
11.26,220273.323967217
11.27,220273.331289788
11.28,220273.338612358
11.29,220273.345934929
11.3,220273.353142644
11.31,220273.360320472
11.32,220273.3674983
11.33,220273.374676128
11.34,220273.381853956
11.35,220273.389031784
11.36,220273.396209612
11.37,220273.40338744
11.38,220273.410565268
11.39,220273.41771356
11.4,220273.424749195
11.41,220273.431784831
11.42,220273.438820466
11.43,220273.445856102
11.44,220273.452891737
11.45,220273.459927373
11.46,220273.466963008
11.47,220273.473998644
11.48,220273.481034279
11.49,220273.487983044
11.5,220273.494878999
11.51,220273.501774954
11.52,220273.508670909
11.53,220273.515566864
11.54,220273.522462819
11.55,220273.529358774
11.56,220273.536254729
11.57,220273.543150684
11.58,220273.550041682
11.59,220273.556800431
11.6,220273.56355918
11.61,220273.570317929
11.62,220273.577076679
11.63,220273.583835428
11.64,220273.590594177
11.65,220273.597352926
11.66,220273.604111675
11.67,220273.610870424
11.68,220273.617568482
11.69,220273.624192463
11.7,220273.630816443
11.71,220273.637440424
11.72,220273.644064404
11.73,220273.650688385
11.74,220273.657312365
11.75,220273.663936345
11.76,220273.670560326
11.77,220273.677184306
11.78,220273.683693849
11.79,220273.690185461
11.8,220273.696677073
11.81,220273.703168686
11.82,220273.709660298
11.83,220273.71615191
11.84,220273.722643522
11.85,220273.729135135
11.86,220273.735626747
11.87,220273.742082121
11.88,220273.748443729
11.89,220273.754805337
11.9,220273.761166945
11.91,220273.767528553
11.92,220273.773890161
11.93,220273.780251769
11.94,220273.786613377
11.95,220273.792974985
11.96,220273.799336593
11.97,220273.805609728
11.98,220273.811843659
11.99,220273.818077591
12,220273.824311523
12.01,220273.830545455
12.02,220273.836779387
12.03,220273.843013319
12.04,220273.849247251
12.05,220273.855481183
12.06,220273.861701679
12.07,220273.867810227
12.08,220273.873918776
12.09,220273.880027324
12.1,220273.886135872
12.11,220273.892244421
12.12,220273.898352969
12.13,220273.904461517
12.14,220273.910570066
12.15,220273.916678614
12.16,220273.922722969
12.17,220273.928708391
12.18,220273.934693813
12.19,220273.940679235
12.2,220273.946664657
12.21,220273.952650079
12.22,220273.958635501
12.23,220273.964620924
12.24,220273.970606346
12.25,220273.976591768
12.26,220273.982464076
12.27,220273.988328595
12.28,220273.994193113
12.29,220274.000057632
12.3,220274.005922151
12.31,220274.011786669
12.32,220274.017651188
12.33,220274.023515706
12.34,220274.029380225
12.35,220274.03520322
12.36,220274.040949023
12.37,220274.046694826
12.38,220274.05244063
12.39,220274.058186433
12.4,220274.063932236
12.41,220274.06967804
12.42,220274.075423843
12.43,220274.081169646
12.44,220274.08691545
12.45,220274.092572203
12.46,220274.098201445
12.47,220274.103830688
12.48,220274.10945993
12.49,220274.115089173
12.5,220274.120718416
12.51,220274.126347658
12.52,220274.131976901
12.53,220274.137606143
12.54,220274.143214994
12.55,220274.148729797
12.56,220274.154244599
12.57,220274.159759402
12.58,220274.165274205
12.59,220274.170789007
12.6,220274.17630381
12.61,220274.181818612
12.62,220274.187333415
12.63,220274.192848218
12.64,220274.198296464
12.65,220274.203698914
12.66,220274.209101365
12.67,220274.214503815
12.68,220274.219906266
12.69,220274.225308716
12.7,220274.230711167
12.71,220274.236113617
12.72,220274.241516068
12.73,220274.246917791
12.74,220274.252209944
12.75,220274.257502098
12.76,220274.262794251
12.77,220274.268086405
12.78,220274.273378558
12.79,220274.278670712
12.8,220274.283962865
12.81,220274.289255019
12.82,220274.294547172
12.83,220274.299793764
12.84,220274.304977643
12.85,220274.310161522
12.86,220274.315345402
12.87,220274.320529281
12.88,220274.32571316
12.89,220274.33089704
12.9,220274.336080919
12.91,220274.341264798
12.92,220274.346448677
12.93,220274.351543809
12.94,220274.356621405
12.95,220274.361699001
12.96,220274.366776597
12.97,220274.371854193
12.98,220274.376931789
12.99,220274.382009385
13,220274.387086981
13.01,220274.392164577
13.02,220274.397216173
13.03,220274.402189445
13.04,220274.407162717
13.05,220274.412135989
13.06,220274.417109261
13.07,220274.422082533
13.08,220274.427055805
13.09,220274.432029077
13.1,220274.437002349
13.11,220274.441975621
13.12,220274.446880961
13.13,220274.451751837
13.14,220274.456622713
13.15,220274.46149359
13.16,220274.466364466
13.17,220274.471235342
13.18,220274.476106218
13.19,220274.480977094
13.2,220274.48584797
13.21,220274.490711045
13.22,220274.495481423
13.23,220274.500251801
13.24,220274.505022178
13.25,220274.509792556
13.26,220274.514562934
13.27,220274.519333312
13.28,220274.52410369
13.29,220274.528874067
13.3,220274.533644445
13.31,220274.538366313
13.32,220274.54303806
13.33,220274.547709806
13.34,220274.552381553
13.35,220274.557053299
