"Time","Right.Cortex"
-50.36,258805.464151981
-50.35,258803.281270648
-50.34,258801.099801135
-50.33,258798.91999379
-50.32,258796.740186445
-50.31,258794.5603791
-50.3,258792.380571755
-50.29,258790.20076441
-50.28,258788.020957065
-50.27,258785.84114972
-50.26,258783.661342375
-50.25,258781.48153503
-50.24,258779.304401113
-50.23,258777.127654413
-50.22,258774.950907712
-50.21,258772.774161012
-50.2,258770.597414311
-50.19,258768.420667611
-50.18,258766.24392091
-50.17,258764.06717421
-50.16,258761.890427509
-50.15,258759.714557502
-50.14,258757.540858146
-50.13,258755.36715879
-50.12,258753.193459433
-50.11,258751.019760077
-50.1,258748.846060721
-50.09,258746.672361365
-50.08,258744.498662009
-50.07,258742.324962652
-50.06,258740.151263296
-50.05,258737.979693556
-50.04,258735.809028288
-50.03,258733.63836302
-50.02,258731.467697751
-50.01,258729.297032483
-50,258727.126367215
-49.99,258724.955701947
-49.98,258722.785036679
-49.97,258720.61437141
-49.96,258718.444056873
-49.95,258716.27641248
-49.94,258714.108768087
-49.93,258711.941123694
-49.92,258709.773479301
-49.91,258707.605834908
-49.9,258705.438190516
-49.89,258703.270546123
-49.88,258701.10290173
-49.87,258698.935257337
-49.86,258696.769207955
-49.85,258694.604571268
-49.84,258692.439934581
-49.83,258690.275297895
-49.82,258688.110661208
-49.81,258685.946024521
-49.8,258683.781387834
-49.79,258681.616751148
-49.78,258679.452114461
-49.77,258677.287477774
-49.76,258675.125669509
-49.75,258672.964027402
-49.74,258670.802385296
-49.73,258668.640743189
-49.72,258666.479101083
-49.71,258664.317458976
-49.7,258662.155816869
-49.69,258659.994174763
-49.68,258657.832532656
-49.67,258655.671960069
-49.66,258653.51329946
-49.65,258651.35463885
-49.64,258649.19597824
-49.63,258647.03731763
-49.62,258644.878657021
-49.61,258642.719996411
-49.6,258640.561335801
-49.59,258638.402675191
-49.58,258636.244014582
-49.57,258634.087648366
-49.56,258631.931956213
-49.55,258629.776264059
-49.54,258627.620571906
-49.53,258625.464879753
-49.52,258623.309187599
-49.51,258621.153495446
-49.5,258618.997803293
-49.49,258616.84211114
-49.48,258614.686972043
-49.47,258612.534235348
-49.46,258610.381498654
-49.45,258608.228761959
-49.44,258606.076025264
-49.43,258603.92328857
-49.42,258601.770551875
-49.41,258599.61781518
-49.4,258597.465078486
-49.39,258595.312341791
-49.38,258593.16137453
-49.37,258591.011580338
-49.36,258588.861786146
-49.35,258586.711991954
-49.34,258584.562197763
-49.33,258582.412403571
-49.32,258580.262609379
-49.31,258578.112815188
-49.3,258575.963020996
-49.29,258573.813272335
-49.28,258571.666407733
-49.27,258569.519543131
-49.26,258567.372678528
-49.25,258565.225813926
-49.24,258563.078949324
-49.23,258560.932084721
-49.22,258558.785220119
-49.21,258556.638355517
-49.2,258554.491490914
-49.19,258552.345879764
-49.18,258550.201931879
-49.17,258548.057983995
-49.16,258545.91403611
-49.15,258543.770088226
-49.14,258541.626140341
-49.13,258539.482192456
-49.12,258537.338244572
-49.11,258535.194296687
-49.1,258533.050348802
-49.09,258530.908851663
-49.08,258528.767807666
-49.07,258526.626763669
-49.06,258524.485719672
-49.05,258522.344675675
-49.04,258520.203631678
-49.03,258518.062587681
-49.02,258515.921543684
-49.01,258513.780499687
-49,258511.640202052
-48.99,258509.502049154
-48.98,258507.363896256
-48.97,258505.225743358
-48.96,258503.08759046
-48.95,258500.949437562
-48.94,258498.811284664
-48.93,258496.673131766
-48.92,258494.534978868
-48.91,258492.39682597
-48.9,258490.260608373
-48.89,258488.125333826
-48.88,258485.990059279
-48.87,258483.854784733
-48.86,258481.719510186
-48.85,258479.58423564
-48.84,258477.448961093
-48.83,258475.313686546
-48.82,258473.178412
-48.81,258471.043385532
-48.8,258468.910976631
-48.79,258466.778567729
-48.78,258464.646158828
-48.77,258462.513749926
-48.76,258460.381341024
-48.75,258458.248932123
-48.74,258456.116523221
-48.73,258453.98411432
-48.72,258451.851705418
-48.71,258449.720725219
-48.7,258447.591169297
-48.69,258445.461613375
-48.68,258443.332057452
-48.67,258441.20250153
-48.66,258439.072945608
-48.65,258436.943389686
-48.64,258434.813833763
-48.63,258432.684277841
-48.62,258430.554721919
-48.61,258428.427764868
-48.6,258426.3010493
-48.59,258424.174333731
-48.58,258422.047618163
-48.57,258419.920902595
-48.56,258417.794187027
-48.55,258415.667471459
-48.54,258413.540755891
-48.53,258411.414040323
-48.52,258409.28825562
-48.51,258407.164367821
-48.5,258405.040480022
-48.49,258402.916592223
-48.48,258400.792704425
-48.47,258398.668816626
-48.46,258396.544928827
-48.45,258394.421041028
-48.44,258392.29715323
-48.43,258390.173265431
-48.42,258388.05147045
-48.41,258385.930397876
-48.4,258383.809325301
-48.39,258381.688252727
-48.38,258379.567180153
-48.37,258377.446107579
-48.36,258375.325035005
-48.35,258373.203962431
-48.34,258371.082889857
-48.33,258368.962258987
-48.32,258366.843989133
-48.31,258364.725719279
-48.3,258362.607449425
-48.29,258360.489179571
-48.28,258358.370909717
-48.27,258356.252639863
-48.26,258354.134370009
-48.25,258352.016100155
-48.24,258349.897830301
-48.23,258347.781155926
-48.22,258345.665676327
-48.21,258343.550196728
-48.2,258341.434717129
-48.19,258339.31923753
-48.18,258337.203757931
-48.17,258335.088278332
-48.16,258332.972798733
-48.15,258330.857319134
-48.14,258328.741839535
-48.13,258326.629098903
-48.12,258324.516397133
-48.11,258322.403695364
-48.1,258320.290993594
-48.09,258318.178291825
-48.08,258316.065590055
-48.07,258313.952888286
-48.06,258311.840186516
-48.05,258309.727484747
-48.04,258307.61588975
-48.03,258305.505953424
-48.02,258303.396017098
-48.01,258301.286080772
-48,258299.176144446
-47.99,258297.06620812
-47.98,258294.956271794
-47.97,258292.846335468
-47.96,258290.736399141
-47.95,258288.626462815
-47.94,258286.518768669
-47.93,258284.411585439
-47.92,258282.304402209
-47.91,258280.197218979
-47.9,258278.090035749
-47.89,258275.98285252
-47.88,258273.87566929
-47.87,258271.76848606
-47.86,258269.66130283
-47.85,258267.554746217
-47.84,258265.450303776
-47.83,258263.345861334
-47.82,258261.241418893
-47.81,258259.136976451
-47.8,258257.032534009
-47.79,258254.928091568
-47.78,258252.823649126
-47.77,258250.719206684
-47.76,258248.614764243
-47.75,258246.512075781
-47.74,258244.410361858
-47.73,258242.308647935
-47.72,258240.206934012
-47.71,258238.105220089
-47.7,258236.003506166
-47.69,258233.901792243
-47.68,258231.80007832
-47.67,258229.698364397
-47.66,258227.596805406
-47.65,258225.49780777
-47.64,258223.398810135
-47.63,258221.2998125
-47.62,258219.200814865
-47.61,258217.10181723
-47.6,258215.002819594
-47.59,258212.903821959
-47.58,258210.804824324
-47.57,258208.705826689
-47.56,258206.608103341
-47.55,258204.5118098
-47.54,258202.41551626
-47.53,258200.31922272
-47.52,258198.22292918
-47.51,258196.12663564
-47.5,258194.0303421
-47.49,258191.934048559
-47.48,258189.837755019
-47.47,258187.741461479
-47.46,258185.647551515
-47.45,258183.553949916
-47.44,258181.460348316
-47.43,258179.366746716
-47.42,258177.273145116
-47.41,258175.179543517
-47.4,258173.085941917
-47.39,258170.992340317
-47.38,258168.898738717
-47.37,258166.80594014
-47.36,258164.715018364
-47.35,258162.624096588
-47.34,258160.533174812
-47.33,258158.442253036
-47.32,258156.35133126
-47.31,258154.260409484
-47.3,258152.169487708
-47.29,258150.078565932
-47.28,258147.987644156
-47.27,258145.898626778
-47.26,258143.810372747
-47.25,258141.722118715
-47.24,258139.633864684
-47.23,258137.545610653
-47.22,258135.457356622
-47.21,258133.369102591
-47.2,258131.280848559
-47.19,258129.192594528
-47.18,258127.104680603
-47.17,258125.019082275
-47.16,258122.933483947
-47.15,258120.847885619
-47.14,258118.762287291
-47.13,258116.676688963
-47.12,258114.591090635
-47.11,258112.505492307
-47.1,258110.419893979
-47.09,258108.334295651
-47.08,258106.250130927
-47.07,258104.167176298
-47.06,258102.084221669
-47.05,258100.00126704
-47.04,258097.918312411
-47.03,258095.835357782
-47.02,258093.752403154
-47.01,258091.669448525
-47,258089.586493896
-46.99,258087.503539267
-46.98,258085.42310183
-46.97,258083.342778933
-46.96,258081.262456037
-46.95,258079.18213314
-46.94,258077.101810243
-46.93,258075.021487346
-46.92,258072.941164449
-46.91,258070.860841552
-46.9,258068.780518655
-46.89,258066.701166874
-46.88,258064.623463779
-46.87,258062.545760684
-46.86,258060.468057589
-46.85,258058.390354494
-46.84,258056.312651399
-46.83,258054.234948303
-46.82,258052.157245208
-46.81,258050.079542113
-46.8,258048.001839018
-46.79,258045.926182841
-46.78,258043.851087654
-46.77,258041.775992467
-46.76,258039.70089728
-46.75,258037.625802093
-46.74,258035.550706906
-46.73,258033.475611719
-46.72,258031.400516532
-46.71,258029.325421345
-46.7,258027.250843018
-46.69,258025.178343882
-46.68,258023.105844747
-46.67,258021.033345611
-46.66,258018.960846475
-46.65,258016.88834734
-46.64,258014.815848204
-46.63,258012.743349069
-46.62,258010.670849933
-46.61,258008.598350797
-46.6,258006.527436571
-46.59,258004.457521666
-46.58,258002.387606761
-46.57,258000.317691856
-46.56,257998.247776951
-46.55,257996.177862046
-46.54,257994.107947141
-46.53,257992.038032236
-46.52,257989.968117331
-46.51,257987.898273183
-46.5,257985.830930724
-46.49,257983.763588265
-46.48,257981.696245807
-46.47,257979.628903348
-46.46,257977.561560889
-46.45,257975.49421843
-46.44,257973.426875971
-46.43,257971.359533512
-46.42,257969.292191054
-46.41,257967.225979684
-46.4,257965.161197923
-46.39,257963.096416162
-46.38,257961.0316344
-46.37,257958.966852639
-46.36,257956.902070878
-46.35,257954.837289117
-46.34,257952.772507355
-46.33,257950.707725594
-46.32,257948.642943833
-46.31,257946.580343791
-46.3,257944.518111014
-46.29,257942.455878238
-46.28,257940.393645461
-46.27,257938.331412685
-46.26,257936.269179908
-46.25,257934.206947132
-46.24,257932.144714355
-46.23,257930.082481579
-46.22,257928.020934186
-46.21,257925.961238717
-46.2,257923.901543248
-46.19,257921.841847779
-46.18,257919.78215231
-46.17,257917.722456841
-46.16,257915.662761372
-46.15,257913.603065903
-46.14,257911.543370434
-46.13,257909.483674965
-46.12,257907.425707881
-46.11,257905.368538077
-46.1,257903.311368274
-46.09,257901.25419847
-46.08,257899.197028667
-46.07,257897.139858863
-46.06,257895.08268906
-46.05,257893.025519256
-46.04,257890.968349453
-46.03,257888.91142737
-46.02,257886.856771625
-46.01,257884.80211588
-46,257882.747460136
-45.99,257880.692804391
-45.98,257878.638148647
-45.97,257876.583492902
-45.96,257874.528837158
-45.95,257872.474181413
-45.94,257870.419525668
-45.93,257868.366153048
-45.92,257866.313999791
-45.91,257864.261846533
-45.9,257862.209693276
-45.89,257860.157540018
-45.88,257858.105386761
-45.87,257856.053233504
-45.86,257854.001080246
-45.85,257851.948926989
-45.84,257849.896773731
-45.83,257847.846929448
-45.82,257845.797267141
-45.81,257843.747604834
-45.8,257841.697942527
-45.79,257839.64828022
-45.78,257837.598617913
-45.77,257835.548955605
-45.76,257833.499293298
-45.75,257831.449630991
-45.74,257829.40081455
-45.73,257827.353631691
-45.72,257825.306448832
-45.71,257823.259265972
-45.7,257821.212083113
-45.69,257819.164900254
-45.68,257817.117717395
-45.67,257815.070534536
-45.66,257813.023351677
-45.65,257810.976168817
-45.64,257808.930850163
-45.63,257806.886135284
-45.62,257804.841420405
-45.61,257802.796705526
-45.6,257800.751990647
-45.59,257798.707275768
-45.58,257796.662560889
-45.57,257794.61784601
-45.56,257792.573131131
-45.55,257790.52883279
-45.54,257788.486574457
-45.53,257786.444316125
-45.52,257784.402057792
-45.51,257782.35979946
-45.5,257780.317541127
-45.49,257778.275282795
-45.48,257776.233024462
-45.47,257774.19076613
-45.46,257772.148507798
-45.45,257770.107676863
-45.44,257768.067863678
-45.43,257766.028050493
-45.42,257763.988237307
-45.41,257761.948424122
-45.4,257759.908610936
-45.39,257757.868797751
-45.38,257755.828984566
-45.37,257753.78917138
-45.36,257751.749358195
-45.35,257749.711973859
-45.34,257747.674594455
-45.33,257745.637215051
-45.32,257743.599835647
-45.31,257741.562456243
-45.3,257739.525076839
-45.29,257737.487697435
-45.28,257735.450318031
-45.27,257733.412938627
-45.26,257731.376557707
-45.25,257729.341600752
-45.24,257727.306643798
-45.23,257725.271686843
-45.22,257723.236729889
-45.21,257721.201772935
-45.2,257719.16681598
-45.19,257717.131859026
-45.18,257715.096902071
-45.17,257713.061945117
-45.16,257711.028980701
-45.15,257708.996434898
-45.14,257706.963889095
-45.13,257704.931343292
-45.12,257702.898797488
-45.11,257700.866251685
-45.1,257698.833705882
-45.09,257696.801160078
-45.08,257694.768614275
-45.07,257692.736645862
-45.06,257690.706499945
-45.05,257688.676354027
-45.04,257686.64620811
-45.03,257684.616062193
-45.02,257682.585916276
-45.01,257680.555770359
-45,257678.525624442
-44.99,257676.495478525
-44.98,257674.465332607
-44.97,257672.436750772
-44.96,257670.408993509
-44.95,257668.381236246
-44.94,257666.353478983
-44.93,257664.32572172
-44.92,257662.297964457
-44.91,257660.270207195
-44.9,257658.242449932
-44.89,257656.214692669
-44.88,257654.187099455
-44.87,257652.161719647
-44.86,257650.136339839
-44.85,257648.110960032
-44.84,257646.085580224
-44.83,257644.060200417
-44.82,257642.034820609
-44.81,257640.009440802
-44.8,257637.984060994
-44.79,257635.958681187
-44.78,257633.934444788
-44.77,257631.91143127
-44.76,257629.888417752
-44.75,257627.865404233
-44.74,257625.842390715
-44.73,257623.819377197
-44.72,257621.796363679
-44.71,257619.773350161
-44.7,257617.750336642
-44.69,257615.727323124
-44.68,257613.706423154
-44.67,257611.685764791
-44.66,257609.665106429
-44.65,257607.644448067
-44.64,257605.623789704
-44.63,257603.603131342
-44.62,257601.58247298
-44.61,257599.561814617
-44.6,257597.541156255
-44.59,257595.521228344
-44.58,257593.502914037
-44.57,257591.484599729
-44.56,257589.466285422
-44.55,257587.447971115
-44.54,257585.429656807
-44.53,257583.4113425
-44.52,257581.393028192
-44.51,257579.374713885
-44.5,257577.356399578
-44.49,257575.339778608
-44.48,257573.323797287
-44.47,257571.307815966
-44.46,257569.291834645
-44.45,257567.275853324
-44.44,257565.259872002
-44.43,257563.243890681
-44.42,257561.22790936
-44.41,257559.211928039
-44.4,257557.19627186
-44.39,257555.182612489
-44.38,257553.168953117
-44.37,257551.155293746
-44.36,257549.141634374
-44.35,257547.127975003
-44.34,257545.114315631
-44.33,257543.10065626
-44.32,257541.086996888
-44.31,257539.073337517
-44.3,257537.060958953
-44.29,257535.049610527
-44.28,257533.0382621
-44.27,257531.026913674
-44.26,257529.015565247
-44.25,257527.00421682
-44.24,257524.992868394
-44.23,257522.981519967
-44.22,257520.970171541
-44.21,257518.958823114
-44.2,257516.949702076
-44.19,257514.940653621
-44.18,257512.931605167
-44.17,257510.922556712
-44.16,257508.913508258
-44.15,257506.904459804
-44.14,257504.895411349
-44.13,257502.886362895
-44.12,257500.87731444
-44.11,257498.869141877
-44.1,257496.862382453
-44.09,257494.855623029
-44.08,257492.848863606
-44.07,257490.842104182
-44.06,257488.835344759
-44.05,257486.828585335
-44.04,257484.821825911
-44.03,257482.815066488
-44.02,257480.808307064
-44.01,257478.803362967
-44,257476.798881664
-43.99,257474.794400362
-43.98,257472.789919059
-43.97,257470.785437756
-43.96,257468.780956454
-43.95,257466.776475151
-43.94,257464.771993848
-43.93,257462.767512546
-43.92,257460.763509763
-43.91,257458.761295703
-43.9,257456.759081642
-43.89,257454.756867582
-43.88,257452.754653522
-43.87,257450.752439461
-43.86,257448.750225401
-43.85,257446.74801134
-43.84,257444.74579728
-43.83,257442.74358322
-43.82,257440.742780002
-43.81,257438.742822336
-43.8,257436.74286467
-43.79,257434.742907005
-43.78,257432.742949339
-43.77,257430.742991673
-43.76,257428.743034008
-43.75,257426.743076342
-43.74,257424.743118676
-43.73,257422.743249643
-43.72,257420.745537555
-43.71,257418.747825468
-43.7,257416.75011338
-43.69,257414.752401292
-43.68,257412.754689205
-43.67,257410.756977117
-43.66,257408.75926503
-43.65,257406.761552942
-43.64,257404.763840854
-43.63,257402.767142637
-43.62,257400.771665341
-43.61,257398.776188046
-43.6,257396.78071075
-43.59,257394.785233455
-43.58,257392.78975616
-43.57,257390.794278864
-43.56,257388.798801569
-43.55,257386.803324273
-43.54,257384.807846978
-43.53,257382.814299882
-43.52,257380.821046623
-43.51,257378.827793364
-43.5,257376.834540106
-43.49,257374.841286847
-43.48,257372.848033588
-43.47,257370.85478033
-43.46,257368.861527071
-43.45,257366.868273813
-43.44,257364.875644899
-43.43,257362.884604953
-43.42,257360.893565006
-43.41,257358.902525059
-43.4,257356.911485112
-43.39,257354.920445166
-43.38,257352.929405219
-43.37,257350.938365272
-43.36,257348.947325325
-43.35,257346.956285378
-43.34,257344.966779097
-43.33,257342.977941767
-43.32,257340.989104437
-43.31,257339.000267108
-43.3,257337.011429778
-43.29,257335.022592448
-43.28,257333.033755119
-43.27,257331.044917789
-43.26,257329.056080459
-43.25,257327.067485336
-43.24,257325.080839959
-43.23,257323.094194581
-43.22,257321.107549204
-43.21,257319.120903827
-43.2,257317.13425845
-43.19,257315.147613073
-43.18,257313.160967695
-43.17,257311.174322318
-43.16,257309.187676941
-43.15,257307.202176109
-43.14,257305.217712049
-43.13,257303.23324799
-43.12,257301.24878393
-43.11,257299.264319871
-43.1,257297.279855811
-43.09,257295.295391752
-43.08,257293.310927692
-43.07,257291.326463633
-43.06,257289.341999573
-43.05,257287.359573616
-43.04,257285.377280269
-43.03,257283.394986922
-43.02,257281.412693576
-43.01,257279.430400229
-43,257277.448106882
-42.99,257275.465813535
-42.98,257273.483520188
-42.97,257271.501226842
-42.96,257269.519696271
-42.95,257267.539563062
-42.94,257265.559429852
-42.93,257263.579296642
-42.92,257261.599163433
-42.91,257259.619030223
-42.9,257257.638897014
-42.89,257255.658763804
-42.88,257253.678630595
-42.87,257251.698497385
-42.86,257249.720013601
-42.85,257247.742029982
-42.84,257245.764046364
-42.83,257243.786062746
-42.82,257241.808079127
-42.81,257239.830095509
-42.8,257237.852111891
-42.79,257235.874128272
-42.78,257233.896144654
-42.77,257231.918549333
-42.76,257229.942704789
-42.75,257227.966860245
-42.74,257225.991015701
-42.73,257224.015171157
-42.72,257222.039326613
-42.71,257220.063482069
-42.7,257218.087637525
-42.69,257216.111792981
-42.68,257214.135948437
-42.67,257212.16137196
-42.66,257210.187656003
-42.65,257208.213940046
-42.64,257206.240224088
-42.63,257204.266508131
-42.62,257202.292792174
-42.61,257200.319076216
-42.6,257198.345360259
-42.59,257196.371644302
-42.58,257194.397949393
-42.57,257192.426351564
-42.56,257190.454753734
-42.55,257188.483155905
-42.54,257186.511558076
-42.53,257184.539960246
-42.52,257182.568362417
-42.51,257180.596764587
-42.5,257178.625166758
-42.49,257176.653568928
-42.48,257174.682865065
-42.47,257172.713374933
-42.46,257170.743884801
-42.45,257168.77439467
-42.44,257166.804904538
-42.43,257164.835414407
-42.42,257162.865924275
-42.41,257160.896434144
-42.4,257158.926944012
-42.39,257156.95745388
-42.38,257154.989722015
-42.37,257153.02232918
-42.36,257151.054936344
-42.35,257149.087543509
-42.34,257147.120150674
-42.33,257145.152757839
-42.32,257143.185365004
-42.31,257141.217972169
-42.3,257139.250579334
-42.29,257137.28371356
-42.28,257135.318407648
-42.27,257133.353101737
-42.26,257131.387795825
-42.25,257129.422489913
-42.24,257127.457184001
-42.23,257125.49187809
-42.22,257123.526572178
-42.21,257121.561266266
-42.2,257119.595960355
-42.19,257117.632039022
-42.18,257115.668809689
-42.17,257113.705580356
-42.16,257111.742351023
-42.15,257109.77912169
-42.14,257107.815892357
-42.13,257105.852663024
-42.12,257103.889433691
-42.11,257101.926204358
-42.1,257099.963142322
-42.09,257098.001979251
-42.08,257096.04081618
-42.07,257094.079653109
-42.06,257092.118490038
-42.05,257090.157326967
-42.04,257088.196163896
-42.03,257086.235000825
-42.02,257084.273837754
-42.01,257082.312674684
-42,257080.352529672
-41.99,257078.393422574
-41.98,257076.434315477
-41.97,257074.47520838
-41.96,257072.516101282
-41.95,257070.556994185
-41.94,257068.597887087
-41.93,257066.63877999
-41.92,257064.679672892
-41.91,257062.720565795
-41.9,257060.763319022
-41.89,257058.806257637
-41.88,257056.849196252
-41.87,257054.892134867
-41.86,257052.935073483
-41.85,257050.978012098
-41.84,257049.020950713
-41.83,257047.063889328
-41.82,257045.106827944
-41.81,257043.150425205
-41.8,257041.195399299
-41.79,257039.240373394
-41.78,257037.285347489
-41.77,257035.330321584
-41.76,257033.375295678
-41.75,257031.420269773
-41.74,257029.465243868
-41.73,257027.510217963
-41.72,257025.555192057
-41.71,257023.601660375
-41.7,257021.648659744
-41.69,257019.695659113
-41.68,257017.742658481
-41.67,257015.78965785
-41.66,257013.836657218
-41.65,257011.883656587
-41.64,257009.930655955
-41.63,257007.977655324
-41.62,257006.024960975
-41.61,257004.073975439
-41.6,257002.122989903
-41.59,257000.172004367
-41.58,256998.221018831
-41.57,256996.270033295
-41.56,256994.319047759
-41.55,256992.368062223
-41.54,256990.417076687
-41.53,256988.466091151
-41.52,256986.516240814
-41.51,256984.567260222
-41.5,256982.618279631
-41.49,256980.669299039
-41.48,256978.720318448
-41.47,256976.771337856
-41.46,256974.822357264
-41.45,256972.873376673
-41.44,256970.924396081
-41.43,256968.97541549
-41.42,256967.02839063
-41.41,256965.081404859
-41.4,256963.134419087
-41.39,256961.187433316
-41.38,256959.240447545
-41.37,256957.293461773
-41.36,256955.346476002
-41.35,256953.39949023
-41.34,256951.452504459
-41.33,256949.506301881
-41.32,256947.561300832
-41.31,256945.616299784
-41.3,256943.671298736
-41.29,256941.726297687
-41.28,256939.781296639
-41.27,256937.83629559
-41.26,256935.891294542
-41.25,256933.946293494
-41.24,256932.001292445
-41.23,256930.057888528
-41.22,256928.114862132
-41.21,256926.171835736
-41.2,256924.22880934
-41.19,256922.285782944
-41.18,256920.342756548
-41.17,256918.399730153
-41.16,256916.456703757
-41.15,256914.513677361
-41.14,256912.571089116
-41.13,256910.630027328
-41.12,256908.688965541
-41.11,256906.747903754
-41.1,256904.806841966
-41.09,256902.865780179
-41.08,256900.924718391
-41.07,256898.983656604
-41.06,256897.042594816
-41.05,256895.101533029
-41.04,256893.161716761
-41.03,256891.222609565
-41.02,256889.283502368
-41.01,256887.344395172
-41,256885.405287975
-40.99,256883.466180779
-40.98,256881.527073583
-40.97,256879.587966386
-40.96,256877.64885919
-40.95,256875.709852011
-40.94,256873.772689414
-40.93,256871.835526817
-40.92,256869.898364221
-40.91,256867.961201624
-40.9,256866.024039027
-40.89,256864.08687643
-40.88,256862.149713834
-40.87,256860.212551237
-40.86,256858.27538864
-40.85,256856.339126885
-40.84,256854.403898923
-40.83,256852.468670961
-40.82,256850.533442999
-40.81,256848.598215037
-40.8,256846.662987075
-40.79,256844.727759112
-40.78,256842.79253115
-40.77,256840.857303188
-40.76,256838.922075226
-40.75,256836.988540697
-40.74,256835.055237431
-40.73,256833.121934164
-40.72,256831.188630897
-40.71,256829.255327631
-40.7,256827.322024364
-40.69,256825.388721097
-40.68,256823.45541783
-40.67,256821.522114564
-40.66,256819.58937434
-40.65,256817.657985855
-40.64,256815.72659737
-40.63,256813.795208886
-40.62,256811.863820401
-40.61,256809.932431917
-40.6,256808.001043432
-40.59,256806.069654948
-40.58,256804.138266463
-40.57,256802.206877978
-40.56,256800.276838647
-40.55,256798.347355057
-40.54,256796.417871467
-40.53,256794.488387876
-40.52,256792.558904286
-40.51,256790.629420696
-40.5,256788.699937106
-40.49,256786.770453516
-40.48,256784.840969925
-40.47,256782.911718404
-40.46,256780.984129846
-40.45,256779.056541288
-40.44,256777.128952731
-40.43,256775.201364173
-40.42,256773.273775615
-40.41,256771.346187057
-40.4,256769.418598499
-40.39,256767.491009941
-40.38,256765.563421383
-40.37,256763.636844548
-40.36,256761.711141186
-40.35,256759.785437823
-40.34,256757.859734461
-40.33,256755.934031099
-40.32,256754.008327736
-40.31,256752.082624374
-40.3,256750.156921011
-40.29,256748.231217649
-40.28,256746.305514286
-40.27,256744.381594176
-40.26,256742.457766198
-40.25,256740.533938219
-40.24,256738.610110241
-40.23,256736.686282262
-40.22,256734.762454284
-40.21,256732.838626305
-40.2,256730.914798327
-40.19,256728.990970348
-40.18,256727.06782346
-40.17,256725.145861079
-40.16,256723.223898698
-40.15,256721.301936317
-40.14,256719.379973936
-40.13,256717.458011555
-40.12,256715.536049174
-40.11,256713.614086793
-40.1,256711.692124412
-40.09,256709.770162031
-40.08,256707.849645874
-40.07,256705.929539329
-40.06,256704.009432784
-40.05,256702.089326239
-40.04,256700.169219694
-40.03,256698.249113149
-40.02,256696.329006603
-40.01,256694.408900058
-40,256692.488793513
-39.99,256690.56904417
-39.98,256688.650783724
-39.97,256686.732523278
-39.96,256684.814262833
-39.95,256682.896002387
-39.94,256680.977741941
-39.93,256679.059481495
-39.92,256677.141221049
-39.91,256675.222960603
-39.9,256673.304700158
-39.89,256671.387555676
-39.88,256669.471131618
-39.87,256667.554707559
-39.86,256665.6382835
-39.85,256663.721859441
-39.84,256661.805435383
-39.83,256659.889011324
-39.82,256657.972587265
-39.81,256656.056163207
-39.8,256654.139779155
-39.79,256652.225181796
-39.78,256650.310584437
-39.77,256648.395987077
-39.76,256646.481389718
-39.75,256644.566792359
-39.74,256642.652195
-39.73,256640.737597641
-39.72,256638.823000282
-39.71,256636.908402922
-39.7,256634.994597985
-39.69,256633.081817662
-39.68,256631.16903734
-39.67,256629.256257017
-39.66,256627.343476694
-39.65,256625.430696371
-39.64,256623.517916048
-39.63,256621.605135725
-39.62,256619.692355402
-39.61,256617.779575079
-39.6,256615.868331609
-39.59,256613.957358684
-39.58,256612.046385758
-39.57,256610.135412832
-39.56,256608.224439907
-39.55,256606.313466981
-39.54,256604.402494056
-39.53,256602.49152113
-39.52,256600.580548204
-39.51,256598.670050825
-39.5,256596.760875682
-39.49,256594.851700538
-39.48,256592.942525395
-39.47,256591.033350252
-39.46,256589.124175109
-39.45,256587.214999965
-39.44,256585.305824822
-39.43,256583.396649679
-39.42,256581.487474535
-39.41,256579.57951308
-39.4,256577.672126128
-39.39,256575.764739177
-39.38,256573.857352225
-39.37,256571.949965273
-39.36,256570.042578321
-39.35,256568.135191369
-39.34,256566.227804417
-39.33,256564.320417465
-39.32,256562.4131958
-39.31,256560.507587472
-39.3,256558.601979144
-39.29,256556.696370816
-39.28,256554.790762488
-39.27,256552.88515416
-39.26,256550.979545832
-39.25,256549.073937505
-39.24,256547.168329177
-39.23,256545.262720849
-39.22,256543.358009684
-39.21,256541.454170437
-39.2,256539.550331189
-39.19,256537.646491942
-39.18,256535.742652695
-39.17,256533.838813447
-39.16,256531.9349742
-39.15,256530.031134952
-39.14,256528.127295705
-39.13,256526.223456458
-39.12,256524.321238365
-39.11,256522.419158678
-39.1,256520.517078992
-39.09,256518.614999305
-39.08,256516.712919618
-39.07,256514.810839931
-39.06,256512.908760244
-39.05,256511.006680557
-39.04,256509.10460087
-39.03,256507.203108411
-39.02,256505.302778788
-39.01,256503.402449165
-39,256501.502119541
-38.99,256499.601789918
-38.98,256497.701460295
-38.97,256495.801130672
-38.96,256493.900801049
-38.95,256492.000471425
-38.94,256490.100141802
-38.93,256488.20111719
-38.92,256486.302528157
-38.91,256484.403939125
-38.9,256482.505350092
-38.89,256480.606761059
-38.88,256478.708172026
-38.87,256476.809582993
-38.86,256474.91099396
-38.85,256473.012404927
-38.84,256471.114099728
-38.83,256469.217241835
-38.82,256467.320383942
-38.81,256465.423526049
-38.8,256463.526668156
-38.79,256461.629810263
-38.78,256459.73295237
-38.77,256457.836094476
-38.76,256455.939236583
-38.75,256454.04237869
-38.74,256452.146516229
-38.73,256450.251380048
-38.72,256448.356243867
-38.71,256446.461107687
-38.7,256444.565971506
