"Time","P_D1D2"
59.49,1468277.32753152
59.5,1468413.46791705
59.51,1468549.60830259
59.52,1468685.74868812
59.53,1468821.88907366
59.54,1468957.93613159
59.55,1469093.76009751
59.56,1469229.58406344
59.57,1469365.40802937
59.58,1469501.2319953
59.59,1469637.05596122
59.6,1469772.87992715
59.61,1469908.70389308
59.62,1470044.52785901
59.63,1470180.35182493
59.64,1470316.17579086
59.65,1470451.95052236
59.66,1470587.45796479
59.67,1470722.96540723
59.68,1470858.47284966
59.69,1470993.9802921
59.7,1471129.48773453
59.71,1471264.99517697
59.72,1471400.5026194
59.73,1471536.01006183
59.74,1471671.51750427
59.75,1471807.0249467
59.76,1471942.52727692
59.77,1472077.71809613
59.78,1472212.90891534
59.79,1472348.09973456
59.8,1472483.29055377
59.81,1472618.48137298
59.82,1472753.6721922
59.83,1472888.86301141
59.84,1473024.05383062
59.85,1473159.24464984
59.86,1473294.43546905
59.87,1473429.62628826
59.88,1473564.53942596
59.89,1473699.41352638
59.9,1473834.28762679
59.91,1473969.1617272
59.92,1474104.03582762
59.93,1474238.90992803
59.94,1474373.78402845
59.95,1474508.65812886
59.96,1474643.53222928
59.97,1474778.40632969
59.98,1474913.28043011
59.99,1475047.92093264
60,1475182.47822282
60.01,1475317.035513
60.02,1475451.59280318
60.03,1475586.15009336
60.04,1475720.70738355
60.05,1475855.26467373
60.06,1475989.82196391
60.07,1476124.37925409
60.08,1476258.93654428
60.09,1476393.49383446
60.1,1476527.86163834
60.11,1476662.10203099
60.12,1476796.34242364
60.13,1476930.58281629
60.14,1477064.82320894
60.15,1477199.06360159
60.16,1477333.30399424
60.17,1477467.54438689
60.18,1477601.78477954
60.19,1477736.02517219
60.2,1477870.26556484
60.21,1478004.36060902
60.22,1478138.28402096
60.23,1478272.20743291
60.24,1478406.13084485
60.25,1478540.0542568
60.26,1478673.97766874
60.27,1478807.90108069
60.28,1478941.82449263
60.29,1479075.74790457
60.3,1479209.67131652
60.31,1479343.59472846
60.32,1479477.41695426
60.33,1479611.02330644
60.34,1479744.62965863
60.35,1479878.23601081
60.36,1480011.842363
60.37,1480145.44871518
60.38,1480279.05506737
60.39,1480412.66141955
60.4,1480546.26777173
60.41,1480679.87412392
60.42,1480813.4804761
60.43,1480947.02982725
60.44,1481080.31904472
60.45,1481213.6082622
60.46,1481346.89747968
60.47,1481480.18669716
60.48,1481613.47591464
60.49,1481746.76513212
60.5,1481880.0543496
60.51,1482013.34356708
60.52,1482146.63278456
60.53,1482279.92200204
60.54,1482413.19842464
60.55,1482546.17043657
60.56,1482679.14244851
60.57,1482812.11446044
60.58,1482945.08647237
60.59,1483078.0584843
60.6,1483211.03049623
60.61,1483344.00250816
60.62,1483476.9745201
60.63,1483609.94653203
60.64,1483742.91854396
60.65,1483875.89055589
60.66,1484008.57672616
60.67,1484141.2314658
60.68,1484273.88620543
60.69,1484406.54094507
60.7,1484539.1956847
60.71,1484671.85042433
60.72,1484804.50516397
60.73,1484937.1599036
60.74,1485069.81464324
60.75,1485202.46938287
60.76,1485335.12412251
60.77,1485467.53720096
60.78,1485599.87460564
60.79,1485732.21201031
60.8,1485864.54941498
60.81,1485996.88681966
60.82,1486129.22422433
60.83,1486261.561629
60.84,1486393.89903367
60.85,1486526.23643835
60.86,1486658.57384302
60.87,1486790.91124769
60.88,1486923.05119168
60.89,1487055.0712028
60.9,1487187.09121392
60.91,1487319.11122505
60.92,1487451.13123617
60.93,1487583.15124729
60.94,1487715.17125841
60.95,1487847.19126954
60.96,1487979.21128066
60.97,1488111.23129178
60.98,1488243.2513029
60.99,1488375.11807213
61,1488506.82063518
61.01,1488638.52319823
61.02,1488770.22576128
61.03,1488901.92832433
61.04,1489033.63088738
61.05,1489165.33345044
61.06,1489297.03601349
61.07,1489428.73857654
61.08,1489560.44113959
61.09,1489692.14370264
61.1,1489823.73725918
61.11,1489955.12232369
61.12,1490086.50738821
61.13,1490217.89245273
61.14,1490349.27751725
61.15,1490480.66258177
61.16,1490612.04764629
61.17,1490743.43271081
61.18,1490874.81777532
61.19,1491006.20283984
61.2,1491137.58790436
61.21,1491268.90821264
61.22,1491399.97573221
61.23,1491531.04325179
61.24,1491662.11077136
61.25,1491793.17829093
61.26,1491924.24581051
61.27,1492055.31333008
61.28,1492186.38084965
61.29,1492317.44836923
61.3,1492448.5158888
61.31,1492579.58340837
61.32,1492710.63043518
61.33,1492841.38036744
61.34,1492972.1302997
61.35,1493102.88023195
61.36,1493233.63016421
61.37,1493364.38009647
61.38,1493495.13002873
61.39,1493625.87996098
61.4,1493756.62989324
61.41,1493887.3798255
61.42,1494018.12975776
61.43,1494148.87969001
61.44,1494279.33577884
61.45,1494409.76808544
61.46,1494540.20039204
61.47,1494670.63269865
61.48,1494801.06500525
61.49,1494931.49731185
61.5,1495061.92961845
61.51,1495192.36192505
61.52,1495322.79423166
61.53,1495453.22653826
61.54,1495583.65884486
61.55,1495713.84155853
61.56,1495843.95620516
61.57,1495974.07085179
61.58,1496104.18549843
61.59,1496234.30014506
61.6,1496364.41479169
61.61,1496494.52943832
61.62,1496624.64408495
61.63,1496754.75873158
61.64,1496884.87337821
61.65,1497014.98802484
61.66,1497144.8973412
61.67,1497274.69429756
61.68,1497404.49125392
61.69,1497534.28821028
61.7,1497664.08516664
61.71,1497793.88212299
61.72,1497923.67907935
61.73,1498053.47603571
61.74,1498183.27299207
61.75,1498313.06994842
61.76,1498442.86690478
61.77,1498572.50280401
61.78,1498701.9820438
61.79,1498831.46128358
61.8,1498960.94052337
61.81,1499090.41976316
61.82,1499219.89900294
61.83,1499349.37824273
61.84,1499478.85748252
61.85,1499608.3367223
61.86,1499737.81596209
61.87,1499867.29520188
61.88,1499996.65766647
61.89,1500125.81916739
61.9,1500254.9806683
61.91,1500384.14216922
61.92,1500513.30367013
61.93,1500642.46517104
61.94,1500771.62667196
61.95,1500900.78817287
61.96,1501029.94967379
61.97,1501159.1111747
61.98,1501288.27267561
61.99,1501417.3616904
62,1501546.20543413
62.01,1501675.04917785
62.02,1501803.89292158
62.03,1501932.7366653
62.04,1502061.58040903
62.05,1502190.42415275
62.06,1502319.26789648
62.07,1502448.1116402
62.08,1502576.95538392
62.09,1502705.79912765
62.1,1502834.61467978
62.11,1502963.14065197
62.12,1503091.66662417
62.13,1503220.19259636
62.14,1503348.71856856
62.15,1503477.24454075
62.16,1503605.77051295
62.17,1503734.29648514
62.18,1503862.82245734
62.19,1503991.34842953
62.2,1504119.87440173
62.21,1504248.40037393
62.22,1504376.62467095
62.23,1504504.83286124
62.24,1504633.04105153
62.25,1504761.24924183
62.26,1504889.45743212
62.27,1505017.66562241
62.28,1505145.87381271
62.29,1505274.082003
62.3,1505402.29019329
62.31,1505530.49838359
62.32,1505658.70657388
62.33,1505786.65738305
62.34,1505914.54778502
62.35,1506042.438187
62.36,1506170.32858897
62.37,1506298.21899095
62.38,1506426.10939292
62.39,1506553.9997949
62.4,1506681.89019688
62.41,1506809.78059885
62.42,1506937.67100083
62.43,1507065.5614028
62.44,1507193.23872214
62.45,1507320.81133333
62.46,1507448.38394452
62.47,1507575.95655571
62.48,1507703.5291669
62.49,1507831.10177809
62.5,1507958.67438928
62.51,1508086.24700047
62.52,1508213.81961166
62.53,1508341.39222285
62.54,1508468.96483404
62.55,1508596.36866385
62.56,1508723.62348572
62.57,1508850.8783076
62.58,1508978.13312947
62.59,1509105.38795135
62.6,1509232.64277322
62.61,1509359.8975951
62.62,1509487.15241697
62.63,1509614.40723885
62.64,1509741.66206072
62.65,1509868.9168826
62.66,1509996.04722549
62.67,1510122.98426344
62.68,1510249.9213014
62.69,1510376.85833936
62.7,1510503.79537732
62.71,1510630.73241527
62.72,1510757.66945323
62.73,1510884.60649119
62.74,1511011.54352915
62.75,1511138.48056711
62.76,1511265.41760506
62.77,1511392.27446591
62.78,1511518.89372927
62.79,1511645.51299262
62.8,1511772.13225598
62.81,1511898.75151934
62.82,1512025.37078269
62.83,1512151.99004605
62.84,1512278.60930941
62.85,1512405.22857277
62.86,1512531.84783612
62.87,1512658.46709948
62.88,1512785.05048544
62.89,1512911.35198742
62.9,1513037.6534894
62.91,1513163.95499139
62.92,1513290.25649337
62.93,1513416.55799535
62.94,1513542.85949733
62.95,1513669.16099931
62.96,1513795.46250129
62.97,1513921.76400327
62.98,1514048.06550525
62.99,1514174.36700723
63,1514300.35918349
63.01,1514426.34294122
63.02,1514552.32669895
63.03,1514678.31045668
63.04,1514804.29421441
63.05,1514930.27797213
63.06,1515056.26172986
63.07,1515182.24548759
63.08,1515308.22924532
63.09,1515434.21300304
63.1,1515560.19676077
63.11,1515685.9155043
63.12,1515811.58153879
63.13,1515937.24757327
63.14,1516062.91360775
63.15,1516188.57964224
63.16,1516314.24567673
63.17,1516439.91171121
63.18,1516565.5777457
63.19,1516691.24378018
63.2,1516816.90981467
63.21,1516942.57584915
63.22,1517068.02117779
63.23,1517193.36951392
63.24,1517318.71785006
63.25,1517444.06618619
63.26,1517569.41452232
63.27,1517694.76285845
63.28,1517820.11119458
63.29,1517945.45953071
63.3,1518070.80786684
63.31,1518196.15620297
63.32,1518321.50453911
63.33,1518446.67647296
63.34,1518571.70713949
63.35,1518696.73780603
63.36,1518821.76847256
63.37,1518946.7991391
63.38,1519071.82980563
63.39,1519196.86047216
63.4,1519321.8911387
63.41,1519446.92180523
63.42,1519571.95247176
63.43,1519696.9831383
63.44,1519821.88169971
63.45,1519946.59472926
63.46,1520071.30775881
63.47,1520196.02078836
63.48,1520320.73381791
63.49,1520445.44684746
63.5,1520570.15987701
63.51,1520694.87290656
63.52,1520819.58593611
63.53,1520944.29896566
63.54,1521069.01199521
63.55,1521193.63720876
63.56,1521318.03263778
63.57,1521442.42806681
63.58,1521566.82349584
63.59,1521691.21892486
63.6,1521815.61435389
63.61,1521940.00978292
63.62,1522064.40521194
63.63,1522188.80064097
63.64,1522313.19607
63.65,1522437.59149902
63.66,1522561.94339153
63.67,1522686.02126033
63.68,1522810.09912914
63.69,1522934.17699794
63.7,1523058.25486674
63.71,1523182.33273554
63.72,1523306.41060434
63.73,1523430.48847314
63.74,1523554.56634194
63.75,1523678.64421074
63.76,1523802.72207954
63.77,1523926.79994834
63.78,1524050.56103276
63.79,1524174.32138546
63.8,1524298.08173816
63.81,1524421.84209085
63.82,1524545.60244355
63.83,1524669.36279625
63.84,1524793.12314895
63.85,1524916.88350165
63.86,1525040.64385434
63.87,1525164.40420704
63.88,1525288.16455974
63.89,1525411.65243139
63.9,1525535.09531592
63.91,1525658.53820046
63.92,1525781.98108499
63.93,1525905.42396952
63.94,1526028.86685406
63.95,1526152.30973859
63.96,1526275.75262312
63.97,1526399.19550765
63.98,1526522.63839219
63.99,1526646.08127672
64,1526769.29597291
64.01,1526892.42144103
64.02,1527015.54690914
64.03,1527138.67237725
64.04,1527261.79784536
64.05,1527384.92331347
64.06,1527508.04878158
64.07,1527631.17424969
64.08,1527754.2997178
64.09,1527877.42518591
64.1,1528000.55065403
64.11,1528123.49221428
64.12,1528246.3003215
64.13,1528369.10842873
64.14,1528491.91653595
64.15,1528614.72464318
64.16,1528737.53275041
64.17,1528860.34085763
64.18,1528983.14896486
64.19,1529105.95707209
64.2,1529228.76517931
64.21,1529351.57328654
64.22,1529474.24175256
64.23,1529596.73255822
64.24,1529719.22336389
64.25,1529841.71416955
64.26,1529964.20497521
64.27,1530086.69578087
64.28,1530209.18658653
64.29,1530331.67739219
64.3,1530454.16819785
64.31,1530576.65900352
64.32,1530699.14980918
64.33,1530821.54522489
64.34,1530943.71879208
64.35,1531065.89235927
64.36,1531188.06592646
64.37,1531310.23949365
64.38,1531432.41306084
64.39,1531554.58662803
64.4,1531676.76019521
64.41,1531798.9337624
64.42,1531921.10732959
64.43,1532043.28089678
64.44,1532165.4033083
64.45,1532287.25970387
64.46,1532409.11609944
64.47,1532530.97249501
64.48,1532652.82889058
64.49,1532774.68528615
64.5,1532896.54168172
64.51,1533018.39807729
64.52,1533140.25447286
64.53,1533262.11086843
64.54,1533383.967264
64.55,1533505.81671961
64.56,1533627.35601416
64.57,1533748.89530872
64.58,1533870.43460327
64.59,1533991.97389783
64.6,1534113.51319238
64.61,1534235.05248694
64.62,1534356.59178149
64.63,1534478.13107605
64.64,1534599.6703706
64.65,1534721.20966516
64.66,1534842.74895971
64.67,1534964.00848323
64.68,1535085.23075111
64.69,1535206.453019
64.7,1535327.67528688
64.71,1535448.89755476
64.72,1535570.11982265
64.73,1535691.34209053
64.74,1535812.56435841
64.75,1535933.7866263
64.76,1536055.00889418
64.77,1536176.23116206
64.78,1536297.21791088
64.79,1536418.12323017
64.8,1536539.02854945
64.81,1536659.93386874
64.82,1536780.83918802
64.83,1536901.7445073
64.84,1537022.64982659
64.85,1537143.55514587
64.86,1537264.46046515
64.87,1537385.36578444
64.88,1537506.27110372
64.89,1537626.9851364
64.9,1537747.57358887
64.91,1537868.16204134
64.92,1537988.75049381
64.93,1538109.33894628
64.94,1538229.92739876
64.95,1538350.51585123
64.96,1538471.1043037
64.97,1538591.69275617
64.98,1538712.28120865
64.99,1538832.86966112
65,1538953.31103835
65.01,1539073.58270951
65.02,1539193.85438066
65.03,1539314.12605182
65.04,1539434.39772297
65.05,1539554.66939413
65.06,1539674.94106528
65.07,1539795.21273644
65.08,1539915.48440759
65.09,1540035.75607874
65.1,1540156.0277499
65.11,1540276.19653455
65.12,1540396.15151358
65.13,1540516.10649261
65.14,1540636.06147163
65.15,1540756.01645066
65.16,1540875.97142968
65.17,1540995.92640871
65.18,1541115.88138774
65.19,1541235.83636676
65.2,1541355.79134579
65.21,1541475.74632481
65.22,1541595.64258189
65.23,1541715.28096166
65.24,1541834.91934143
65.25,1541954.5577212
65.26,1542074.19610097
65.27,1542193.83448074
65.28,1542313.47286051
65.29,1542433.11124027
65.3,1542552.74962004
65.31,1542672.38799981
65.32,1542792.02637958
65.33,1542911.65017623
65.34,1543030.97205329
65.35,1543150.29393034
65.36,1543269.6158074
65.37,1543388.93768445
65.38,1543508.25956151
65.39,1543627.58143856
65.4,1543746.90331562
65.41,1543866.22519268
65.42,1543985.54706973
65.43,1544104.86894679
65.44,1544224.19082384
65.45,1544343.22582684
65.46,1544462.23130138
65.47,1544581.23677593
65.48,1544700.24225047
65.49,1544819.24772502
65.5,1544938.25319956
65.51,1545057.25867411
65.52,1545176.26414865
65.53,1545295.2696232
65.54,1545414.27509774
65.55,1545533.28057229
65.56,1545652.04335942
65.57,1545770.7325353
65.58,1545889.42171119
65.59,1546008.11088708
65.6,1546126.80006296
65.61,1546245.48923885
65.62,1546364.17841474
65.63,1546482.86759062
65.64,1546601.55676651
65.65,1546720.2459424
65.66,1546838.93511828
65.67,1546957.42576672
65.68,1547075.79875143
65.69,1547194.17173615
65.7,1547312.54472087
65.71,1547430.91770559
65.72,1547549.2906903
65.73,1547667.66367502
65.74,1547786.03665974
65.75,1547904.40964446
65.76,1548022.78262917
65.77,1548141.15561389
65.78,1548259.37420292
65.79,1548377.43110759
65.8,1548495.48801225
65.81,1548613.54491691
65.82,1548731.60182158
65.83,1548849.65872624
65.84,1548967.7156309
65.85,1549085.77253556
65.86,1549203.82944023
65.87,1549321.88634489
65.88,1549439.94324955
65.89,1549557.88986058
65.9,1549675.63079992
65.91,1549793.37173925
65.92,1549911.11267859
65.93,1550028.85361792
65.94,1550146.59455726
65.95,1550264.33549659
65.96,1550382.07643593
65.97,1550499.81737526
65.98,1550617.5583146
65.99,1550735.29925393
66,1550852.97397046
66.01,1550970.39906279
66.02,1551087.82415513
66.03,1551205.24924747
66.04,1551322.67433981
66.05,1551440.09943215
66.06,1551557.52452448
66.07,1551674.94961682
66.08,1551792.37470916
66.09,1551909.7998015
66.1,1552027.22489383
66.11,1552144.62780144
66.12,1552261.7371687
66.13,1552378.84653596
66.14,1552495.95590322
66.15,1552613.06527048
66.16,1552730.17463774
66.17,1552847.284005
66.18,1552964.39337226
66.19,1553081.50273952
66.2,1553198.61210678
66.21,1553315.72147404
66.22,1553432.8308413
66.23,1553549.64642809
66.24,1553666.44019577
66.25,1553783.23396345
66.26,1553900.02773113
66.27,1554016.82149881
66.28,1554133.61526649
66.29,1554250.40903417
66.3,1554367.20280184
66.31,1554483.99656952
66.32,1554600.7903372
66.33,1554717.58410488
66.34,1554834.12818927
66.35,1554950.60648643
66.36,1555067.08478359
66.37,1555183.56308076
66.38,1555300.04137792
66.39,1555416.51967508
66.4,1555532.99797224
66.41,1555649.4762694
66.42,1555765.95456657
66.43,1555882.43286373
66.44,1555998.91116089
66.45,1556115.18383827
66.46,1556231.34679753
66.47,1556347.50975679
66.48,1556463.67271606
66.49,1556579.83567532
66.5,1556695.99863458
66.51,1556812.16159385
66.52,1556928.32455311
66.53,1557044.48751237
66.54,1557160.65047163
66.55,1557276.8134309
66.56,1557392.81479873
66.57,1557508.66255625
66.58,1557624.51031377
66.59,1557740.3580713
66.6,1557856.20582882
66.61,1557972.05358634
66.62,1558087.90134387
66.63,1558203.74910139
66.64,1558319.59685891
66.65,1558435.44461644
66.66,1558551.29237396
66.67,1558667.02253175
66.68,1558782.55522723
66.69,1558898.0879227
66.7,1559013.62061817
66.71,1559129.15331364
66.72,1559244.68600912
66.73,1559360.21870459
66.74,1559475.75140006
66.75,1559591.28409554
66.76,1559706.81679101
66.77,1559822.34948648
66.78,1559937.80853581
66.79,1560053.02631244
66.8,1560168.24408907
66.81,1560283.4618657
66.82,1560398.67964233
66.83,1560513.89741896
66.84,1560629.11519559
66.85,1560744.33297222
66.86,1560859.55074885
66.87,1560974.76852548
66.88,1561089.98630211
66.89,1561205.17434658
66.9,1561320.07735108
66.91,1561434.98035558
66.92,1561549.88336008
66.93,1561664.78636458
66.94,1561779.68936908
66.95,1561894.59237358
66.96,1562009.49537808
66.97,1562124.39838258
66.98,1562239.30138708
66.99,1562354.20439158
67,1562469.10739608
67.01,1562583.70991942
67.02,1562698.29830199
67.03,1562812.88668457
67.04,1562927.47506714
67.05,1563042.06344972
67.06,1563156.65183229
67.07,1563271.24021487
67.08,1563385.82859744
67.09,1563500.41698002
67.1,1563615.00536259
67.11,1563729.59374517
67.12,1563843.92563068
67.13,1563958.19954501
67.14,1564072.47345935
67.15,1564186.74737369
67.16,1564301.02128802
67.17,1564415.29520236
67.18,1564529.56911669
67.19,1564643.84303103
67.2,1564758.11694537
67.21,1564872.3908597
67.22,1564986.66477404
67.23,1565100.7261349
67.24,1565214.68573816
67.25,1565328.64534141
67.26,1565442.60494466
67.27,1565556.56454792
67.28,1565670.52415117
67.29,1565784.48375442
67.3,1565898.44335767
67.31,1566012.40296093
67.32,1566126.36256418
67.33,1566240.32216743
67.34,1566354.11311884
67.35,1566467.75857162
67.36,1566581.4040244
67.37,1566695.04947718
67.38,1566808.69492997
67.39,1566922.34038275
67.4,1567035.98583553
67.41,1567149.63128831
67.42,1567263.27674109
67.43,1567376.92219387
67.44,1567490.56764665
67.45,1567604.08830581
67.46,1567717.41977217
67.47,1567830.75123853
67.48,1567944.08270489
67.49,1568057.41417126
67.5,1568170.74563762
67.51,1568284.07710398
67.52,1568397.40857034
67.53,1568510.74003671
67.54,1568624.07150307
67.55,1568737.40296943
67.56,1568850.65345554
67.57,1568963.67110297
