"Time","Left.Lateral.Ventricle"
-50.36,23016.0028056936
-50.35,23016.9199503322
-50.34,23017.8373375471
-50.33,23018.7550103528
-50.32,23019.6726831585
-50.31,23020.5903559642
-50.3,23021.5080287699
-50.29,23022.4257015755
-50.28,23023.3433743812
-50.27,23024.2610471869
-50.26,23025.1787199926
-50.25,23026.0963927983
-50.24,23027.0145278268
-50.23,23027.9327298031
-50.22,23028.8509317795
-50.21,23029.7691337559
-50.2,23030.6873357322
-50.19,23031.6055377086
-50.18,23032.523739685
-50.17,23033.4419416613
-50.16,23034.3601436377
-50.15,23035.2784981408
-50.14,23036.1972302927
-50.13,23037.1159624446
-50.12,23038.0346945965
-50.11,23038.9534267485
-50.1,23039.8721589004
-50.09,23040.7908910523
-50.08,23041.7096232042
-50.07,23042.6283553562
-50.06,23043.5470875081
-50.05,23044.4661924948
-50.04,23045.3854558285
-50.03,23046.3047191623
-50.02,23047.2239824961
-50.01,23048.1432458298
-50,23049.0625091636
-49.99,23049.9817724974
-49.98,23050.9010358311
-49.97,23051.8202991649
-49.96,23052.7396242871
-49.95,23053.6594198104
-49.94,23054.5792153336
-49.93,23055.4990108569
-49.92,23056.4188063802
-49.91,23057.3386019035
-49.9,23058.2583974268
-49.89,23059.17819295
-49.88,23060.0979884733
-49.87,23061.0177839966
-49.86,23061.9378622793
-49.85,23062.8581910012
-49.84,23063.778519723
-49.83,23064.6988484449
-49.82,23065.6191771667
-49.81,23066.5395058886
-49.8,23067.4598346104
-49.79,23068.3801633323
-49.78,23069.3004920541
-49.77,23070.220820776
-49.76,23071.1416540655
-49.75,23072.0625169964
-49.74,23072.9833799273
-49.73,23073.9042428582
-49.72,23074.825105789
-49.71,23075.7459687199
-49.7,23076.6668316508
-49.69,23077.5876945817
-49.68,23078.5085575126
-49.67,23079.4296124375
-49.66,23080.3510105893
-49.65,23081.272408741
-49.64,23082.1938068928
-49.63,23083.1152050446
-49.62,23084.0366031964
-49.61,23084.9580013482
-49.6,23085.8793995
-49.59,23086.8007976517
-49.58,23087.7221958035
-49.57,23088.644008424
-49.56,23089.5659428099
-49.55,23090.4878771959
-49.54,23091.4098115818
-49.53,23092.3317459677
-49.52,23093.2536803537
-49.51,23094.1756147396
-49.5,23095.0975491256
-49.49,23096.0194835115
-49.48,23096.9415184331
-49.47,23097.8639900678
-49.46,23098.7864617026
-49.45,23099.7089333374
-49.44,23100.6314049722
-49.43,23101.5538766069
-49.42,23102.4763482417
-49.41,23103.3988198765
-49.4,23104.3212915112
-49.39,23105.243763146
-49.38,23106.1665584589
-49.37,23107.0895683586
-49.36,23108.0125782583
-49.35,23108.9355881579
-49.34,23109.8585980576
-49.33,23110.7816079573
-49.32,23111.704617857
-49.31,23112.6276277566
-49.3,23113.5506376563
-49.29,23114.4736559374
-49.28,23115.3972051195
-49.27,23116.3207543016
-49.26,23117.2443034837
-49.25,23118.1678526657
-49.24,23119.0914018478
-49.23,23120.0149510299
-49.22,23120.938500212
-49.21,23121.8620493941
-49.2,23122.7855985762
-49.19,23123.7093799514
-49.18,23124.6334694347
-49.17,23125.5575589181
-49.16,23126.4816484015
-49.15,23127.4057378849
-49.14,23128.3298273683
-49.13,23129.2539168517
-49.12,23130.1780063351
-49.11,23131.1020958185
-49.1,23132.0261853019
-49.09,23132.9507316354
-49.08,23133.8753624404
-49.07,23134.7999932455
-49.06,23135.7246240505
-49.05,23136.6492548555
-49.04,23137.5738856606
-49.03,23138.4985164656
-49.02,23139.4231472707
-49.01,23140.3477780757
-49,23141.2725488914
-48.99,23142.1977220399
-48.98,23143.1228951883
-48.97,23144.0480683367
-48.96,23144.9732414852
-48.95,23145.8984146336
-48.94,23146.8235877821
-48.93,23147.7487609305
-48.92,23148.6739340789
-48.91,23149.5991072274
-48.9,23150.5246457161
-48.89,23151.4503622311
-48.88,23152.3760787462
-48.87,23153.3017952612
-48.86,23154.2275117762
-48.85,23155.1532282912
-48.84,23156.0789448062
-48.83,23157.0046613212
-48.82,23157.9303778362
-48.81,23158.8561414792
-48.8,23159.7824023854
-48.79,23160.7086632916
-48.78,23161.6349241978
-48.77,23162.561185104
-48.76,23163.4874460101
-48.75,23164.4137069163
-48.74,23165.3399678225
-48.73,23166.2662287287
-48.72,23167.1924896349
-48.71,23168.1190236728
-48.7,23169.0458299962
-48.69,23169.9726363196
-48.68,23170.899442643
-48.67,23171.8262489664
-48.66,23172.7530552898
-48.65,23173.6798616132
-48.64,23174.6066679366
-48.63,23175.53347426
-48.62,23176.4602805835
-48.61,23177.3875868936
-48.6,23178.3149396617
-48.59,23179.2422924298
-48.58,23180.1696451979
-48.57,23181.096997966
-48.56,23182.0243507341
-48.55,23182.9517035022
-48.54,23183.8790562703
-48.53,23184.8064090384
-48.52,23185.7339420277
-48.51,23186.6618422694
-48.5,23187.5897425111
-48.49,23188.5176427528
-48.48,23189.4455429945
-48.47,23190.3734432362
-48.46,23191.3013434779
-48.45,23192.2292437196
-48.44,23193.1571439613
-48.43,23194.085044203
-48.42,23195.0133521986
-48.41,23195.9418009442
-48.4,23196.8702496899
-48.39,23197.7986984356
-48.38,23198.7271471812
-48.37,23199.6555959269
-48.36,23200.5840446726
-48.35,23201.5124934182
-48.34,23202.4409421639
-48.33,23203.3694775155
-48.32,23204.2984757969
-48.31,23205.2274740783
-48.3,23206.1564723597
-48.29,23207.0854706412
-48.28,23208.0144689226
-48.27,23208.943467204
-48.26,23209.8724654854
-48.25,23210.8014637669
-48.24,23211.7304620483
-48.23,23212.6597751473
-48.22,23213.5893239977
-48.21,23214.5188728481
-48.2,23215.4484216985
-48.19,23216.377970549
-48.18,23217.3075193994
-48.17,23218.2370682498
-48.16,23219.1666171003
-48.15,23220.0961659507
-48.14,23221.0257148011
-48.13,23221.9558075381
-48.12,23222.8859079922
-48.11,23223.8160084464
-48.1,23224.7461089005
-48.09,23225.6762093546
-48.08,23226.6063098088
-48.07,23227.5364102629
-48.06,23228.466510717
-48.05,23229.3966111712
-48.04,23230.3269328002
-48.03,23231.2575858942
-48.02,23232.1882389882
-48.01,23233.1188920822
-48,23234.0495451762
-47.99,23234.9801982702
-47.98,23235.9108513642
-47.97,23236.8415044581
-47.96,23237.7721575521
-47.95,23238.7028106461
-47.94,23239.6339146666
-47.93,23240.5651214381
-47.92,23241.4963282095
-47.91,23242.427534981
-47.9,23243.3587417524
-47.89,23244.2899485239
-47.88,23245.2211552954
-47.87,23246.1523620668
-47.86,23247.0835688383
-47.85,23248.0149024327
-47.84,23248.9466639207
-47.83,23249.8784254087
-47.82,23250.8101868966
-47.81,23251.7419483846
-47.8,23252.6737098726
-47.79,23253.6054713606
-47.78,23254.5372328486
-47.77,23255.4689943366
-47.76,23256.4007558246
-47.75,23257.3328745712
-47.74,23258.2651918162
-47.73,23259.1975090613
-47.72,23260.1298263064
-47.71,23261.0621435514
-47.7,23261.9944607965
-47.69,23262.9267780416
-47.68,23263.8590952866
-47.67,23264.7914125317
-47.66,23265.7237615354
-47.65,23266.6566355795
-47.64,23267.5895096237
-47.63,23268.5223836678
-47.62,23269.455257712
-47.61,23270.3881317561
-47.6,23271.3210058003
-47.59,23272.2538798444
-47.58,23273.1867538886
-47.57,23274.1196279327
-47.56,23275.0527648565
-47.55,23275.9861967432
-47.54,23276.9196286299
-47.53,23277.8530605166
-47.52,23278.7864924033
-47.51,23279.71992429
-47.5,23280.6533561767
-47.49,23281.5867880634
-47.48,23282.5202199501
-47.47,23283.4536518368
-47.46,23284.38757859
-47.45,23285.3215693642
-47.44,23286.2555601383
-47.43,23287.1895509125
-47.42,23288.1235416867
-47.41,23289.0575324609
-47.4,23289.9915232351
-47.39,23290.9255140093
-47.38,23291.8595047835
-47.37,23292.7936633446
-47.36,23293.7282140527
-47.35,23294.6627647608
-47.34,23295.5973154689
-47.33,23296.5318661771
-47.32,23297.4664168852
-47.31,23298.4009675933
-47.3,23299.3355183014
-47.29,23300.2700690095
-47.28,23301.2046197176
-47.27,23302.1395708885
-47.26,23303.0746825785
-47.25,23304.0097942684
-47.24,23304.9449059584
-47.23,23305.8800176483
-47.22,23306.8151293382
-47.21,23307.7502410282
-47.2,23308.6853527181
-47.19,23309.6204644081
-47.18,23310.5556480752
-47.17,23311.4913217964
-47.16,23312.4269955175
-47.15,23313.3626692387
-47.14,23314.2983429598
-47.13,23315.234016681
-47.12,23316.1696904022
-47.11,23317.1053641233
-47.1,23318.0410378445
-47.09,23318.9767115657
-47.08,23319.9126906304
-47.07,23320.8489274336
-47.06,23321.7851642369
-47.05,23322.7214010401
-47.04,23323.6576378434
-47.03,23324.5938746467
-47.02,23325.5301114499
-47.01,23326.4663482532
-47,23327.4025850564
-46.99,23328.3388218597
-46.98,23329.2755982448
-46.97,23330.2123991826
-46.96,23331.1492001203
-46.95,23332.086001058
-46.94,23333.0228019957
-46.93,23333.9596029334
-46.92,23334.8964038712
-46.91,23335.8332048089
-46.9,23336.7700057466
-46.89,23337.7070161901
-46.88,23338.6443823161
-46.87,23339.5817484422
-46.86,23340.5191145682
-46.85,23341.4564806942
-46.84,23342.3938468203
-46.83,23343.3312129463
-46.82,23344.2685790724
-46.81,23345.2059451984
-46.8,23346.1433113245
-46.79,23347.0811218888
-46.78,23348.0190542585
-46.77,23348.9569866282
-46.76,23349.894918998
-46.75,23350.8328513677
-46.74,23351.7707837374
-46.73,23352.7087161071
-46.72,23353.6466484769
-46.71,23354.5845808466
-46.7,23355.5226261627
-46.69,23356.4611258329
-46.68,23357.3996255032
-46.67,23358.3381251734
-46.66,23359.2766248437
-46.65,23360.215124514
-46.64,23361.1536241842
-46.63,23362.0921238545
-46.62,23363.0306235247
-46.61,23363.969123195
-46.6,23364.9079714398
-46.59,23365.847039469
-46.58,23366.7861074981
-46.57,23367.7251755273
-46.56,23368.6642435565
-46.55,23369.6033115856
-46.54,23370.5423796148
-46.53,23371.4814476439
-46.52,23372.4205156731
-46.51,23373.3595993645
-46.5,23374.2992368125
-46.49,23375.2388742604
-46.48,23376.1785117083
-46.47,23377.1181491562
-46.46,23378.0577866042
-46.45,23378.9974240521
-46.44,23379.9370615
-46.43,23380.876698948
-46.42,23381.8163363959
-46.41,23382.7562258314
-46.4,23383.6964337594
-46.39,23384.6366416875
-46.38,23385.5768496156
-46.37,23386.5170575437
-46.36,23387.4572654718
-46.35,23388.3974733998
-46.34,23389.3376813279
-46.33,23390.277889256
-46.32,23391.2180971841
-46.31,23392.1587943055
-46.3,23393.0995737767
-46.29,23394.0403532478
-46.28,23394.9811327189
-46.27,23395.92191219
-46.26,23396.8626916611
-46.25,23397.8034711322
-46.24,23398.7442506034
-46.23,23399.6850300745
-46.22,23400.6259642198
-46.21,23401.5673162984
-46.2,23402.508668377
-46.19,23403.4500204555
-46.18,23404.3913725341
-46.17,23405.3327246127
-46.16,23406.2740766912
-46.15,23407.2154287698
-46.14,23408.1567808484
-46.13,23409.0981329269
-46.12,23410.0398775864
-46.11,23410.9818033384
-46.1,23411.9237290903
-46.09,23412.8656548423
-46.08,23413.8075805942
-46.07,23414.7495063462
-46.06,23415.6914320981
-46.05,23416.63335785
-46.04,23417.575283602
-46.03,23418.5172659854
-46.02,23419.4597664782
-46.01,23420.402266971
-46,23421.3447674638
-45.99,23422.2872679565
-45.98,23423.2297684493
-45.97,23424.1722689421
-45.96,23425.1147694349
-45.95,23426.0572699277
-45.94,23426.9997704204
-45.93,23427.9425661537
-45.92,23428.8856424563
-45.91,23429.8287187589
-45.9,23430.7717950615
-45.89,23431.7148713641
-45.88,23432.6579476667
-45.87,23433.6010239693
-45.86,23434.5441002719
-45.85,23435.4871765745
-45.84,23436.4302528771
-45.83,23437.3738639161
-45.82,23438.3175170991
-45.81,23439.261170282
-45.8,23440.2048234649
-45.79,23441.1484766478
-45.78,23442.0921298307
-45.77,23443.0357830136
-45.76,23443.9794361966
-45.75,23444.9230893795
-45.74,23445.8669397314
-45.73,23446.8111708667
-45.72,23447.755402002
-45.71,23448.6996331372
-45.7,23449.6438642725
-45.69,23450.5880954078
-45.68,23451.5323265431
-45.67,23452.4765576784
-45.66,23453.4207888137
-45.65,23454.365019949
-45.64,23455.3096884553
-45.63,23456.2544986166
-45.62,23457.1993087778
-45.61,23458.144118939
-45.6,23459.0889291003
-45.59,23460.0337392615
-45.58,23460.9785494228
-45.57,23461.923359584
-45.56,23462.8681697453
-45.55,23463.8130782697
-45.54,23464.758468532
-45.53,23465.7038587944
-45.52,23466.6492490567
-45.51,23467.594639319
-45.5,23468.5400295813
-45.49,23469.4854198436
-45.48,23470.4308101059
-45.47,23471.3762003683
-45.46,23472.3215906306
-45.45,23473.2673201658
-45.44,23474.2132916058
-45.43,23475.1592630459
-45.42,23476.105234486
-45.41,23477.051205926
-45.4,23477.9971773661
-45.39,23478.9431488061
-45.38,23479.8891202462
-45.37,23480.8350916863
-45.36,23481.7810631263
-45.35,23482.7276156424
-45.34,23483.6741693384
-45.33,23484.6207230345
-45.32,23485.5672767305
-45.31,23486.5138304265
-45.3,23487.4603841225
-45.29,23488.4069378185
-45.28,23489.3534915145
-45.27,23490.3000452106
-45.26,23491.2468393454
-45.25,23492.1939763772
-45.24,23493.1411134089
-45.23,23494.0882504406
-45.22,23495.0353874724
-45.21,23495.9825245041
-45.2,23496.9296615359
-45.19,23497.8767985676
-45.18,23498.8239355993
-45.17,23499.7710726311
-45.16,23500.7186926162
-45.15,23501.666414065
-45.14,23502.6141355138
-45.13,23503.5618569625
-45.12,23504.5095784113
-45.11,23505.4572998601
-45.1,23506.4050213089
-45.09,23507.3527427577
-45.08,23508.3004642065
-45.07,23509.248326521
-45.06,23510.1966334697
-45.05,23511.1449404184
-45.04,23512.0932473671
-45.03,23513.0415543158
-45.02,23513.9898612645
-45.01,23514.9381682132
-45,23515.8864751619
-44.99,23516.8347821106
-44.98,23517.7830890593
-44.97,23518.7317801012
-44.96,23519.6806736342
-44.95,23520.6295671673
-44.94,23521.5784607003
-44.93,23522.5273542334
-44.92,23523.4762477665
-44.91,23524.4251412995
-44.9,23525.3740348326
-44.89,23526.3229283656
-44.88,23527.271862449
-44.87,23528.2213436524
-44.86,23529.1708248559
-44.85,23530.1203060593
-44.84,23531.0697872627
-44.83,23532.0192684661
-44.82,23532.9687496695
-44.81,23533.918230873
-44.8,23534.8677120764
-44.79,23535.8171932798
-44.78,23536.7669589754
-44.77,23537.7170289368
-44.76,23538.6670988982
-44.75,23539.6171688595
-44.74,23540.5672388209
-44.73,23541.5173087822
-44.72,23542.4673787436
-44.71,23543.4174487049
-44.7,23544.3675186663
-44.69,23545.3175886277
-44.68,23546.2681879255
-44.67,23547.2188477339
-44.66,23548.1695075424
-44.65,23549.1201673508
-44.64,23550.0708271592
-44.63,23551.0214869677
-44.62,23551.9721467761
-44.61,23552.9228065845
-44.6,23553.8734663929
-44.59,23554.8243103487
-44.58,23555.7755610949
-44.57,23556.7268118411
-44.56,23557.6780625873
-44.55,23558.6293133336
-44.54,23559.5805640798
-44.53,23560.531814826
-44.52,23561.4830655722
-44.51,23562.4343163185
-44.5,23563.3855670647
-44.49,23564.3372475208
-44.48,23565.2890902971
-44.47,23566.2409330734
-44.46,23567.1927758497
-44.45,23568.1446186261
-44.44,23569.0964614024
-44.43,23570.0483041787
-44.42,23571.000146955
-44.41,23571.9519897313
-44.4,23572.9039155628
-44.39,23573.8563514631
-44.38,23574.8087873634
-44.37,23575.7612232636
-44.36,23576.7136591639
-44.35,23577.6660950642
-44.34,23578.6185309645
-44.33,23579.5709668648
-44.32,23580.5234027651
-44.31,23581.4758386653
-44.3,23582.4286039032
-44.29,23583.3816340229
-44.28,23584.3346641427
-44.27,23585.2876942624
-44.26,23586.2407243821
-44.25,23587.1937545018
-44.24,23588.1467846215
-44.23,23589.0998147412
-44.22,23590.0528448609
-44.21,23591.0058749807
-44.2,23591.9594816295
-44.19,23592.9131070657
-44.18,23593.8667325019
-44.17,23594.8203579381
-44.16,23595.7739833742
-44.15,23596.7276088104
-44.14,23597.6812342466
-44.13,23598.6348596828
-44.12,23599.588485119
-44.11,23600.5423387717
-44.1,23601.496560623
-44.09,23602.4507824743
-44.08,23603.4050043257
-44.07,23604.359226177
-44.06,23605.3134480283
-44.05,23606.2676698796
-44.04,23607.221891731
-44.03,23608.1761135823
-44.02,23609.1303354336
-44.01,23610.0850334166
-44,23611.0398527833
-43.99,23611.99467215
-43.98,23612.9494915167
-43.97,23613.9043108834
-43.96,23614.8591302501
-43.95,23615.8139496168
-43.94,23616.7687689835
-43.93,23617.7235883502
-43.92,23618.67853406
-43.91,23619.6339520439
-43.9,23620.5893700278
-43.89,23621.5447880117
-43.88,23622.5002059956
-43.87,23623.4556239795
-43.86,23624.4110419634
-43.85,23625.3664599473
-43.84,23626.3218779312
-43.83,23627.2772959151
-43.82,23628.2330888827
-43.81,23629.1891065873
-43.8,23630.1451242918
-43.79,23631.1011419964
-43.78,23632.057159701
-43.77,23633.0131774055
-43.76,23633.9691951101
-43.75,23634.9252128146
-43.74,23635.8812305192
-43.73,23636.8372719381
-43.72,23637.7938904683
-43.71,23638.7505089986
-43.7,23639.7071275289
-43.69,23640.6637460591
-43.68,23641.6203645894
-43.67,23642.5769831196
-43.66,23643.5336016499
-43.65,23644.4902201801
-43.64,23645.4468387104
-43.63,23646.4037303225
-43.62,23647.3609507851
-43.61,23648.3181712477
-43.6,23649.2753917103
-43.59,23650.2326121729
-43.58,23651.1898326355
-43.57,23652.1470530982
-43.56,23653.1042735608
-43.55,23654.0614940234
-43.54,23655.018714486
-43.53,23655.9764583161
-43.52,23656.9342818193
-43.51,23657.8921053226
-43.5,23658.8499288258
-43.49,23659.8077523291
-43.48,23660.7655758323
-43.47,23661.7233993356
-43.46,23662.6812228388
-43.45,23663.6390463421
-43.44,23664.5970402681
-43.43,23665.5554679219
-43.42,23666.5138955756
-43.41,23667.4723232294
-43.4,23668.4307508832
-43.39,23669.389178537
-43.38,23670.3476061907
-43.37,23671.3060338445
-43.36,23672.2644614983
-43.35,23673.2228891521
-43.34,23674.1817382451
-43.33,23675.1407711609
-43.32,23676.0998040767
-43.31,23677.0588369925
-43.3,23678.0178699083
-43.29,23678.9769028241
-43.28,23679.93593574
-43.27,23680.8949686558
-43.26,23681.8540015716
-43.25,23682.8131014906
-43.24,23683.7727407815
-43.23,23684.7323800725
-43.22,23685.6920193635
-43.21,23686.6516586545
-43.2,23687.6112979455
-43.19,23688.5709372364
-43.18,23689.5305765274
-43.17,23690.4902158184
-43.16,23691.4498551094
-43.15,23692.4098131525
-43.14,23693.3700599334
-43.13,23694.3303067143
-43.12,23695.2905534952
-43.11,23696.2508002761
-43.1,23697.211047057
-43.09,23698.171293838
-43.08,23699.1315406189
-43.07,23700.0917873998
-43.06,23701.0520341807
-43.05,23702.0128523877
-43.04,23702.9737077749
-43.03,23703.9345631622
-43.02,23704.8954185494
-43.01,23705.8562739366
-43,23706.8171293239
-42.99,23707.7779847111
-42.98,23708.7388400984
-42.97,23709.6996954856
-42.96,23710.6607661756
-42.95,23711.6222312872
-42.94,23712.5836963988
-42.93,23713.5451615104
-42.92,23714.506626622
-42.91,23715.4680917336
-42.9,23716.4295568452
-42.89,23717.3910219568
-42.88,23718.3524870684
-42.87,23719.3139521799
-42.86,23720.2758860047
-42.85,23721.2379619603
-42.84,23722.2000379159
-42.83,23723.1621138715
-42.82,23724.1241898272
-42.81,23725.0862657828
-42.8,23726.0483417384
-42.79,23727.010417694
-42.78,23727.9724936496
-42.77,23728.934680693
-42.76,23729.8973686139
-42.75,23730.8600565349
-42.74,23731.8227444558
-42.73,23732.7854323768
-42.72,23733.7481202978
-42.71,23734.7108082187
-42.7,23735.6734961397
-42.69,23736.6361840606
-42.68,23737.5988719816
-42.67,23738.5619251387
-42.66,23739.525226148
-42.65,23740.4885271572
-42.64,23741.4518281664
-42.63,23742.4151291757
-42.62,23743.3784301849
-42.61,23744.3417311942
-42.6,23745.3050322034
-42.59,23746.2683332127
-42.58,23747.2316403256
-42.57,23748.1955555478
-42.56,23749.1594707699
-42.55,23750.123385992
-42.54,23751.0873012142
-42.53,23752.0512164363
-42.52,23753.0151316585
-42.51,23753.9790468806
-42.5,23754.9429621027
-42.49,23755.9068773249
-42.48,23756.8710535389
-42.47,23757.8355841002
-42.46,23758.8001146615
-42.45,23759.7646452227
-42.44,23760.729175784
-42.43,23761.6937063453
-42.42,23762.6582369066
-42.41,23763.6227674679
-42.4,23764.5872980292
-42.39,23765.5518285905
-42.38,23766.5168759662
-42.37,23767.4820229945
-42.36,23768.4471700229
-42.35,23769.4123170513
-42.34,23770.3774640796
-42.33,23771.342611108
-42.32,23772.3077581363
-42.31,23773.2729051647
-42.3,23774.2380521931
-42.29,23775.2033551982
-42.28,23776.1691198232
-42.27,23777.1348844482
-42.26,23778.1006490732
-42.25,23779.0664136982
-42.24,23780.0321783232
-42.23,23780.9979429482
-42.22,23781.9637075732
-42.21,23782.9294721982
-42.2,23783.8952368232
-42.19,23784.8614139912
-42.18,23785.8277973441
-42.17,23786.794180697
-42.16,23787.7605640498
-42.15,23788.7269474027
-42.14,23789.6933307556
-42.13,23790.6597141085
-42.12,23791.6260974614
-42.11,23792.5924808143
-42.1,23793.5589143546
-42.09,23794.5259175683
-42.08,23795.4929207819
-42.07,23796.4599239956
-42.06,23797.4269272093
-42.05,23798.3939304229
-42.04,23799.3609336366
-42.03,23800.3279368503
-42.02,23801.2949400639
-42.01,23802.2619432776
-42,23803.2292539904
-41.99,23804.1968781994
-41.98,23805.1645024085
-41.97,23806.1321266175
-41.96,23807.0997508265
-41.95,23808.0673750356
-41.94,23809.0349992446
-41.93,23810.0026234536
-41.92,23810.9702476627
-41.91,23811.9378718717
-41.9,23812.9060618329
-41.89,23813.8743081735
-41.88,23814.8425545142
-41.87,23815.8108008548
-41.86,23816.7790471955
-41.85,23817.7472935361
-41.84,23818.7155398768
-41.83,23819.6837862174
-41.82,23820.6520325581
-41.81,23821.6204805779
-41.8,23822.5893501881
-41.79,23823.5582197983
-41.78,23824.5270894085
-41.77,23825.4959590187
-41.76,23826.4648286289
-41.75,23827.4336982391
-41.74,23828.4025678493
-41.73,23829.3714374595
-41.72,23830.3403070697
-41.71,23831.3096373617
-41.7,23832.279131381
-41.69,23833.2486254004
-41.68,23834.2181194197
-41.67,23835.1876134391
-41.66,23836.1571074585
-41.65,23837.1266014778
-41.64,23838.0960954972
-41.63,23839.0655895165
-41.62,23840.0351786158
-41.61,23841.0052981856
-41.6,23841.9754177554
-41.59,23842.9455373252
-41.58,23843.915656895
-41.57,23844.8857764648
-41.56,23845.8558960347
-41.55,23846.8260156045
-41.54,23847.7961351743
-41.53,23848.7662547441
-41.52,23849.7367291475
-41.51,23850.7074754108
-41.5,23851.678221674
-41.49,23852.6489679373
-41.48,23853.6197142006
-41.47,23854.5904604638
-41.46,23855.5612067271
-41.45,23856.5319529904
-41.44,23857.5026992536
-41.43,23858.4734455169
-41.42,23859.4448073159
-41.41,23860.4161814173
-41.4,23861.3875555187
-41.39,23862.3589296201
-41.38,23863.3303037215
-41.37,23864.3016778229
-41.36,23865.2730519243
-41.35,23866.2444260257
-41.34,23867.2158001271
-41.33,23868.1874224326
-41.32,23869.1594255185
-41.31,23870.1314286044
-41.3,23871.1034316903
-41.29,23872.0754347762
-41.28,23873.0474378621
-41.27,23874.019440948
-41.26,23874.9914440339
-41.25,23875.9634471198
-41.24,23876.9354502057
-41.23,23877.9079629533
-41.22,23878.8805961718
-41.21,23879.8532293903
-41.2,23880.8258626088
-41.19,23881.7984958273
-41.18,23882.7711290458
-41.17,23883.7437622643
-41.16,23884.7163954827
-41.15,23885.6890287012
-41.14,23886.6618027097
-41.13,23887.6350672106
-41.12,23888.6083317114
-41.11,23889.5815962123
-41.1,23890.5548607132
-41.09,23891.528125214
-41.08,23892.5013897149
-41.07,23893.4746542157
-41.06,23894.4479187166
-41.05,23895.4211832175
-41.04,23896.3948507228
-41.03,23897.3687476575
-41.02,23898.3426445923
-41.01,23899.316541527
-41,23900.2904384617
-40.99,23901.2643353964
-40.98,23902.2382323312
-40.97,23903.2121292659
-40.96,23904.1860262006
-40.95,23905.159955723
-40.94,23906.1344862448
-40.93,23907.1090167665
-40.92,23908.0835472883
-40.91,23909.0580778101
-40.9,23910.0326083319
-40.89,23911.0071388537
-40.88,23911.9816693755
-40.87,23912.9561998973
-40.86,23913.9307304191
-40.85,23914.9055565016
-40.84,23915.8807217654
-40.83,23916.8558870292
-40.82,23917.831052293
-40.81,23918.8062175568
-40.8,23919.7813828206
-40.79,23920.7565480843
-40.78,23921.7317133481
-40.77,23922.7068786119
-40.76,23923.6820438757
-40.75,23924.6577686316
-40.74,23925.633569794
-40.73,23926.6093709564
-40.72,23927.5851721188
-40.71,23928.5609732812
-40.7,23929.5367744437
-40.69,23930.5125756061
-40.68,23931.4883767685
-40.67,23932.4641779309
-40.66,23933.4401664202
-40.65,23934.4166046396
-40.64,23935.393042859
-40.63,23936.3694810784
-40.62,23937.3459192978
-40.61,23938.3223575172
-40.6,23939.2987957366
-40.59,23940.275233956
-40.58,23941.2516721754
-40.57,23942.2281103948
-40.56,23943.2050006354
-40.55,23944.1820770719
-40.54,23945.1591535084
-40.53,23946.1362299448
-40.52,23947.1133063813
-40.51,23948.0903828178
-40.5,23949.0674592543
-40.49,23950.0445356908
-40.48,23951.0216121273
-40.47,23951.9987668632
-40.46,23952.9764826786
-40.45,23953.954198494
-40.44,23954.9319143094
-40.43,23955.9096301247
-40.42,23956.8873459401
-40.41,23957.8650617555
-40.4,23958.8427775709
-40.39,23959.8204933863
-40.38,23960.7982092017
-40.37,23961.7762687753
-40.36,23962.7546251331
-40.35,23963.732981491
-40.34,23964.7113378488
-40.33,23965.6896942067
-40.32,23966.6680505645
-40.31,23967.6464069223
-40.3,23968.6247632802
-40.29,23969.603119638
-40.28,23970.5814759959
-40.27,23971.5604425363
-40.26,23972.5394406019
-40.25,23973.5184386675
-40.24,23974.4974367331
-40.23,23975.4764347987
-40.22,23976.4554328643
-40.21,23977.4344309299
-40.2,23978.4134289954
-40.19,23979.392427061
-40.18,23980.3716598265
-40.17,23981.3513007669
-40.16,23982.3309417073
-40.15,23983.3105826476
-40.14,23984.290223588
-40.13,23985.2698645284
-40.12,23986.2495054687
-40.11,23987.2291464091
-40.1,23988.2087873495
-40.09,23989.1884282899
-40.08,23990.1685711233
-40.07,23991.1488561073
-40.06,23992.1291410912
-40.05,23993.1094260751
-40.04,23994.0897110591
-40.03,23995.069996043
-40.02,23996.0502810269
-40.01,23997.0305660109
-40,23998.0108509948
-39.99,23998.9912608212
-39.98,23999.9721910193
-39.97,24000.9531212173
-39.96,24001.9340514153
-39.95,24002.9149816134
-39.94,24003.8959118114
-39.93,24004.8768420094
-39.92,24005.8577722075
-39.91,24006.8387024055
-39.9,24007.8196326035
-39.89,24008.8009556078
-39.88,24009.7825321922
-39.87,24010.7641087766
-39.86,24011.745685361
-39.85,24012.7272619454
-39.84,24013.7088385299
-39.83,24014.6904151143
-39.82,24015.6719916987
-39.81,24016.6535682831
-39.8,24017.6351590499
-39.79,24018.6173831948
-39.78,24019.5996073396
-39.77,24020.5818314845
-39.76,24021.5640556293
-39.75,24022.5462797741
-39.74,24023.528503919
-39.73,24024.5107280638
-39.72,24025.4929522086
-39.71,24026.4751763535
-39.7,24027.4576834167
-39.69,24028.4405562978
-39.68,24029.4234291788
-39.67,24030.4063020599
-39.66,24031.389174941
-39.65,24032.372047822
-39.64,24033.3549207031
-39.63,24034.3377935842
-39.62,24035.3206664652
-39.61,24036.3035393463
-39.6,24037.2869648573
-39.59,24038.2704876521
-39.58,24039.254010447
-39.57,24040.2375332418
-39.56,24041.2210560367
-39.55,24042.2045788316
-39.54,24043.1881016264
-39.53,24044.1716244213
