"Time","Right.Cerebral.White.Matter"
9.49,224494.478937249
9.5,224494.545497236
9.51,224494.612057224
9.52,224494.678617211
9.53,224494.745177199
9.54,224494.811737186
9.55,224494.878297174
9.56,224494.944857161
9.57,224495.011109478
9.58,224495.076758692
9.59,224495.142407905
9.6,224495.208057118
9.61,224495.273706332
9.62,224495.339355545
9.63,224495.405004758
9.64,224495.470653972
9.65,224495.536303185
9.66,224495.601952398
9.67,224495.666924194
9.68,224495.731672608
9.69,224495.796421021
9.7,224495.861169435
9.71,224495.925917848
9.72,224495.990666261
9.73,224496.055414675
9.74,224496.120163088
9.75,224496.184911502
9.76,224496.249511828
9.77,224496.313369348
9.78,224496.377226867
9.79,224496.441084387
9.8,224496.504941907
9.81,224496.568799426
9.82,224496.632656946
9.83,224496.696514466
9.84,224496.760371985
9.85,224496.824229505
9.86,224496.887575634
9.87,224496.950552098
9.88,224497.013528562
9.89,224497.076505026
9.9,224497.139481489
9.91,224497.202457953
9.92,224497.265434417
9.93,224497.32841088
9.94,224497.391387344
9.95,224497.454363808
9.96,224497.51647366
9.97,224497.578578837
9.98,224497.640684014
9.99,224497.702789191
10,224497.764894369
10.01,224497.826999546
10.02,224497.889104723
10.03,224497.9512099
10.04,224498.013315077
10.05,224498.075068003
10.06,224498.136311595
10.07,224498.197555186
10.08,224498.258798777
10.09,224498.320042368
10.1,224498.38128596
10.11,224498.442529551
10.12,224498.503773142
10.13,224498.565016733
10.14,224498.626260325
10.15,224498.686802719
10.16,224498.747194356
10.17,224498.807585993
10.18,224498.867977631
10.19,224498.928369268
10.2,224498.988760905
10.21,224499.049152542
10.22,224499.10954418
10.23,224499.169935817
10.24,224499.230127596
10.25,224499.289676842
10.26,224499.349226088
10.27,224499.408775334
10.28,224499.46832458
10.29,224499.527873826
10.3,224499.587423073
10.31,224499.646972319
10.32,224499.706521565
10.33,224499.766070811
10.34,224499.82507746
10.35,224499.883793809
10.36,224499.942510158
10.37,224500.001226507
10.38,224500.059942856
10.39,224500.118659205
10.4,224500.177375554
10.41,224500.236091902
10.42,224500.294808251
10.43,224500.353470529
10.44,224500.411363405
10.45,224500.469256281
10.46,224500.527149157
10.47,224500.585042034
10.48,224500.64293491
10.49,224500.700827786
10.5,224500.758720662
10.51,224500.816613538
10.52,224500.874506415
10.53,224500.932008622
10.54,224500.98908738
10.55,224501.046166139
10.56,224501.103244898
10.57,224501.160323657
10.58,224501.217402416
10.59,224501.274481174
10.6,224501.331559933
10.61,224501.388638692
10.62,224501.445717451
10.63,224501.502076631
10.64,224501.558350558
10.65,224501.614624485
10.66,224501.670898412
10.67,224501.72717234
10.68,224501.783446267
10.69,224501.839720194
10.7,224501.895994121
10.71,224501.952268048
10.72,224502.008296704
10.73,224502.063775016
10.74,224502.119253328
10.75,224502.17473164
10.76,224502.230209952
10.77,224502.285688264
10.78,224502.341166576
10.79,224502.396644888
10.8,224502.4521232
10.81,224502.507601512
10.82,224502.562511612
10.83,224502.617203455
10.84,224502.671895299
10.85,224502.726587142
10.86,224502.781278986
10.87,224502.835970829
10.88,224502.890662673
10.89,224502.945354517
10.9,224503.00004636
10.91,224503.054631941
10.92,224503.108546393
10.93,224503.162460845
10.94,224503.216375298
10.95,224503.27028975
10.96,224503.324204202
10.97,224503.378118654
10.98,224503.432033106
10.99,224503.485947558
11,224503.539862011
11.01,224503.593353162
11.02,224503.646499231
11.03,224503.699645299
11.04,224503.752791367
11.05,224503.805937435
11.06,224503.859083503
11.07,224503.912229572
11.08,224503.96537564
11.09,224504.018521708
11.1,224504.071667776
11.11,224504.124080901
11.12,224504.176467523
11.13,224504.228854145
11.14,224504.281240766
11.15,224504.333627388
11.16,224504.38601401
11.17,224504.438400632
11.18,224504.490787254
11.19,224504.543173876
11.2,224504.595275797
11.21,224504.646911841
11.22,224504.698547884
11.23,224504.750183928
11.24,224504.801819971
11.25,224504.853456015
11.26,224504.905092058
11.27,224504.956728102
11.28,224505.008364145
11.29,224505.060000189
11.3,224505.111047619
11.31,224505.161941882
11.32,224505.212836146
11.33,224505.263730409
11.34,224505.314624672
11.35,224505.365518935
11.36,224505.416413198
11.37,224505.467307462
11.38,224505.518201725
11.39,224505.568943719
11.4,224505.61910493
11.41,224505.669266141
11.42,224505.719427353
11.43,224505.769588564
11.44,224505.819749775
11.45,224505.869910986
11.46,224505.920072198
11.47,224505.970233409
11.48,224506.02039462
11.49,224506.070105313
11.5,224506.119542131
11.51,224506.168978949
11.52,224506.218415767
11.53,224506.267852584
11.54,224506.317289402
11.55,224506.36672622
11.56,224506.416163038
11.57,224506.465599856
11.58,224506.515010811
11.59,224506.563731825
11.6,224506.612452838
11.61,224506.661173851
11.62,224506.709894864
11.63,224506.758615878
11.64,224506.807336891
11.65,224506.856057904
11.66,224506.904778917
11.67,224506.953499931
11.68,224507.001902427
11.69,224507.049916155
11.7,224507.097929883
11.71,224507.145943611
11.72,224507.193957338
11.73,224507.241971066
11.74,224507.289984794
11.75,224507.337998521
11.76,224507.386012249
11.77,224507.434025977
11.78,224507.481435531
11.79,224507.528750423
11.8,224507.576065314
11.81,224507.623380206
11.82,224507.670695097
11.83,224507.718009989
11.84,224507.76532488
11.85,224507.812639772
11.86,224507.859954663
11.87,224507.907077092
11.88,224507.953701527
11.89,224508.000325962
11.9,224508.046950396
11.91,224508.093574831
11.92,224508.140199266
11.93,224508.186823701
11.94,224508.233448136
11.95,224508.280072571
11.96,224508.326697006
11.97,224508.372848746
11.98,224508.418791034
11.99,224508.464733323
12,224508.510675611
12.01,224508.5566179
12.02,224508.602560188
12.03,224508.648502477
12.04,224508.694444765
12.05,224508.740387054
12.06,224508.786257127
12.07,224508.83152551
12.08,224508.876793892
12.09,224508.922062275
12.1,224508.967330658
12.11,224509.01259904
12.12,224509.057867423
12.13,224509.103135805
12.14,224509.148404188
12.15,224509.193672571
12.16,224509.238593863
12.17,224509.28319651
12.18,224509.327799158
12.19,224509.372401806
12.2,224509.417004454
12.21,224509.461607102
12.22,224509.506209749
12.23,224509.550812397
12.24,224509.595415045
12.25,224509.640017693
12.26,224509.684005079
12.27,224509.727950093
12.28,224509.771895108
12.29,224509.815840123
12.3,224509.859785137
12.31,224509.903730152
12.32,224509.947675167
12.33,224509.991620181
12.34,224510.035565196
12.35,224510.079282996
12.36,224510.12257841
12.37,224510.165873824
12.38,224510.209169238
12.39,224510.252464652
12.4,224510.295760066
12.41,224510.33905548
12.42,224510.382350894
12.43,224510.425646308
12.44,224510.468941722
12.45,224510.511746937
12.46,224510.554400713
12.47,224510.59705449
12.48,224510.639708267
12.49,224510.682362043
12.5,224510.72501582
12.51,224510.767669596
12.52,224510.810323373
12.53,224510.852977149
12.54,224510.895518001
12.55,224510.937538034
12.56,224510.979558068
12.57,224511.021578101
12.58,224511.063598134
12.59,224511.105618168
12.6,224511.147638201
12.61,224511.189658234
12.62,224511.231678267
12.63,224511.273698301
12.64,224511.315347545
12.65,224511.35674166
12.66,224511.398135775
12.67,224511.439529891
12.68,224511.480924006
12.69,224511.522318121
12.7,224511.563712237
12.71,224511.605106352
12.72,224511.646500467
12.73,224511.687890504
12.74,224511.728666457
12.75,224511.769442411
12.76,224511.810218365
12.77,224511.850994318
12.78,224511.891770272
12.79,224511.932546226
12.8,224511.97332218
12.81,224512.014098133
12.82,224512.054874087
12.83,224512.095393151
12.84,224512.135558631
12.85,224512.175724111
12.86,224512.21588959
12.87,224512.25605507
12.88,224512.29622055
12.89,224512.33638603
12.9,224512.37655151
12.91,224512.41671699
12.92,224512.45688247
12.93,224512.49654456
12.94,224512.536107186
12.95,224512.575669811
12.96,224512.615232436
12.97,224512.654795061
12.98,224512.694357687
12.99,224512.733920312
13,224512.773482937
13.01,224512.813045563
13.02,224512.852459829
13.03,224512.891427151
13.04,224512.930394472
13.05,224512.969361794
13.06,224513.008329115
13.07,224513.047296437
13.08,224513.086263758
13.09,224513.12523108
13.1,224513.164198401
13.11,224513.203165723
13.12,224513.241743071
13.13,224513.280122572
13.14,224513.318502072
13.15,224513.356881573
13.16,224513.395261073
13.17,224513.433640574
13.18,224513.472020074
13.19,224513.510399575
13.2,224513.548779075
13.21,224513.58711352
13.22,224513.624912614
13.23,224513.662711708
13.24,224513.700510802
13.25,224513.738309896
13.26,224513.77610899
13.27,224513.813908084
13.28,224513.851707178
13.29,224513.889506272
13.3,224513.927305366
13.31,224513.964822611
13.32,224514.002048645
13.33,224514.039274679
13.34,224514.076500713
13.35,224514.113726747
13.36,224514.150952782
13.37,224514.188178816
13.38,224514.22540485
13.39,224514.262630884
13.4,224514.299856918
13.41,224514.336570334
13.42,224514.373230587
13.43,224514.409890841
13.44,224514.446551094
13.45,224514.483211348
13.46,224514.519871601
13.47,224514.556531855
13.48,224514.593192109
13.49,224514.629852362
13.5,224514.666333737
13.51,224514.702435422
13.52,224514.738537106
13.53,224514.774638791
13.54,224514.810740475
13.55,224514.84684216
13.56,224514.882943844
13.57,224514.919045529
13.58,224514.955147213
13.59,224514.991248898
13.6,224515.026945589
13.61,224515.062495849
13.62,224515.098046108
13.63,224515.133596368
13.64,224515.169146628
13.65,224515.204696888
13.66,224515.240247147
13.67,224515.275797407
13.68,224515.311347667
13.69,224515.346817007
13.7,224515.381822919
13.71,224515.416828831
13.72,224515.451834744
13.73,224515.486840656
13.74,224515.521846568
13.75,224515.55685248
13.76,224515.591858393
13.77,224515.626864305
13.78,224515.661870217
13.79,224515.696573684
13.8,224515.731042259
13.81,224515.765510834
13.82,224515.79997941
13.83,224515.834447985
13.84,224515.86891656
13.85,224515.903385135
13.86,224515.93785371
13.87,224515.972322286
13.88,224516.006790861
13.89,224516.040741207
13.9,224516.074679389
13.91,224516.108617571
13.92,224516.142555753
13.93,224516.176493935
13.94,224516.210432117
13.95,224516.244370299
13.96,224516.278308481
13.97,224516.312246663
13.98,224516.345980008
13.99,224516.379394674
14,224516.41280934
14.01,224516.446224006
14.02,224516.479638672
14.03,224516.513053338
14.04,224516.546468004
14.05,224516.57988267
14.06,224516.613297337
14.07,224516.646712003
14.08,224516.679710475
14.09,224516.712608436
14.1,224516.745506398
14.11,224516.778404359
14.12,224516.811302321
14.13,224516.844200282
14.14,224516.877098244
14.15,224516.909996205
14.16,224516.942894167
14.17,224516.975680098
14.18,224517.008068101
14.19,224517.040456103
14.2,224517.072844105
14.21,224517.105232107
14.22,224517.137620109
14.23,224517.170008111
14.24,224517.202396113
14.25,224517.234784116
14.26,224517.267172118
14.27,224517.299241096
14.28,224517.331125819
14.29,224517.363010541
14.3,224517.394895264
14.31,224517.426779986
14.32,224517.458664709
14.33,224517.490549431
14.34,224517.522434154
14.35,224517.554318876
14.36,224517.586179712
14.37,224517.617567769
14.38,224517.648955826
14.39,224517.680343883
14.4,224517.71173194
14.41,224517.743119997
14.42,224517.774508053
14.43,224517.80589611
14.44,224517.837284167
14.45,224517.868672224
14.46,224517.899833701
14.47,224517.930731641
14.48,224517.961629582
14.49,224517.992527522
14.5,224518.023425463
14.51,224518.054323403
14.52,224518.085221344
14.53,224518.116119285
14.54,224518.147017225
14.55,224518.177915166
14.56,224518.2083892
14.57,224518.238803508
14.58,224518.269217817
14.59,224518.299632125
14.6,224518.330046434
14.61,224518.360460742
14.62,224518.39087505
14.63,224518.421289359
14.64,224518.451703667
14.65,224518.481979244
14.66,224518.51191634
14.67,224518.541853436
14.68,224518.571790532
14.69,224518.601727627
14.7,224518.631664723
14.71,224518.661601819
14.72,224518.691538915
14.73,224518.72147601
14.74,224518.751413106
14.75,224518.781018287
14.76,224518.810484525
14.77,224518.839950763
14.78,224518.869417002
14.79,224518.89888324
14.8,224518.928349478
14.81,224518.957815717
14.82,224518.987281955
14.83,224519.016748193
14.84,224519.046159091
14.85,224519.075160764
14.86,224519.104162436
14.87,224519.133164108
14.88,224519.16216578
14.89,224519.191167452
14.9,224519.220169124
14.91,224519.249170797
14.92,224519.278172469
14.93,224519.307174141
14.94,224519.335931368
14.95,224519.364474701
14.96,224519.393018035
14.97,224519.421561368
14.98,224519.450104702
14.99,224519.478648035
15,224519.507191368
15.01,224519.535734702
15.02,224519.564278035
15.03,224519.592821368
15.04,224519.620936251
15.05,224519.649027409
15.06,224519.677118568
15.07,224519.705209727
15.08,224519.733300885
15.09,224519.761392044
15.1,224519.789483202
15.11,224519.817574361
15.12,224519.845665519
15.13,224519.873595315
15.14,224519.9012404
15.15,224519.928885484
15.16,224519.956530569
15.17,224519.984175653
15.18,224520.011820738
15.19,224520.039465822
15.2,224520.067110907
15.21,224520.094755991
15.22,224520.122401076
15.23,224520.149704717
15.24,224520.176909765
15.25,224520.204114813
15.26,224520.231319862
15.27,224520.25852491
15.28,224520.285729959
15.29,224520.312935007
15.3,224520.340140055
15.31,224520.367345104
15.32,224520.394467615
15.33,224520.421238603
15.34,224520.44800959
15.35,224520.474780578
15.36,224520.501551566
15.37,224520.528322553
15.38,224520.555093541
15.39,224520.581864529
15.4,224520.608635516
15.41,224520.635406504
15.42,224520.661918738
15.43,224520.688261578
15.44,224520.714604418
15.45,224520.740947258
15.46,224520.767290098
15.47,224520.793632938
15.48,224520.819975778
15.49,224520.846318618
15.5,224520.872661458
15.51,224520.89899646
15.52,224520.924917003
15.53,224520.950837547
15.54,224520.97675809
15.55,224521.002678634
15.56,224521.028599178
15.57,224521.054519721
15.58,224521.080440265
15.59,224521.106360808
15.6,224521.132281352
15.61,224521.158021645
15.62,224521.183525682
15.63,224521.209029718
15.64,224521.234533755
15.65,224521.260037792
15.66,224521.285541829
15.67,224521.311045866
15.68,224521.336549902
15.69,224521.362053939
15.7,224521.387557976
15.71,224521.412714094
15.72,224521.437807353
15.73,224521.462900611
15.74,224521.487993869
15.75,224521.513087127
15.76,224521.538180386
15.77,224521.563273644
15.78,224521.588366902
15.79,224521.613460161
15.8,224521.638447612
15.81,224521.663135759
15.82,224521.687823906
15.83,224521.712512054
15.84,224521.737200201
15.85,224521.761888348
15.86,224521.786576495
15.87,224521.811264642
15.88,224521.835952789
15.89,224521.860640937
15.9,224521.885059264
15.91,224521.909347907
15.92,224521.93363655
15.93,224521.957925193
15.94,224521.982213836
15.95,224522.006502478
15.96,224522.030791121
15.97,224522.055079764
15.98,224522.079368407
15.99,224522.103621755
16,224522.12751644
16.01,224522.151411125
16.02,224522.175305809
16.03,224522.199200494
16.04,224522.223095179
16.05,224522.246989864
16.06,224522.270884549
16.07,224522.294779234
16.08,224522.318673919
16.09,224522.342372894
16.1,224522.365879107
16.11,224522.389385321
16.12,224522.412891534
16.13,224522.436397748
16.14,224522.459903962
16.15,224522.483410175
16.16,224522.506916389
16.17,224522.530422603
16.18,224522.553928816
16.19,224522.577083394
16.2,224522.600206564
16.21,224522.623329733
16.22,224522.646452902
16.23,224522.669576072
16.24,224522.692699241
16.25,224522.71582241
16.26,224522.738945579
16.27,224522.762068749
16.28,224522.785066451
16.29,224522.807811944
16.3,224522.830557436
16.31,224522.853302929
16.32,224522.876048422
16.33,224522.898793915
16.34,224522.921539407
16.35,224522.9442849
16.36,224522.967030393
16.37,224522.989775885
16.38,224523.012243438
16.39,224523.034616563
16.4,224523.056989688
16.41,224523.079362813
16.42,224523.101735938
16.43,224523.124109063
16.44,224523.146482188
16.45,224523.168855313
16.46,224523.191228438
16.47,224523.213542597
16.48,224523.235548605
16.49,224523.257554612
16.5,224523.27956062
16.51,224523.301566628
16.52,224523.323572635
16.53,224523.345578643
16.54,224523.367584651
16.55,224523.389590658
16.56,224523.411596666
16.57,224523.43339463
16.58,224523.455038713
16.59,224523.476682795
16.6,224523.498326877
16.61,224523.51997096
16.62,224523.541615042
16.63,224523.563259125
16.64,224523.584903207
16.65,224523.60654729
16.66,224523.628191372
16.67,224523.649482578
16.68,224523.670769869
16.69,224523.692057161
16.7,224523.713344452
16.71,224523.734631744
16.72,224523.755919036
16.73,224523.777206327
16.74,224523.798493619
16.75,224523.81978091
16.76,224523.840926378
16.77,224523.861861956
16.78,224523.882797534
16.79,224523.903733111
16.8,224523.924668689
