"Time","Right.Cerebellum.Exterior"
-41.83,49267.4203154904
-41.82,49267.2084844699
-41.81,49266.997588917
-41.8,49266.7886488659
-41.79,49266.5797088148
-41.78,49266.3707687637
-41.77,49266.1618287125
-41.76,49265.9528886614
-41.75,49265.7439486103
-41.74,49265.5350085592
-41.73,49265.3260685081
-41.72,49265.117128457
-41.71,49264.9102864684
-41.7,49264.7041901361
-41.69,49264.4980938038
-41.68,49264.2919974716
-41.67,49264.0859011393
-41.66,49263.8798048071
-41.65,49263.6737084748
-41.64,49263.4676121426
-41.63,49263.2615158103
-41.62,49263.0558446545
-41.61,49262.8525456474
-41.6,49262.6492466403
-41.59,49262.4459476332
-41.58,49262.2426486261
-41.57,49262.039349619
-41.56,49261.8360506119
-41.55,49261.6327516049
-41.54,49261.4294525978
-41.53,49261.2261535907
-41.52,49261.0244126354
-41.51,49260.8238653996
-41.5,49260.6233181639
-41.49,49260.4227709281
-41.48,49260.2222236924
-41.47,49260.0216764567
-41.46,49259.8211292209
-41.45,49259.6205819852
-41.44,49259.4200347494
-41.43,49259.2194875137
-41.42,49259.0215942751
-41.41,49258.8237540803
-41.4,49258.6259138855
-41.39,49258.4280736907
-41.38,49258.2302334958
-41.37,49258.032393301
-41.36,49257.8345531062
-41.35,49257.6367129114
-41.34,49257.4388727166
-41.33,49257.242083417
-41.32,49257.0469063399
-41.31,49256.8517292628
-41.3,49256.6565521857
-41.29,49256.4613751086
-41.28,49256.2661980315
-41.27,49256.0710209544
-41.26,49255.8758438773
-41.25,49255.6806668002
-41.24,49255.4854897231
-41.23,49255.2924317339
-41.22,49255.0998746427
-41.21,49254.9073175514
-41.2,49254.7147604602
-41.19,49254.5222033689
-41.18,49254.3296462777
-41.17,49254.1370891864
-41.16,49253.9445320952
-41.15,49253.751975004
-41.14,49253.5599927814
-41.13,49253.37001332
-41.12,49253.1800338586
-41.11,49252.9900543973
-41.1,49252.8000749359
-41.09,49252.6100954746
-41.08,49252.4201160132
-41.07,49252.2301365518
-41.06,49252.0401570905
-41.05,49251.8501776291
-41.04,49251.6618141996
-41.03,49251.4743707728
-41.02,49251.2869273461
-41.01,49251.0994839193
-41,49250.9120404926
-40.99,49250.7245970658
-40.98,49250.537153639
-40.97,49250.3497102123
-40.96,49250.1622667855
-40.95,49249.9749516948
-40.94,49249.7900034532
-40.93,49249.6050552116
-40.92,49249.4201069701
-40.91,49249.2351587285
-40.9,49249.0502104869
-40.89,49248.8652622453
-40.88,49248.6803140036
-40.87,49248.495365762
-40.86,49248.3104175204
-40.85,49248.1266124542
-40.84,49247.9441192796
-40.83,49247.761626105
-40.82,49247.5791329304
-40.81,49247.3966397558
-40.8,49247.2141465812
-40.79,49247.0316534067
-40.78,49246.8491602321
-40.77,49246.6666670575
-40.76,49246.4841738829
-40.75,49246.3038061194
-40.74,49246.1237286108
-40.73,49245.9436511021
-40.72,49245.7635735934
-40.71,49245.5834960848
-40.7,49245.4034185761
-40.69,49245.2233410674
-40.68,49245.0432635588
-40.67,49244.8631860501
-40.66,49244.6838074899
-40.65,49244.5061069492
-40.64,49244.3284064085
-40.63,49244.1507058677
-40.62,49243.973005327
-40.61,49243.7953047862
-40.6,49243.6176042455
-40.59,49243.4399037047
-40.58,49243.262203164
-40.57,49243.0845026233
-40.56,49242.9084586648
-40.55,49242.7330970834
-40.54,49242.557735502
-40.53,49242.3823739207
-40.52,49242.2070123393
-40.51,49242.0316507579
-40.5,49241.8562891766
-40.49,49241.6809275952
-40.48,49241.5055660138
-40.47,49241.3304862937
-40.46,49241.1574263393
-40.45,49240.9843663848
-40.44,49240.8113064303
-40.43,49240.6382464759
-40.42,49240.4651865214
-40.41,49240.2921265669
-40.4,49240.1190666125
-40.39,49239.946006658
-40.38,49239.7729467035
-40.37,49239.6011022779
-40.36,49239.4303072808
-40.35,49239.2595122838
-40.34,49239.0887172867
-40.33,49238.9179222896
-40.32,49238.7471272926
-40.31,49238.5763322955
-40.3,49238.4055372984
-40.29,49238.2347423014
-40.28,49238.0639473043
-40.27,49237.8952717444
-40.26,49237.7267056854
-40.25,49237.5581396264
-40.24,49237.3895735674
-40.23,49237.2210075084
-40.22,49237.0524414494
-40.21,49236.8838753904
-40.2,49236.7153093314
-40.19,49236.5467432724
-40.18,49236.3789780341
-40.17,49236.2126055314
-40.16,49236.0462330287
-40.15,49235.879860526
-40.14,49235.7134880233
-40.13,49235.5471155206
-40.12,49235.3807430179
-40.11,49235.2143705152
-40.1,49235.0479980126
-40.09,49234.8816255099
-40.08,49234.7169353262
-40.07,49234.5527216233
-40.06,49234.3885079205
-40.05,49234.2242942177
-40.04,49234.0600805149
-40.03,49233.8958668121
-40.02,49233.7316531092
-40.01,49233.5674394064
-40,49233.4032257036
-39.99,49233.2394231006
-39.98,49233.0773340545
-39.97,49232.9152450084
-39.96,49232.7531559622
-39.95,49232.5910669161
-39.94,49232.42897787
-39.93,49232.2668888238
-39.92,49232.1047997777
-39.91,49231.9427107315
-39.9,49231.7806216854
-39.89,49231.6198034008
-39.88,49231.4598054696
-39.87,49231.2998075384
-39.86,49231.1398096072
-39.85,49230.979811676
-39.84,49230.8198137448
-39.83,49230.6598158136
-39.82,49230.4998178824
-39.81,49230.3398199513
-39.8,49230.1798670966
-39.79,49230.0219273285
-39.78,49229.8639875604
-39.77,49229.7060477924
-39.76,49229.5481080243
-39.75,49229.3901682562
-39.74,49229.2322284882
-39.73,49229.0742887201
-39.72,49228.9163489521
-39.71,49228.758409184
-39.7,49228.601352877
-39.69,49228.4454388989
-39.68,49228.2895249207
-39.67,49228.1336109425
-39.66,49227.9776969644
-39.65,49227.8217829862
-39.64,49227.665869008
-39.63,49227.5099550299
-39.62,49227.3540410517
-39.61,49227.1981270735
-39.6,49227.0439086053
-39.59,49226.8899886113
-39.58,49226.7360686173
-39.57,49226.5821486233
-39.56,49226.4282286293
-39.55,49226.2743086353
-39.54,49226.1203886413
-39.53,49225.9664686473
-39.52,49225.8125486533
-39.51,49225.6591478386
-39.5,49225.5071905797
-39.49,49225.3552333208
-39.48,49225.2032760619
-39.47,49225.0513188031
-39.46,49224.8993615442
-39.45,49224.7474042853
-39.44,49224.5954470264
-39.43,49224.4434897675
-39.42,49224.2915325086
-39.41,49224.1408865661
-39.4,49223.9908613393
-39.39,49223.8408361125
-39.38,49223.6908108856
-39.37,49223.5407856588
-39.36,49223.390760432
-39.35,49223.2407352052
-39.34,49223.0907099783
-39.33,49222.9406847515
-39.32,49222.7908362642
-39.31,49222.642712902
-39.3,49222.4945895398
-39.29,49222.3464661776
-39.28,49222.1983428154
-39.27,49222.0502194532
-39.26,49221.902096091
-39.25,49221.7539727288
-39.24,49221.6058493666
-39.23,49221.4577260044
-39.22,49221.3105521122
-39.21,49221.1643009726
-39.2,49221.018049833
-39.19,49220.8717986934
-39.18,49220.7255475538
-39.17,49220.5792964142
-39.16,49220.4330452746
-39.15,49220.286794135
-39.14,49220.1405429954
-39.13,49219.9942918558
-39.12,49219.8497388359
-39.11,49219.7053307922
-39.1,49219.5609227486
-39.09,49219.416514705
-39.08,49219.2721066614
-39.07,49219.1276986178
-39.06,49218.9832905741
-39.05,49218.8388825305
-39.04,49218.6944744869
-39.03,49218.5506752841
-39.02,49218.4080817154
-39.01,49218.2654881468
-39,49218.1228945782
-38.99,49217.9803010095
-38.98,49217.8377074409
-38.97,49217.6951138723
-38.96,49217.5525203036
-38.95,49217.409926735
-38.94,49217.2673331664
-38.93,49217.1260789176
-38.92,49216.985271699
-38.91,49216.8444644804
-38.9,49216.7036572618
-38.89,49216.5628500432
-38.88,49216.4220428246
-38.87,49216.281235606
-38.86,49216.1404283874
-38.85,49215.9996211688
-38.84,49215.8591023047
-38.83,49215.7200537978
-38.82,49215.5810052909
-38.81,49215.441956784
-38.8,49215.3029082771
-38.79,49215.1638597702
-38.78,49215.0248112633
-38.77,49214.8857627565
-38.76,49214.7467142496
-38.75,49214.6076657427
-38.74,49214.4696183552
-38.73,49214.3323013992
-38.72,49214.1949844431
-38.71,49214.057667487
-38.7,49213.9203505309
-38.69,49213.7830335749
-38.68,49213.6457166188
-38.67,49213.5083996627
-38.66,49213.3710827066
-38.65,49213.2337657506
-38.64,49213.0981406433
-38.63,49212.9625285456
-38.62,49212.8269164478
-38.61,49212.6913043501
-38.6,49212.5556922524
-38.59,49212.4200801547
-38.58,49212.284468057
-38.57,49212.1488559592
-38.56,49212.0132438615
-38.55,49211.8783142506
-38.54,49211.7443807783
-38.53,49211.610447306
-38.52,49211.4765138338
-38.51,49211.3425803615
-38.5,49211.2086468893
-38.49,49211.074713417
-38.48,49210.9407799447
-38.47,49210.8068464725
-38.46,49210.6729130002
-38.45,49210.5403361496
-38.44,49210.4080555208
-38.43,49210.275774892
-38.42,49210.1434942633
-38.41,49210.0112136345
-38.4,49209.8789330058
-38.39,49209.746652377
-38.38,49209.6143717482
-38.37,49209.4820911195
-38.36,49209.3501929315
-38.35,49209.2195398067
-38.34,49209.0888866819
-38.33,49208.9582335572
-38.32,49208.8275804324
-38.31,49208.6969273076
-38.3,49208.5662741828
-38.29,49208.435621058
-38.28,49208.3049679332
-38.27,49208.1743148085
-38.26,49208.0447020775
-38.25,49207.9156515513
-38.24,49207.7866010251
-38.23,49207.6575504989
-38.22,49207.5284999727
-38.21,49207.3994494465
-38.2,49207.2703989204
-38.19,49207.1413483942
-38.18,49207.012297868
-38.17,49206.8833473905
-38.16,49206.7558749835
-38.15,49206.6284025765
-38.14,49206.5009301695
-38.13,49206.3734577626
-38.12,49206.2459853556
-38.11,49206.1185129486
-38.1,49205.9910405416
-38.09,49205.8635681347
-38.08,49205.7360957277
-38.07,49205.6093655435
-38.06,49205.4834471943
-38.05,49205.3575288452
-38.04,49205.231610496
-38.03,49205.1056921469
-38.02,49204.9797737978
-38.01,49204.8538554486
-38,49204.7279370995
-37.99,49204.6020187504
-37.98,49204.4761004012
-37.97,49204.351546882
-37.96,49204.2271589396
-37.95,49204.1027709971
-37.94,49203.9783830546
-37.93,49203.8539951121
-37.92,49203.7296071696
-37.91,49203.6052192271
-37.9,49203.4808312847
-37.89,49203.3564433422
-37.88,49203.2325166117
-37.87,49203.1096358272
-37.86,49202.9867550427
-37.85,49202.8638742582
-37.84,49202.7409934738
-37.83,49202.6181126893
-37.82,49202.4952319048
-37.81,49202.3723511204
-37.8,49202.2494703359
-37.79,49202.1265895514
-37.78,49202.0047777927
-37.77,49201.8833813126
-37.76,49201.7619848325
-37.75,49201.6405883524
-37.74,49201.5191918724
-37.73,49201.3977953923
-37.72,49201.2763989122
-37.71,49201.1550024322
-37.7,49201.0336059521
-37.69,49200.9124059806
-37.68,49200.792471339
-37.67,49200.6725366974
-37.66,49200.5526020558
-37.65,49200.4326674142
-37.64,49200.3127327725
-37.63,49200.1927981309
-37.62,49200.0728634893
-37.61,49199.9529288477
-37.6,49199.8329942061
-37.59,49199.713849458
-37.58,49199.5953545694
-37.57,49199.4768596808
-37.56,49199.3583647921
-37.55,49199.2398699035
-37.54,49199.1213750149
-37.53,49199.0028801262
-37.52,49198.8843852376
-37.51,49198.765890349
-37.5,49198.6473954603
-37.49,49198.5302659139
-37.48,49198.4131890661
-37.47,49198.2961122184
-37.46,49198.1790353706
-37.45,49198.0619585229
-37.44,49197.9448816752
-37.43,49197.8278048274
-37.42,49197.7107279797
-37.41,49197.5936511319
-37.4,49197.4771008978
-37.39,49197.3614207454
-37.38,49197.2457405929
-37.37,49197.1300604404
-37.36,49197.014380288
-37.35,49196.8987001355
-37.34,49196.7830199831
-37.33,49196.6673398306
-37.32,49196.5516596782
-37.31,49196.4359795257
-37.3,49196.3213879009
-37.29,49196.2070834578
-37.28,49196.0927790147
-37.27,49195.9784745716
-37.26,49195.8641701285
-37.25,49195.7498656854
-37.24,49195.6355612423
-37.23,49195.5212567992
-37.22,49195.4069523561
-37.21,49195.2929263187
-37.2,49195.1799769521
-37.19,49195.0670275854
-37.18,49194.9540782188
-37.17,49194.8411288521
-37.16,49194.7281794855
-37.15,49194.6152301189
-37.14,49194.5022807522
-37.13,49194.3893313856
-37.12,49194.276382019
-37.11,49194.1642597677
-37.1,49194.0526451912
-37.09,49193.9410306146
-37.08,49193.8294160381
-37.07,49193.7178014615
-37.06,49193.606186885
-37.05,49193.4945723084
-37.04,49193.3829577319
-37.03,49193.2713431553
-37.02,49193.1597731062
-37.01,49193.0494733735
-37,49192.9391736408
-36.99,49192.828873908
-36.98,49192.7185741753
-36.97,49192.6082744426
-36.96,49192.4979747098
-36.95,49192.3876749771
-36.94,49192.2773752444
-36.93,49192.1670755117
-36.92,49192.0573561344
-36.91,49191.9483516331
-36.9,49191.8393471318
-36.89,49191.7303426305
-36.88,49191.6213381292
-36.87,49191.5123336279
-36.86,49191.4033291266
-36.85,49191.2943246254
-36.84,49191.1853201241
-36.83,49191.0763156228
-36.82,49190.9684113404
-36.81,49190.8606827859
-36.8,49190.7529542313
-36.79,49190.6452256768
-36.78,49190.5374971223
-36.77,49190.4297685677
-36.76,49190.3220400132
-36.75,49190.2143114587
-36.74,49190.1065829041
-36.73,49189.9992018832
-36.72,49189.8927303125
-36.71,49189.7862587417
-36.7,49189.679787171
-36.69,49189.5733156003
-36.68,49189.4668440295
-36.67,49189.3603724588
-36.66,49189.253900888
-36.65,49189.1474293173
-36.64,49189.0409577465
-36.63,49188.9353414798
-36.62,49188.8301082457
-36.61,49188.7248750116
-36.6,49188.6196417775
-36.59,49188.5144085434
-36.58,49188.4091753093
-36.57,49188.3039420751
-36.56,49188.198708841
-36.55,49188.0934756069
-36.54,49187.9883703428
-36.53,49187.8843571082
-36.52,49187.7803438735
-36.51,49187.6763306389
-36.5,49187.5723174043
-36.49,49187.4683041696
-36.48,49187.364290935
-36.47,49187.2602777004
-36.46,49187.1562644657
-36.45,49187.0522512311
-36.44,49186.9488619363
-36.43,49186.8460506684
-36.42,49186.7432394004
-36.41,49186.6404281325
-36.4,49186.5376168646
-36.39,49186.4348055966
-36.38,49186.3319943287
-36.37,49186.2291830607
-36.36,49186.1263717928
-36.35,49186.0235605248
-36.34,49185.9218545069
-36.33,49185.8202274717
-36.32,49185.7186004364
-36.31,49185.6169734012
-36.3,49185.515346366
-36.29,49185.4137193307
-36.28,49185.3120922955
-36.27,49185.2104652602
-36.26,49185.108838225
-36.25,49185.0076166621
-36.24,49184.9071564189
-36.23,49184.8066961757
-36.22,49184.7062359325
-36.21,49184.6057756893
-36.2,49184.5053154461
-36.19,49184.404855203
-36.18,49184.3043949598
-36.17,49184.2039347166
-36.16,49184.1034744734
-36.15,49184.003889929
-36.14,49183.9045793252
-36.13,49183.8052687214
-36.12,49183.7059581176
-36.11,49183.6066475138
-36.1,49183.50733691
-36.09,49183.4080263062
-36.08,49183.3087157024
-36.07,49183.2094050986
-36.06,49183.1102937736
-36.05,49183.0121159394
-36.04,49182.9139381051
-36.03,49182.8157602709
-36.02,49182.7175824366
-36.01,49182.6194046023
-36,49182.5212267681
-35.99,49182.4230489338
-35.98,49182.3248710996
-35.97,49182.2266932653
-35.96,49182.1291741178
-35.95,49182.0321124608
-35.94,49181.9350508039
-35.93,49181.8379891469
-35.92,49181.7409274899
-35.91,49181.643865833
-35.9,49181.546804176
-35.89,49181.449742519
-35.88,49181.3526808621
-35.87,49181.2556239708
-35.86,49181.1596621715
-35.85,49181.0637003722
-35.84,49180.9677385729
-35.83,49180.8717767736
-35.82,49180.7758149743
-35.81,49180.679853175
-35.8,49180.5838913757
-35.79,49180.4879295764
-35.78,49180.391967777
-35.77,49180.2964595923
-35.76,49180.2015815987
-35.75,49180.1067036051
-35.74,49180.0118256115
-35.73,49179.9169476178
-35.72,49179.8220696242
-35.71,49179.7271916306
-35.7,49179.632313637
-35.69,49179.5374356433
-35.68,49179.4425576497
-35.67,49179.3485690408
-35.66,49179.2547590637
-35.65,49179.1609490866
-35.64,49179.0671391096
-35.63,49178.9733291325
-35.62,49178.8795191554
-35.61,49178.7857091783
-35.6,49178.6918992012
-35.59,49178.5980892241
-35.58,49178.5045391583
-35.57,49178.4117816667
-35.56,49178.3190241751
-35.55,49178.2262666835
-35.54,49178.1335091919
-35.53,49178.0407517003
-35.52,49177.9479942087
-35.51,49177.8552367171
-35.5,49177.7624792255
-35.49,49177.6697217338
-35.48,49177.577649998
-35.47,49177.4859297143
-35.46,49177.3942094305
-35.45,49177.3024891467
-35.44,49177.210768863
-35.43,49177.1190485792
-35.42,49177.0273282954
-35.41,49176.9356080117
-35.4,49176.8438877279
-35.39,49176.7522444769
-35.38,49176.6615463722
-35.37,49176.5708482675
-35.36,49176.4801501628
-35.35,49176.3894520581
-35.34,49176.2987539534
-35.33,49176.2080558487
-35.32,49176.117357744
-35.31,49176.0266596393
-35.3,49175.9359615346
-35.29,49175.845756617
-35.28,49175.756065907
-35.27,49175.666375197
-35.26,49175.576684487
-35.25,49175.4869937769
-35.24,49175.3973030669
-35.23,49175.3076123569
-35.22,49175.2179216469
-35.21,49175.1282309369
-35.2,49175.0385402269
-35.19,49174.9497468278
-35.18,49174.8610489681
-35.17,49174.7723511084
-35.16,49174.6836532487
-35.15,49174.594955389
-35.14,49174.5062575293
-35.13,49174.4175596696
-35.12,49174.3288618099
-35.11,49174.2401639502
-35.1,49174.1517772455
-35.09,49174.0640579274
-35.08,49173.9763386093
-35.07,49173.8886192913
-35.06,49173.8008999732
-35.05,49173.7131806552
-35.04,49173.6254613371
-35.03,49173.537742019
-35.02,49173.450022701
-35.01,49173.3623033829
-35,49173.2752902302
-34.99,49173.1885353766
-34.98,49173.101780523
-34.97,49173.0150256694
-34.96,49172.9282708158
-34.95,49172.8415159622
-34.94,49172.7547611085
-34.93,49172.6680062549
-34.92,49172.5812514013
-34.91,49172.4946357077
-34.9,49172.4088314687
-34.89,49172.3230272297
-34.88,49172.2372229907
-34.87,49172.1514187517
-34.86,49172.0656145127
-34.85,49171.9798102736
-34.84,49171.8940060346
-34.83,49171.8082017956
-34.82,49171.7223975566
-34.81,49171.6371185886
-34.8,49171.5522513376
-34.79,49171.4673840866
-34.78,49171.3825168356
-34.77,49171.2976495846
-34.76,49171.2127823336
-34.75,49171.1279150827
-34.74,49171.0430478317
-34.73,49170.9581805807
-34.72,49170.8733133297
-34.71,49170.789346386
-34.7,49170.7054027158
-34.69,49170.6214590456
-34.68,49170.5375153754
-34.67,49170.4535717052
-34.66,49170.369628035
-34.65,49170.2856843648
-34.64,49170.2017406946
-34.63,49170.1177970243
-34.62,49170.0342075013
-34.61,49169.95117422
-34.6,49169.8681409387
-34.59,49169.7851076574
-34.58,49169.7020743761
-34.57,49169.6190410948
-34.56,49169.5360078135
-34.55,49169.4529745322
-34.54,49169.3699412509
-34.53,49169.2869079696
-34.52,49169.2045954978
-34.51,49169.1224596251
-34.5,49169.0403237524
-34.49,49168.9581878798
-34.48,49168.8760520071
-34.47,49168.7939161344
-34.46,49168.7117802617
-34.45,49168.629644389
-34.44,49168.5475085164
-34.43,49168.4655649793
-34.42,49168.3843137428
-34.41,49168.3030625063
-34.4,49168.2218112697
-34.39,49168.1405600332
-34.38,49168.0593087967
-34.37,49167.9780575601
-34.36,49167.8968063236
-34.35,49167.8155550871
-34.34,49167.7343038505
-34.33,49167.6536034325
-34.32,49167.5732242638
-34.31,49167.492845095
-34.3,49167.4124659263
-34.29,49167.3320867576
-34.28,49167.2517075889
-34.27,49167.1713284202
-34.26,49167.0909492514
-34.25,49167.0105700827
-34.24,49166.9302303133
-34.23,49166.8507108445
-34.22,49166.7711913758
-34.21,49166.6916719071
-34.2,49166.6121524383
-34.19,49166.5326329696
-34.18,49166.4531135009
-34.17,49166.3735940321
-34.16,49166.2940745634
-34.15,49166.2145550946
-34.14,49166.1354255188
-34.13,49166.0567535792
-34.12,49165.9780816396
-34.11,49165.8994097
-34.1,49165.8207377604
-34.09,49165.7420658208
-34.08,49165.6633938812
-34.07,49165.5847219416
-34.06,49165.506050002
-34.05,49165.4273780624
-34.04,49165.3494365959
-34.03,49165.2716002081
-34.02,49165.1937638203
-34.01,49165.1159274325
-34,49165.0380910447
-33.99,49164.9602546569
-33.98,49164.8824182691
-33.97,49164.8045818812
-33.96,49164.7267454934
-33.95,49164.6491467173
-33.94,49164.572134094
-33.93,49164.4951214707
-33.92,49164.4181088474
-33.91,49164.3410962241
-33.9,49164.2640836008
-33.89,49164.1870709775
-33.88,49164.1100583542
-33.87,49164.033045731
-33.86,49163.9560331077
-33.85,49163.8795911528
-33.84,49163.8033906935
-33.83,49163.7271902342
-33.82,49163.6509897749
-33.81,49163.5747893157
-33.8,49163.4985888564
-33.79,49163.4223883971
-33.78,49163.3461879378
-33.77,49163.2699874785
-33.76,49163.1938805924
-33.75,49163.11848088
-33.74,49163.0430811677
-33.73,49162.9676814553
