"Time","Right.Lateral.Ventricle"
-41.8,21534.7249533941
-41.79,21535.5963861144
-41.78,21536.4678188347
-41.77,21537.339251555
-41.76,21538.2106842753
-41.75,21539.0821169957
-41.74,21539.953549716
-41.73,21540.8249824363
-41.72,21541.6964151566
-41.71,21542.5681346046
-41.7,21543.4399559564
-41.69,21544.3117773082
-41.68,21545.1835986599
-41.67,21546.0554200117
-41.66,21546.9272413634
-41.65,21547.7990627152
-41.64,21548.6708840669
-41.63,21549.5427054187
-41.62,21550.4145860112
-41.61,21551.2867971206
-41.6,21552.1590082301
-41.59,21553.0312193395
-41.58,21553.9034304489
-41.57,21554.7756415583
-41.56,21555.6478526677
-41.55,21556.5200637771
-41.54,21557.3922748865
-41.53,21558.264485996
-41.52,21559.1369184244
-41.51,21560.0095204191
-41.5,21560.8821224137
-41.49,21561.7547244084
-41.48,21562.627326403
-41.47,21563.4999283977
-41.46,21564.3725303923
-41.45,21565.245132387
-41.44,21566.1177343816
-41.43,21566.9903363763
-41.42,21567.8633227037
-41.41,21568.7363167125
-41.4,21569.6093107213
-41.39,21570.4823047301
-41.38,21571.3552987389
-41.37,21572.2282927477
-41.36,21573.1012867566
-41.35,21573.9742807654
-41.34,21574.8472747742
-41.33,21575.7204239221
-41.32,21576.5938110754
-41.31,21577.4671982287
-41.3,21578.340585382
-41.29,21579.2139725353
-41.28,21580.0873596885
-41.27,21580.9607468418
-41.26,21581.8341339951
-41.25,21582.7075211484
-41.24,21583.5809083017
-41.23,21584.454614352
-41.22,21585.3283957814
-41.21,21586.2021772109
-41.2,21587.0759586403
-41.19,21587.9497400697
-41.18,21588.8235214991
-41.17,21589.6973029285
-41.16,21590.571084358
-41.15,21591.4448657874
-41.14,21592.3187354018
-41.13,21593.1929122404
-41.12,21594.067089079
-41.11,21594.9412659176
-41.1,21595.8154427562
-41.09,21596.6896195948
-41.08,21597.5637964334
-41.07,21598.437973272
-41.06,21599.3121501106
-41.05,21600.1863269492
-41.04,21601.0607564764
-41.03,21601.9353298586
-41.02,21602.8099032408
-41.01,21603.6844766229
-41,21604.5590500051
-40.99,21605.4336233873
-40.98,21606.3081967695
-40.97,21607.1827701517
-40.96,21608.0573435339
-40.95,21608.9319373701
-40.94,21609.8069084317
-40.93,21610.6818794932
-40.92,21611.5568505548
-40.91,21612.4318216164
-40.9,21613.3067926779
-40.89,21614.1817637395
-40.88,21615.0567348011
-40.87,21615.9317058627
-40.86,21616.8066769242
-40.85,21617.6818336904
-40.84,21618.5572035686
-40.83,21619.4325734467
-40.82,21620.3079433248
-40.81,21621.183313203
-40.8,21622.0586830811
-40.79,21622.9340529593
-40.78,21623.8094228374
-40.77,21624.6847927156
-40.76,21625.5601625937
-40.75,21626.4358843703
-40.74,21627.3116542036
-40.73,21628.1874240369
-40.72,21629.0631938702
-40.71,21629.9389637034
-40.7,21630.8147335367
-40.69,21631.69050337
-40.68,21632.5662732033
-40.67,21633.4420430366
-40.66,21634.3179308121
-40.65,21635.1941017405
-40.64,21636.0702726689
-40.63,21636.9464435973
-40.62,21637.8226145257
-40.61,21638.6987854541
-40.6,21639.5749563825
-40.59,21640.4511273109
-40.58,21641.3272982393
-40.57,21642.2034691677
-40.56,21643.0799249825
-40.55,21643.9564981474
-40.54,21644.8330713123
-40.53,21645.7096444771
-40.52,21646.586217642
-40.51,21647.4627908069
-40.5,21648.3393639718
-40.49,21649.2159371366
-40.48,21650.0925103015
-40.47,21650.9691328649
-40.46,21651.846109409
-40.45,21652.7230859532
-40.44,21653.6000624973
-40.43,21654.4770390414
-40.42,21655.3540155855
-40.41,21656.2309921297
-40.4,21657.1079686738
-40.39,21657.9849452179
-40.38,21658.861921762
-40.37,21659.7391154007
-40.36,21660.6164964682
-40.35,21661.4938775358
-40.34,21662.3712586033
-40.33,21663.2486396709
-40.32,21664.1260207384
-40.31,21665.003401806
-40.3,21665.8807828735
-40.29,21666.7581639411
-40.28,21667.6355450086
-40.27,21668.5133118159
-40.26,21669.3910985524
-40.25,21670.268885289
-40.24,21671.1466720256
-40.23,21672.0244587621
-40.22,21672.9022454987
-40.21,21673.7800322352
-40.2,21674.6578189718
-40.19,21675.5356057083
-40.18,21676.4135409648
-40.17,21677.2917345173
-40.16,21678.1699280699
-40.15,21679.0481216225
-40.14,21679.9263151751
-40.13,21680.8045087276
-40.12,21681.6827022802
-40.11,21682.5608958328
-40.1,21683.4390893854
-40.09,21684.3172829379
-40.08,21685.1957944108
-40.07,21686.0743959279
-40.06,21686.9529974449
-40.05,21687.8315989619
-40.04,21688.7102004789
-40.03,21689.5888019959
-40.02,21690.4674035129
-40.01,21691.34600503
-40,21692.224606547
-39.99,21693.1032872235
-39.98,21693.9822978548
-39.97,21694.8613084861
-39.96,21695.7403191175
-39.95,21696.6193297488
-39.94,21697.4983403801
-39.93,21698.3773510114
-39.92,21699.2563616427
-39.91,21700.135372274
-39.9,21701.0143829053
-39.89,21701.8936428532
-39.88,21702.7730637501
-39.87,21703.652484647
-39.86,21704.5319055439
-39.85,21705.4113264408
-39.84,21706.2907473377
-39.83,21707.1701682345
-39.82,21708.0495891314
-39.81,21708.9290100283
-39.8,21709.8084399358
-39.79,21710.688272251
-39.78,21711.5681045661
-39.77,21712.4479368813
-39.76,21713.3277691965
-39.75,21714.2076015116
-39.74,21715.0874338268
-39.73,21715.967266142
-39.72,21716.8470984572
-39.71,21717.7269307723
-39.7,21718.6069430132
-39.69,21719.4871879008
-39.68,21720.3674327884
-39.67,21721.247677676
-39.66,21722.1279225637
-39.65,21723.0081674513
-39.64,21723.8884123389
-39.63,21724.7686572265
-39.62,21725.6489021141
-39.61,21726.5291470017
-39.6,21727.4097436875
-39.59,21728.2904023031
-39.58,21729.1710609188
-39.57,21730.0517195344
-39.56,21730.9323781501
-39.55,21731.8130367657
-39.54,21732.6936953814
-39.53,21733.574353997
-39.52,21734.4550126127
-39.51,21735.335780973
-39.5,21736.2168544737
-39.49,21737.0979279745
-39.48,21737.9790014752
-39.47,21738.8600749759
-39.46,21739.7411484766
-39.45,21740.6222219774
-39.44,21741.5032954781
-39.43,21742.3843689788
-39.42,21743.2654424795
-39.41,21744.146798359
-39.4,21745.0282879033
-39.39,21745.9097774476
-39.38,21746.7912669919
-39.37,21747.6727565362
-39.36,21748.5542460805
-39.35,21749.4357356248
-39.34,21750.3172251691
-39.33,21751.1987147134
-39.32,21752.0802430282
-39.31,21752.962149776
-39.3,21753.8440565239
-39.29,21754.7259632717
-39.28,21755.6078700195
-39.27,21756.4897767673
-39.26,21757.3716835152
-39.25,21758.253590263
-39.24,21759.1354970108
-39.23,21760.0174037586
-39.22,21760.899522674
-39.21,21761.7818477868
-39.2,21762.6641728996
-39.19,21763.5464980123
-39.18,21764.4288231251
-39.17,21765.3111482378
-39.16,21766.1934733506
-39.15,21767.0757984634
-39.14,21767.9581235761
-39.13,21768.8404486889
-39.12,21769.7231603298
-39.11,21770.6059049703
-39.1,21771.4886496109
-39.09,21772.3713942515
-39.08,21773.2541388921
-39.07,21774.1368835326
-39.06,21775.0196281732
-39.05,21775.9023728138
-39.04,21776.7851174543
-39.03,21777.6680032567
-39.02,21778.5511685894
-39.01,21779.4343339222
-39,21780.3174992549
-38.99,21781.2006645876
-38.98,21782.0838299204
-38.97,21782.9669952531
-38.96,21783.8501605858
-38.95,21784.7333259186
-38.94,21785.6164912513
-38.93,21786.499972873
-38.92,21787.3835600637
-38.91,21788.2671472544
-38.9,21789.1507344451
-38.89,21790.0343216358
-38.88,21790.9179088266
-38.87,21791.8014960173
-38.86,21792.685083208
-38.85,21793.5686703987
-38.84,21794.4523269477
-38.83,21795.3363371637
-38.82,21796.2203473797
-38.81,21797.1043575957
-38.8,21797.9883678117
-38.79,21798.8723780277
-38.78,21799.7563882437
-38.77,21800.6403984597
-38.76,21801.5244086757
-38.75,21802.4084188917
-38.74,21803.2926743612
-38.73,21804.1771087713
-38.72,21805.0615431813
-38.71,21805.9459775914
-38.7,21806.8304120015
-38.69,21807.7148464115
-38.68,21808.5992808216
-38.67,21809.4837152317
-38.66,21810.3681496417
-38.65,21811.2525840518
-38.64,21812.1374405803
-38.63,21813.0223003547
-38.62,21813.9071601291
-38.61,21814.7920199035
-38.6,21815.6768796779
-38.59,21816.5617394523
-38.58,21817.4465992267
-38.57,21818.3314590011
-38.56,21819.2163187755
-38.55,21820.1013519687
-38.54,21820.9866382792
-38.53,21821.8719245897
-38.52,21822.7572109002
-38.51,21823.6424972107
-38.5,21824.5277835212
-38.49,21825.4130698317
-38.48,21826.2983561422
-38.47,21827.1836424527
-38.46,21828.0689287632
-38.45,21828.9545661292
-38.44,21829.8402801491
-38.43,21830.725994169
-38.42,21831.6117081888
-38.41,21832.4974222087
-38.4,21833.3831362285
-38.39,21834.2688502484
-38.38,21835.1545642683
-38.37,21836.0402782881
-38.36,21836.9260930898
-38.35,21837.8122359938
-38.34,21838.6983788978
-38.33,21839.5845218018
-38.32,21840.4706647058
-38.31,21841.3568076098
-38.3,21842.2429505137
-38.29,21843.1290934177
-38.28,21844.0152363217
-38.27,21844.9013792257
-38.26,21845.7878013214
-38.25,21846.6743742858
-38.24,21847.5609472501
-38.23,21848.4475202145
-38.22,21849.3340931789
-38.21,21850.2206661433
-38.2,21851.1072391077
-38.19,21851.9938120721
-38.18,21852.8803850364
-38.17,21853.7669853402
-38.16,21854.6539895428
-38.15,21855.5409937453
-38.14,21856.4279979479
-38.13,21857.3150021504
-38.12,21858.202006353
-38.11,21859.0890105555
-38.1,21859.9760147581
-38.09,21860.8630189607
-38.08,21861.7500231632
-38.07,21862.6372338897
-38.06,21863.5246705097
-38.05,21864.4121071297
-38.04,21865.2995437498
-38.03,21866.1869803698
-38.02,21867.0744169898
-38.01,21867.9618536098
-38,21868.8492902299
-37.99,21869.7367268499
-37.98,21870.6241634699
-37.97,21871.5119867767
-37.96,21872.399856995
-37.95,21873.2877272133
-37.94,21874.1755974316
-37.93,21875.0634676499
-37.92,21875.9513378682
-37.91,21876.8392080865
-37.9,21877.7270783049
-37.89,21878.6149485232
-37.88,21879.5029517906
-37.87,21880.3912567895
-37.86,21881.2795617885
-37.85,21882.1678667874
-37.84,21883.0561717863
-37.83,21883.9444767853
-37.82,21884.8327817842
-37.81,21885.7210867831
-37.8,21886.6093917821
-37.79,21887.497696781
-37.78,21888.3863157703
-37.77,21889.2750567337
-37.76,21890.1637976972
-37.75,21891.0525386606
-37.74,21891.941279624
-37.73,21892.8300205874
-37.72,21893.7187615509
-37.71,21894.6075025143
-37.7,21895.4962434777
-37.69,21896.3850432053
-37.68,21897.2742213186
-37.67,21898.163399432
-37.66,21899.0525775453
-37.65,21899.9417556586
-37.64,21900.8309337719
-37.63,21901.7201118853
-37.62,21902.6092899986
-37.61,21903.4984681119
-37.6,21904.3876462252
-37.59,21905.2770648239
-37.58,21906.166681274
-37.57,21907.0562977242
-37.56,21907.9459141743
-37.55,21908.8355306245
-37.54,21909.7251470747
-37.53,21910.6147635248
-37.52,21911.504379975
-37.51,21912.3939964252
-37.5,21913.2836128753
-37.49,21914.1736525167
-37.48,21915.0637084922
-37.47,21915.9537644677
-37.46,21916.8438204431
-37.45,21917.7338764186
-37.44,21918.6239323941
-37.43,21919.5139883696
-37.42,21920.4040443451
-37.41,21921.2941003206
-37.4,21922.1843224645
-37.39,21923.0748191553
-37.38,21923.9653158462
-37.37,21924.855812537
-37.36,21925.7463092278
-37.35,21926.6368059187
-37.34,21927.5273026095
-37.33,21928.4177993004
-37.32,21929.3082959912
-37.31,21930.198792682
-37.3,21931.089639031
-37.29,21931.9805776287
-37.28,21932.8715162265
-37.27,21933.7624548243
-37.26,21934.6533934221
-37.25,21935.5443320198
-37.24,21936.4352706176
-37.23,21937.3262092154
-37.22,21938.2171478132
-37.21,21939.1081774476
-37.2,21939.9995591454
-37.19,21940.8909408433
-37.18,21941.7823225411
-37.17,21942.673704239
-37.16,21943.5650859368
-37.15,21944.4564676347
-37.14,21945.3478493325
-37.13,21946.2392310304
-37.12,21947.1306127283
-37.11,21948.0222697376
-37.1,21948.9140957303
-37.09,21949.8059217229
-37.08,21950.6977477155
-37.07,21951.5895737082
-37.06,21952.4813997008
-37.05,21953.3732256934
-37.04,21954.2650516861
-37.03,21955.1568776787
-37.02,21956.048718758
-37.01,21956.9409902417
-37,21957.8332617254
-36.99,21958.7255332091
-36.98,21959.6178046928
-36.97,21960.5100761765
-36.96,21961.4023476602
-36.95,21962.2946191439
-36.94,21963.1868906275
-36.93,21964.0791621112
-36.92,21964.9716337432
-36.91,21965.8643519158
-36.9,21966.7570700884
-36.89,21967.649788261
-36.88,21968.5425064336
-36.87,21969.4352246061
-36.86,21970.3279427787
-36.85,21971.2206609513
-36.84,21972.1133791239
-36.83,21973.0060972965
-36.82,21973.8992016726
-36.81,21974.7923677335
-36.8,21975.6855337944
-36.79,21976.5786998553
-36.78,21977.4718659162
-36.77,21978.3650319771
-36.76,21979.258198038
-36.75,21980.1513640989
-36.74,21981.0445301598
-36.73,21981.9378203859
-36.72,21982.8314355361
-36.71,21983.7250506863
-36.7,21984.6186658366
-36.69,21985.5122809868
-36.68,21986.405896137
-36.67,21987.2995112872
-36.66,21988.1931264374
-36.65,21989.0867415876
-36.64,21989.9803567378
-36.63,21990.8742828991
-36.62,21991.7683483413
-36.61,21992.6624137834
-36.6,21993.5564792255
-36.59,21994.4505446676
-36.58,21995.3446101097
-36.57,21996.2386755518
-36.56,21997.1327409939
-36.55,21998.026806436
-36.54,21998.9209192371
-36.53,21999.8154361752
-36.52,22000.7099531134
-36.51,22001.6044700516
-36.5,22002.4989869898
-36.49,22003.3935039279
-36.48,22004.2880208661
-36.47,22005.1825378043
-36.46,22006.0770547424
-36.45,22006.9715716806
-36.44,22007.8663236159
-36.43,22008.7612932559
-36.42,22009.6562628959
-36.41,22010.5512325359
-36.4,22011.4462021759
-36.39,22012.3411718159
-36.38,22013.2361414559
-36.37,22014.1311110959
-36.36,22015.026080736
-36.35,22015.921050376
-36.34,22016.8164436516
-36.33,22017.7118672008
-36.32,22018.60729075
-36.31,22019.5027142992
-36.3,22020.3981378484
-36.29,22021.2935613976
-36.28,22022.1889849468
-36.27,22023.0844084961
-36.26,22023.9798320453
-36.25,22024.8754137528
-36.24,22025.7712924202
-36.23,22026.6671710876
-36.22,22027.563049755
-36.21,22028.4589284223
-36.2,22029.3548070897
-36.19,22030.2506857571
-36.18,22031.1465644245
-36.17,22032.0424430919
-36.16,22032.9383217593
-36.15,22033.8345480196
-36.14,22034.7308830157
-36.13,22035.6272180119
-36.12,22036.523553008
-36.11,22037.4198880042
-36.1,22038.3162230003
-36.09,22039.2125579965
-36.08,22040.1088929926
-36.07,22041.0052279888
-36.06,22041.9016434763
-36.05,22042.7984360134
-36.04,22043.6952285505
-36.03,22044.5920210876
-36.02,22045.4888136247
-36.01,22046.3856061618
-36,22047.2823986989
-35.99,22048.179191236
-35.98,22049.0759837731
-35.97,22049.9727763102
-35.96,22050.869839571
-35.95,22051.7670908629
-35.94,22052.6643421547
-35.93,22053.5615934466
-35.92,22054.4588447385
-35.91,22055.3560960303
-35.9,22056.2533473222
-35.89,22057.1505986141
-35.88,22058.0478499059
-35.87,22058.9451031909
-35.86,22059.8428144529
-35.85,22060.740525715
-35.84,22061.6382369771
-35.83,22062.5359482391
-35.82,22063.4336595012
-35.81,22064.3313707633
-35.8,22065.2290820254
-35.79,22066.1267932874
-35.78,22067.0245045495
-35.77,22067.9224088363
-35.76,22068.8205812856
-35.75,22069.718753735
-35.74,22070.6169261843
-35.73,22071.5150986336
-35.72,22072.413271083
-35.71,22073.3114435323
-35.7,22074.2096159817
-35.69,22075.107788431
-35.68,22076.0059608804
-35.67,22076.9045183956
-35.66,22077.803153251
-35.65,22078.7017881063
-35.64,22079.6004229616
-35.63,22080.4990578169
-35.62,22081.3976926722
-35.61,22082.2963275275
-35.6,22083.1949623828
-35.59,22084.0935972382
-35.58,22084.992346586
-35.57,22085.8914450676
-35.56,22086.7905435492
-35.55,22087.6896420308
-35.54,22088.5887405125
-35.53,22089.4878389941
-35.52,22090.3869374757
-35.51,22091.2860359573
-35.5,22092.185134439
-35.49,22093.0842329206
-35.48,22093.9836387393
-35.47,22094.8832020692
-35.46,22095.7827653991
-35.45,22096.682328729
-35.44,22097.5818920589
-35.43,22098.4814553888
-35.42,22099.3810187187
-35.41,22100.2805820486
-35.4,22101.1801453786
-35.39,22102.0797438323
-35.38,22102.9797732341
-35.37,22103.8798026359
-35.36,22104.7798320377
-35.35,22105.6798614396
-35.34,22106.5798908414
-35.33,22107.4799202432
-35.32,22108.3799496451
-35.31,22109.2799790469
-35.3,22110.1800084487
-35.29,22111.0802666238
-35.28,22111.9807633228
-35.27,22112.8812600219
-35.26,22113.7817567209
-35.25,22114.6822534199
-35.24,22115.5827501189
-35.23,22116.483246818
-35.22,22117.383743517
-35.21,22118.284240216
-35.2,22119.1847369151
-35.19,22120.0856570534
-35.18,22120.9866222765
-35.17,22121.8875874997
-35.16,22122.7885527228
-35.15,22123.689517946
-35.14,22124.5904831692
-35.13,22125.4914483923
-35.12,22126.3924136155
-35.11,22127.2933788387
-35.1,22128.194493433
-35.09,22129.0959284089
-35.08,22129.9973633848
-35.07,22130.8987983607
-35.06,22131.8002333366
-35.05,22132.7016683125
-35.04,22133.6031032884
-35.03,22134.5045382643
-35.02,22135.4059732402
-35.01,22136.3074082161
-35,22137.2091880382
-34.99,22138.1110939971
-34.98,22139.012999956
-34.97,22139.9149059149
-34.96,22140.8168118738
-34.95,22141.7187178327
-34.94,22142.6206237916
-34.93,22143.5225297505
-34.92,22144.4244357094
-34.91,22145.3264107957
-34.9,22146.2287889695
-34.89,22147.1311671434
-34.88,22148.0335453172
-34.87,22148.9359234911
-34.86,22149.8383016649
-34.85,22150.7406798388
-34.84,22151.6430580127
-34.83,22152.5454361865
-34.82,22153.4478143604
-34.81,22154.3504579472
-34.8,22155.2533095696
-34.79,22156.156161192
-34.78,22157.0590128145
-34.77,22157.9618644369
-34.76,22158.8647160593
-34.75,22159.7675676817
-34.74,22160.6704193041
-34.73,22161.5732709265
-34.72,22162.476122549
-34.71,22163.3794368936
-34.7,22164.2827631999
-34.69,22165.1860895062
-34.68,22166.0894158124
-34.67,22166.9927421187
-34.66,22167.896068425
-34.65,22168.7993947313
-34.64,22169.7027210375
-34.63,22170.6060473438
-34.62,22171.5095587864
-34.61,22172.4133610135
-34.6,22173.3171632407
-34.59,22174.2209654678
-34.58,22175.1247676949
-34.57,22176.028569922
-34.56,22176.9323721492
-34.55,22177.8361743763
-34.54,22178.7399766034
-34.53,22179.6437788306
-34.52,22180.547964318
-34.51,22181.4522437047
-34.5,22182.3565230913
-34.49,22183.260802478
-34.48,22184.1650818646
-34.47,22185.0693612513
-34.46,22185.9736406379
-34.45,22186.8779200246
-34.44,22187.7821994112
-34.43,22188.6865828106
-34.42,22189.5913405971
-34.41,22190.4960983837
-34.4,22191.4008561702
-34.39,22192.3056139568
-34.38,22193.2103717433
-34.37,22194.1151295299
-34.36,22195.0198873164
-34.35,22195.924645103
-34.34,22196.8294028895
-34.33,22197.7344636292
-34.32,22198.6397010578
-34.31,22199.5449384863
-34.3,22200.4501759148
-34.29,22201.3554133434
-34.28,22202.2606507719
-34.27,22203.1658882004
-34.26,22204.071125629
-34.25,22204.9763630575
-34.24,22205.8816225246
-34.23,22206.7873408389
-34.22,22207.6930591532
-34.21,22208.5987774675
-34.2,22209.5044957818
-34.19,22210.4102140961
-34.18,22211.3159324104
-34.17,22212.2216507246
-34.16,22213.1273690389
-34.15,22214.0330873532
-34.14,22214.9390274647
-34.13,22215.8452279102
-34.12,22216.7514283558
-34.11,22217.6576288013
-34.1,22218.5638292469
-34.09,22219.4700296924
-34.08,22220.376230138
-34.07,22221.2824305835
-34.06,22222.1886310291
-34.05,22223.0948314746
-34.04,22224.0014545092
-34.03,22224.9081383332
-34.02,22225.8148221572
-34.01,22226.7215059812
-34,22227.6281898053
-33.99,22228.5348736293
-33.98,22229.4415574533
-33.97,22230.3482412773
-33.96,22231.2549251013
-33.95,22232.1617487142
-33.94,22233.0689171656
-33.93,22233.9760856171
-33.92,22234.8832540685
-33.91,22235.7904225199
-33.9,22236.6975909713
-33.89,22237.6047594228
-33.88,22238.5119278742
-33.87,22239.4190963256
-33.86,22240.326264777
-33.85,22241.2337746315
-33.84,22242.141428961
-33.83,22243.0490832905
-33.82,22243.95673762
-33.81,22244.8643919494
-33.8,22245.7720462789
-33.79,22246.6797006084
-33.78,22247.5873549379
-33.77,22248.4950092674
-33.76,22249.4027205217
-33.75,22250.3108619816
-33.74,22251.2190034416
-33.73,22252.1271449015
