"Time","Right.Cerebellum.White.Matter"
-41.94,15905.3643244135
-41.93,15905.5207506842
-41.92,15905.6771769549
-41.91,15905.8336032256
-41.9,15905.9900662739
-41.89,15906.1465329872
-41.88,15906.3029997005
-41.87,15906.4594664138
-41.86,15906.6159331271
-41.85,15906.7723998404
-41.84,15906.9288665537
-41.83,15907.085333267
-41.82,15907.2417999803
-41.81,15907.3982800491
-41.8,15907.5547880365
-41.79,15907.7112960238
-41.78,15907.8678040111
-41.77,15908.0243119984
-41.76,15908.1808199857
-41.75,15908.3373279731
-41.74,15908.4938359604
-41.73,15908.6503439477
-41.72,15908.806851935
-41.71,15908.9633909878
-41.7,15909.1199410812
-41.69,15909.2764911746
-41.68,15909.4330412681
-41.67,15909.5895913615
-41.66,15909.746141455
-41.65,15909.9026915484
-41.64,15910.0592416419
-41.63,15910.2157917353
-41.62,15910.3723483552
-41.61,15910.5289413876
-41.6,15910.6855344199
-41.59,15910.8421274522
-41.58,15910.9987204846
-41.57,15911.1553135169
-41.56,15911.3119065492
-41.55,15911.4684995816
-41.54,15911.6250926139
-41.53,15911.7816856463
-41.52,15911.9383034625
-41.51,15912.0949402672
-41.5,15912.2515770718
-41.49,15912.4082138765
-41.48,15912.5648506812
-41.47,15912.7214874859
-41.46,15912.8781242905
-41.45,15913.0347610952
-41.44,15913.1913978999
-41.43,15913.3480347046
-41.42,15913.5047152417
-41.41,15913.6613966528
-41.4,15913.818078064
-41.39,15913.9747594751
-41.38,15914.1314408863
-41.37,15914.2881222974
-41.36,15914.4448037086
-41.35,15914.6014851198
-41.34,15914.7581665309
-41.33,15914.9148658737
-41.32,15915.0715927262
-41.31,15915.2283195787
-41.3,15915.3850464311
-41.29,15915.5417732836
-41.28,15915.6985001361
-41.27,15915.8552269886
-41.26,15916.011953841
-41.25,15916.1686806935
-41.24,15916.325407546
-41.23,15916.482171828
-41.22,15916.6389449574
-41.21,15916.7957180867
-41.2,15916.9524912161
-41.19,15917.1092643454
-41.18,15917.2660374748
-41.17,15917.4228106042
-41.16,15917.5795837335
-41.15,15917.7363568629
-41.14,15917.8931404995
-41.13,15918.0499607421
-41.12,15918.2067809846
-41.11,15918.3636012272
-41.1,15918.5204214697
-41.09,15918.6772417123
-41.08,15918.8340619548
-41.07,15918.9908821974
-41.06,15919.1477024399
-41.05,15919.3045226824
-41.04,15919.4613734802
-41.03,15919.618241673
-41.02,15919.7751098657
-41.01,15919.9319780585
-41,15920.0888462513
-40.99,15920.245714444
-40.98,15920.4025826368
-40.97,15920.5594508296
-40.96,15920.7163190223
-40.95,15920.8731897244
-40.94,15921.0301067052
-40.93,15921.187023686
-40.92,15921.3439406668
-40.91,15921.5008576476
-40.9,15921.6577746284
-40.89,15921.8146916092
-40.88,15921.97160859
-40.87,15922.1285255708
-40.86,15922.2854425516
-40.85,15922.4423826404
-40.84,15922.5993492478
-40.83,15922.7563158552
-40.82,15922.9132824626
-40.81,15923.07024907
-40.8,15923.2272156774
-40.79,15923.3841822848
-40.78,15923.5411488921
-40.77,15923.6981154995
-40.76,15923.8550821069
-40.75,15924.0120931165
-40.74,15924.1691101899
-40.73,15924.3261272632
-40.72,15924.4831443365
-40.71,15924.6401614099
-40.7,15924.7971784832
-40.69,15924.9541955566
-40.68,15925.1112126299
-40.67,15925.2682297033
-40.66,15925.4252618632
-40.65,15925.5823302426
-40.64,15925.7393986221
-40.63,15925.8964670015
-40.62,15926.053535381
-40.61,15926.2106037605
-40.6,15926.3676721399
-40.59,15926.5247405194
-40.58,15926.6818088988
-40.57,15926.8388772783
-40.56,15926.9959825912
-40.55,15927.1531031178
-40.54,15927.3102236443
-40.53,15927.4673441708
-40.52,15927.6244646974
-40.51,15927.7815852239
-40.5,15927.9387057505
-40.49,15928.095826277
-40.48,15928.2529468035
-40.47,15928.4100738192
-40.46,15928.5672473346
-40.45,15928.72442085
-40.44,15928.8815943655
-40.43,15929.0387678809
-40.42,15929.1959413963
-40.41,15929.3531149117
-40.4,15929.5102884272
-40.39,15929.6674619426
-40.38,15929.824635458
-40.37,15929.981837863
-40.36,15930.13906521
-40.35,15930.2962925569
-40.34,15930.4535199039
-40.33,15930.6107472508
-40.32,15930.7679745978
-40.31,15930.9252019447
-40.3,15931.0824292916
-40.29,15931.2396566386
-40.28,15931.3968839855
-40.27,15931.5541633215
-40.26,15931.7114453434
-40.25,15931.8687273654
-40.24,15932.0260093873
-40.23,15932.1832914093
-40.22,15932.3405734312
-40.21,15932.4978554532
-40.2,15932.6551374751
-40.19,15932.8124194971
-40.18,15932.969721788
-40.17,15933.1270593293
-40.16,15933.2843968706
-40.15,15933.4417344119
-40.14,15933.5990719533
-40.13,15933.7564094946
-40.12,15933.9137470359
-40.11,15934.0710845772
-40.1,15934.2284221185
-40.09,15934.3857596599
-40.08,15934.5431411252
-40.07,15934.7005350312
-40.06,15934.8579289371
-40.05,15935.015322843
-40.04,15935.172716749
-40.03,15935.3301106549
-40.02,15935.4875045608
-40.01,15935.6448984667
-40,15935.8022923727
-39.99,15935.9596973483
-39.98,15936.117148465
-39.97,15936.2745995817
-39.96,15936.4320506983
-39.95,15936.589501815
-39.94,15936.7469529317
-39.93,15936.9044040483
-39.92,15937.061855165
-39.91,15937.2193062817
-39.9,15937.3767573983
-39.89,15937.5342437965
-39.88,15937.6917529709
-39.87,15937.8492621454
-39.86,15938.0067713198
-39.85,15938.1642804943
-39.84,15938.3217896687
-39.83,15938.4792988432
-39.82,15938.6368080176
-39.81,15938.7943171921
-39.8,15938.9518276566
-39.79,15939.1093957368
-39.78,15939.266963817
-39.77,15939.4245318972
-39.76,15939.5820999774
-39.75,15939.7396680576
-39.74,15939.8972361378
-39.73,15940.054804218
-39.72,15940.2123722982
-39.71,15940.3699403784
-39.7,15940.527534518
-39.69,15940.6851623528
-39.68,15940.8427901877
-39.67,15941.0004180225
-39.66,15941.1580458573
-39.65,15941.3156736922
-39.64,15941.473301527
-39.63,15941.6309293618
-39.62,15941.7885571967
-39.61,15941.9461850315
-39.6,15942.1038643991
-39.59,15942.2615528384
-39.58,15942.4192412777
-39.57,15942.5769297171
-39.56,15942.7346181564
-39.55,15942.8923065957
-39.54,15943.049995035
-39.53,15943.2076834744
-39.52,15943.3653719137
-39.51,15943.523076609
-39.5,15943.6808265037
-39.49,15943.8385763983
-39.48,15943.9963262929
-39.47,15944.1540761875
-39.46,15944.3118260821
-39.45,15944.4695759768
-39.44,15944.6273258714
-39.43,15944.785075766
-39.42,15944.9428256606
-39.41,15945.1006178445
-39.4,15945.2584300462
-39.39,15945.416242248
-39.38,15945.5740544497
-39.37,15945.7318666514
-39.36,15945.8896788531
-39.35,15946.0474910548
-39.34,15946.2053032565
-39.33,15946.3631154582
-39.32,15946.5209335293
-39.31,15946.6788088908
-39.3,15946.8366842524
-39.29,15946.994559614
-39.28,15947.1524349755
-39.27,15947.3103103371
-39.26,15947.4681856986
-39.25,15947.6260610602
-39.24,15947.7839364218
-39.23,15947.9418117833
-39.22,15948.0997196085
-39.21,15948.2576589837
-39.2,15948.4155983589
-39.19,15948.5735377341
-39.18,15948.7314771093
-39.17,15948.8894164845
-39.16,15949.0473558597
-39.15,15949.2052952349
-39.14,15949.3632346101
-39.13,15949.5211739852
-39.12,15949.6791731264
-39.11,15949.83717737
-39.1,15949.9951816137
-39.09,15950.1531858573
-39.08,15950.3111901009
-39.07,15950.4691943446
-39.06,15950.6271985882
-39.05,15950.7852028318
-39.04,15950.9432070755
-39.03,15951.1012333727
-39.02,15951.2593033406
-39.01,15951.4173733085
-39,15951.5754432764
-38.99,15951.7335132443
-38.98,15951.8915832122
-38.97,15952.0496531801
-38.96,15952.207723148
-38.95,15952.3657931159
-38.94,15952.5238630838
-38.93,15952.681982971
-38.92,15952.8401195201
-38.91,15952.9982560691
-38.9,15953.1563926182
-38.89,15953.3145291672
-38.88,15953.4726657163
-38.87,15953.6308022653
-38.86,15953.7889388143
-38.85,15953.9470753634
-38.84,15954.1052229696
-38.83,15954.2634269577
-38.82,15954.4216309458
-38.81,15954.579834934
-38.8,15954.7380389221
-38.79,15954.8962429102
-38.78,15955.0544468983
-38.77,15955.2126508864
-38.76,15955.3708548746
-38.75,15955.5290588627
-38.74,15955.6873023383
-38.73,15955.8455746245
-38.72,15956.0038469107
-38.71,15956.1621191969
-38.7,15956.3203914831
-38.69,15956.4786637693
-38.68,15956.6369360555
-38.67,15956.7952083417
-38.66,15956.9534806279
-38.65,15957.1117529141
-38.64,15957.2700938308
-38.63,15957.4284352751
-38.62,15957.5867767195
-38.61,15957.7451181639
-38.6,15957.9034596083
-38.59,15958.0618010527
-38.58,15958.2201424971
-38.57,15958.3784839415
-38.56,15958.5368253859
-38.55,15958.6951952984
-38.54,15958.8536067621
-38.53,15959.0120182259
-38.52,15959.1704296897
-38.51,15959.3288411534
-38.5,15959.4872526172
-38.49,15959.645664081
-38.48,15959.8040755447
-38.47,15959.9624870085
-38.46,15960.1208984723
-38.45,15960.2793681143
-38.44,15960.4378504598
-38.43,15960.5963328052
-38.42,15960.7548151507
-38.41,15960.9132974962
-38.4,15961.0717798416
-38.39,15961.2302621871
-38.38,15961.3887445325
-38.37,15961.547226878
-38.36,15961.7057260826
-38.35,15961.8642801732
-38.34,15962.0228342638
-38.33,15962.1813883543
-38.32,15962.3399424449
-38.31,15962.4984965355
-38.3,15962.6570506261
-38.29,15962.8156047167
-38.28,15962.9741588073
-38.27,15963.1327128979
-38.26,15963.2913141261
-38.25,15963.4499408265
-38.24,15963.6085675268
-38.23,15963.7671942271
-38.22,15963.9258209274
-38.21,15964.0844476277
-38.2,15964.243074328
-38.19,15964.4017010283
-38.18,15964.5603277287
-38.17,15964.7189590871
-38.16,15964.8776592629
-38.15,15965.0363594387
-38.14,15965.1950596145
-38.13,15965.3537597903
-38.12,15965.512459966
-38.11,15965.6711601418
-38.1,15965.8298603176
-38.09,15965.9885604934
-38.08,15966.1472606692
-38.07,15966.3059963511
-38.06,15966.4647708693
-38.05,15966.6235453874
-38.04,15966.7823199056
-38.03,15966.9410944238
-38.02,15967.0998689419
-38.01,15967.2586434601
-38,15967.4174179783
-37.99,15967.5761924964
-37.98,15967.7349670146
-37.97,15967.8938086061
-37.96,15968.0526583348
-37.95,15968.2115080634
-37.94,15968.3703577921
-37.93,15968.5292075207
-37.92,15968.6880572494
-37.91,15968.8469069781
-37.9,15969.0057567067
-37.89,15969.1646064354
-37.88,15969.3234794455
-37.87,15969.482405254
-37.86,15969.6413310624
-37.85,15969.8002568708
-37.84,15969.9591826793
-37.83,15970.1181084877
-37.82,15970.2770342962
-37.81,15970.4359601046
-37.8,15970.5948859131
-37.79,15970.7538117215
-37.78,15970.9127929511
-37.77,15971.0717957098
-37.76,15971.2307984686
-37.75,15971.3898012273
-37.74,15971.5488039861
-37.73,15971.7078067448
-37.72,15971.8668095036
-37.71,15972.0258122623
-37.7,15972.1848150211
-37.69,15972.3438282411
-37.68,15972.5029088219
-37.67,15972.6619894027
-37.66,15972.8210699835
-37.65,15972.9801505643
-37.64,15973.1392311451
-37.63,15973.2983117259
-37.62,15973.4573923067
-37.61,15973.6164728876
-37.6,15973.7755534684
-37.59,15973.9346772237
-37.58,15974.0938364996
-37.57,15974.2529957754
-37.56,15974.4121550513
-37.55,15974.5713143271
-37.54,15974.730473603
-37.53,15974.8896328788
-37.52,15975.0487921547
-37.51,15975.2079514305
-37.5,15975.3671107064
-37.49,15975.5263465945
-37.48,15975.6855854396
-37.47,15975.8448242848
-37.46,15976.0040631299
-37.45,15976.163301975
-37.44,15976.3225408202
-37.43,15976.4817796653
-37.42,15976.6410185105
-37.41,15976.8002573556
-37.4,15976.9595265319
-37.39,15977.1188458218
-37.38,15977.2781651118
-37.37,15977.4374844018
-37.36,15977.5968036917
-37.35,15977.7561229817
-37.34,15977.9154422716
-37.33,15978.0747615616
-37.32,15978.2340808515
-37.31,15978.3934001415
-37.3,15978.552783777
-37.29,15978.7121843886
-37.28,15978.8715850002
-37.27,15979.0309856118
-37.26,15979.1903862233
-37.25,15979.3497868349
-37.24,15979.5091874465
-37.23,15979.6685880581
-37.22,15979.8279886697
-37.21,15979.9874061695
-37.2,15980.1468889808
-37.19,15980.3063717921
-37.18,15980.4658546034
-37.17,15980.6253374147
-37.16,15980.784820226
-37.15,15980.9443030373
-37.14,15981.1037858486
-37.13,15981.2632686599
-37.12,15981.4227514712
-37.11,15981.5822857633
-37.1,15981.7418516538
-37.09,15981.9014175442
-37.08,15982.0609834347
-37.07,15982.2205493251
-37.06,15982.3801152156
-37.05,15982.5396811061
-37.04,15982.6992469965
-37.03,15982.858812887
-37.02,15983.0183816207
-37.01,15983.1780314711
-37,15983.3376813215
-36.99,15983.4973311718
-36.98,15983.6569810222
-36.97,15983.8166308725
-36.96,15983.9762807229
-36.95,15984.1359305733
-36.94,15984.2955804236
-36.93,15984.455230274
-36.92,15984.6149181396
-36.91,15984.7746528319
-36.9,15984.9343875243
-36.89,15985.0941222166
-36.88,15985.253856909
-36.87,15985.4135916014
-36.86,15985.5733262937
-36.85,15985.7330609861
-36.84,15985.8927956784
-36.83,15986.0525303708
-36.82,15986.2123389822
-36.81,15986.3721594
-36.8,15986.5319798179
-36.79,15986.6918002357
-36.78,15986.8516206535
-36.77,15987.0114410713
-36.76,15987.1712614891
-36.75,15987.3310819069
-36.74,15987.4909023248
-36.73,15987.6507466888
-36.72,15987.8106537169
-36.71,15987.970560745
-36.7,15988.1304677731
-36.69,15988.2903748012
-36.68,15988.4502818293
-36.67,15988.6101888574
-36.66,15988.7700958855
-36.65,15988.9300029136
-36.64,15989.0899099418
-36.63,15989.2498774026
-36.62,15989.4098719272
-36.61,15989.5698664519
-36.6,15989.7298609765
-36.59,15989.8898555011
-36.58,15990.0498500257
-36.57,15990.2098445503
-36.56,15990.3698390749
-36.55,15990.5298335996
-36.54,15990.6898373951
-36.53,15990.8499203038
-36.52,15991.0100032126
-36.51,15991.1700861213
-36.5,15991.3301690301
-36.49,15991.4902519388
-36.48,15991.6503348476
-36.47,15991.8104177563
-36.46,15991.970500665
-36.45,15992.1305835738
-36.44,15992.2907128242
-36.43,15992.4508850061
-36.42,15992.611057188
-36.41,15992.7712293699
-36.4,15992.9314015518
-36.39,15993.0915737337
-36.38,15993.2517459156
-36.37,15993.4119180976
-36.36,15993.5720902795
-36.35,15993.7322624614
-36.34,15993.8925187934
-36.33,15994.052781139
-36.32,15994.2130434846
-36.31,15994.3733058301
-36.3,15994.5335681757
-36.29,15994.6938305212
-36.28,15994.8540928668
-36.27,15995.0143552123
-36.26,15995.1746175579
-36.25,15995.3349115462
-36.24,15995.4952649473
-36.23,15995.6556183484
-36.22,15995.8159717496
-36.21,15995.9763251507
-36.2,15996.1366785518
-36.19,15996.2970319529
-36.18,15996.457385354
-36.17,15996.6177387551
-36.16,15996.7780921563
-36.15,15996.9385155964
-36.14,15997.0989609464
-36.13,15997.2594062965
-36.12,15997.4198516466
-36.11,15997.5802969966
-36.1,15997.7407423467
-36.09,15997.9011876967
-36.08,15998.0616330468
-36.07,15998.2220783969
-36.06,15998.3825400802
-36.05,15998.543078274
-36.04,15998.7036164679
-36.03,15998.8641546618
-36.02,15999.0246928556
-36.01,15999.1852310495
-36,15999.3457692434
-35.99,15999.5063074372
-35.98,15999.6668456311
-35.97,15999.827383825
-35.96,15999.9879773375
-35.95,16000.1486092715
-35.94,16000.3092412055
-35.93,16000.4698731395
-35.92,16000.6305050735
-35.91,16000.7911370076
-35.9,16000.9517689416
-35.89,16001.1124008756
-35.88,16001.2730328096
-35.87,16001.4336651537
-35.86,16001.5943917257
-35.85,16001.7551182978
-35.84,16001.9158448698
-35.83,16002.0765714419
-35.82,16002.2372980139
-35.81,16002.3980245859
-35.8,16002.558751158
-35.79,16002.71947773
-35.78,16002.880204302
-35.77,16003.0409708602
-35.76,16003.2017929696
-35.75,16003.362615079
-35.74,16003.5234371884
-35.73,16003.6842592979
-35.72,16003.8450814073
-35.71,16004.0059035167
-35.7,16004.1667256262
-35.69,16004.3275477356
-35.68,16004.488369845
-35.67,16004.6492722629
-35.66,16004.8101908107
-35.65,16004.9711093584
-35.64,16005.1320279062
-35.63,16005.2929464539
-35.62,16005.4538650016
-35.61,16005.6147835494
-35.6,16005.7757020971
-35.59,16005.9366206449
-35.58,16006.0975632309
-35.57,16006.2585791195
-35.56,16006.419595008
-35.55,16006.5806108965
-35.54,16006.741626785
-35.53,16006.9026426736
-35.52,16007.0636585621
-35.51,16007.2246744506
-35.5,16007.3856903392
-35.49,16007.5467062277
-35.48,16007.7077870713
-35.47,16007.8689012047
-35.46,16008.030015338
-35.45,16008.1911294714
-35.44,16008.3522436047
-35.43,16008.5133577381
-35.42,16008.6744718714
-35.41,16008.8355860048
-35.4,16008.9967001381
-35.39,16009.1578217436
-35.38,16009.3190350274
-35.37,16009.4802483112
-35.36,16009.641461595
-35.35,16009.8026748788
-35.34,16009.9638881626
-35.33,16010.1251014464
-35.32,16010.2863147301
-35.31,16010.4475280139
-35.3,16010.6087412977
-35.29,16010.7700035665
-35.28,16010.9313169079
-35.27,16011.0926302494
-35.26,16011.2539435908
-35.25,16011.4152569323
-35.24,16011.5765702737
-35.23,16011.7378836152
-35.22,16011.8991969566
-35.21,16012.0605102981
-35.2,16012.2218236396
-35.19,16012.3832282318
-35.18,16012.5446425397
-35.17,16012.7060568477
-35.16,16012.8674711556
-35.15,16013.0288854636
-35.14,16013.1902997715
-35.13,16013.3517140794
-35.12,16013.5131283874
-35.11,16013.6745426953
-35.1,16013.835989398
-35.09,16013.9975055829
-35.08,16014.1590217678
-35.07,16014.3205379527
-35.06,16014.4820541376
-35.05,16014.6435703225
-35.04,16014.8050865074
-35.03,16014.9666026923
-35.02,16015.1281188772
-35.01,16015.2896350621
-35,16015.4512265075
-34.99,16015.6128454814
-34.98,16015.7744644554
-34.97,16015.9360834293
-34.96,16016.0977024033
-34.95,16016.2593213773
-34.94,16016.4209403512
-34.93,16016.5825593252
-34.92,16016.7441782991
-34.91,16016.9058124541
-34.9,16017.0675351309
-34.89,16017.2292578077
-34.88,16017.3909804845
-34.87,16017.5527031612
-34.86,16017.714425838
-34.85,16017.8761485148
-34.84,16018.0378711916
-34.83,16018.1995938684
-34.82,16018.3613165451
-34.81,16018.5230978704
-34.8,16018.6849251654
-34.79,16018.8467524605
-34.78,16019.0085797555
-34.77,16019.1704070506
-34.76,16019.3322343456
-34.75,16019.4940616406
-34.74,16019.6558889357
-34.73,16019.8177162307
-34.72,16019.9795435258
-34.71,16020.1414736968
-34.7,16020.3034065272
-34.69,16020.4653393576
-34.68,16020.6272721881
-34.67,16020.7892050185
-34.66,16020.9511378489
-34.65,16021.1130706793
-34.64,16021.2750035098
-34.63,16021.4369363402
-34.62,16021.598910582
-34.61,16021.7609498666
-34.6,16021.9229891513
-34.59,16022.0850284359
-34.58,16022.2470677206
-34.57,16022.4091070052
-34.56,16022.5711462899
-34.55,16022.7331855745
-34.54,16022.8952248592
-34.53,16023.0572641438
-34.52,16023.2193896732
-34.51,16023.3815363326
-34.5,16023.543682992
-34.49,16023.7058296514
-34.48,16023.8679763109
-34.47,16024.0301229703
-34.46,16024.1922696297
-34.45,16024.3544162891
-34.44,16024.5165629486
-34.43,16024.6787331537
-34.42,16024.8409881102
-34.41,16025.0032430667
-34.4,16025.1654980232
-34.39,16025.3277529796
-34.38,16025.4900079361
-34.37,16025.6522628926
-34.36,16025.8145178491
-34.35,16025.9767728056
-34.34,16026.1390277621
-34.33,16026.3013517052
-34.32,16026.4637158828
-34.31,16026.6260800604
-34.3,16026.788444238
-34.29,16026.9508084156
-34.28,16027.1131725932
-34.27,16027.2755367708
-34.26,16027.4379009484
-34.25,16027.600265126
-34.24,16027.7626343515
-34.23,16027.925108676
-34.22,16028.0875830006
-34.21,16028.2500573251
-34.2,16028.4125316496
-34.19,16028.5750059741
-34.18,16028.7374802987
-34.17,16028.8999546232
-34.16,16029.0624289477
-34.15,16029.2249032722
-34.14,16029.3874286949
-34.13,16029.550014094
-34.12,16029.712599493
-34.11,16029.875184892
-34.1,16030.0377702911
-34.09,16030.2003556901
-34.08,16030.3629410892
-34.07,16030.5255264882
-34.06,16030.6881118873
-34.05,16030.8506972863
-34.04,16031.0133806037
-34.03,16031.1760780067
-34.02,16031.3387754096
-34.01,16031.5014728126
-34,16031.6641702156
-33.99,16031.8268676185
-33.98,16031.9895650215
-33.97,16032.1522624245
-33.96,16032.3149598274
-33.95,16032.4776898061
-33.94,16032.6405001442
-33.93,16032.8033104823
-33.92,16032.9661208204
-33.91,16033.1289311584
-33.9,16033.2917414965
-33.89,16033.4545518346
-33.88,16033.6173621727
-33.87,16033.7801725108
-33.86,16033.9429828489
-33.85,16034.1058731967
-33.84,16034.2687974029
-33.83,16034.4317216092
-33.82,16034.5946458155
-33.81,16034.7575700217
-33.8,16034.920494228
-33.79,16035.0834184343
-33.78,16035.2463426405
-33.77,16035.4092668468
-33.76,16035.5722044687
-33.75,16035.735243478
-33.74,16035.8982824873
