"Time","Left.Cortex"
20.14,244732.332059762
20.15,244730.096602237
20.16,244727.861144712
20.17,244725.625687187
20.18,244723.390229662
20.19,244721.154772137
20.2,244718.919314612
20.21,244716.682883281
20.22,244714.444330765
20.23,244712.205778249
20.24,244709.967225732
20.25,244707.728673216
20.26,244705.4901207
20.27,244703.251568184
20.28,244701.013015668
20.29,244698.774463152
20.3,244696.535910636
20.31,244694.295092175
20.32,244692.053430706
20.33,244689.811769238
20.34,244687.570107769
20.35,244685.3284463
20.36,244683.086784831
20.37,244680.845123362
20.38,244678.603461893
20.39,244676.361800424
20.4,244674.119692214
20.41,244671.874907785
20.42,244669.630123355
20.43,244667.385338925
20.44,244665.140554496
20.45,244662.895770066
20.46,244660.650985637
20.47,244658.406201207
20.48,244656.161416777
20.49,244653.916632348
20.5,244651.670099797
20.51,244649.422178352
20.52,244647.174256907
20.53,244644.926335463
20.54,244642.678414018
20.55,244640.430492573
20.56,244638.182571128
20.57,244635.934649683
20.58,244633.686728239
20.59,244631.438806794
20.6,244629.18782416
20.61,244626.936751598
20.62,244624.685679037
20.63,244622.434606476
20.64,244620.183533915
20.65,244617.932461353
20.66,244615.681388792
20.67,244613.430316231
20.68,244611.17924367
20.69,244608.926950369
20.7,244606.672712543
20.71,244604.418474717
20.72,244602.164236891
20.73,244599.909999065
20.74,244597.655761239
20.75,244595.401523413
20.76,244593.147285588
20.77,244590.893047762
20.78,244588.638809936
20.79,244586.382028945
20.8,244584.124611659
20.81,244581.867194373
20.82,244579.609777087
20.83,244577.352359801
20.84,244575.094942515
20.85,244572.837525229
20.86,244570.580107943
20.87,244568.322690657
20.88,244566.064589667
20.89,244563.803978678
20.9,244561.543367689
20.91,244559.2827567
20.92,244557.022145711
20.93,244554.761534722
20.94,244552.500923732
20.95,244550.240312743
20.96,244547.979701754
20.97,244545.719090765
20.98,244543.456464244
20.99,244541.192645261
21,244538.928826278
21.01,244536.665007295
21.02,244534.401188312
21.03,244532.13736933
21.04,244529.873550347
21.05,244527.609731364
21.06,244525.345912381
21.07,244523.081956481
21.08,244520.814915166
21.09,244518.547873851
21.1,244516.280832535
21.11,244514.01379122
21.12,244511.746749905
21.13,244509.47970859
21.14,244507.212667274
21.15,244504.945625959
21.16,244502.678584644
21.17,244500.410065133
21.18,244498.139787098
21.19,244495.869509063
21.2,244493.599231029
21.21,244491.328952994
21.22,244489.058674959
21.23,244486.788396925
21.24,244484.51811889
21.25,244482.247840856
21.26,244479.977562821
21.27,244477.704453351
21.28,244475.430924162
21.29,244473.157394972
21.3,244470.883865783
21.31,244468.610336593
21.32,244466.336807404
21.33,244464.063278214
21.34,244461.789749025
21.35,244459.516219835
21.36,244457.241759589
21.37,244454.964964761
21.38,244452.688169932
21.39,244450.411375104
21.4,244448.134580275
21.41,244445.857785447
21.42,244443.580990619
21.43,244441.30419579
21.44,244439.027400962
21.45,244436.750606133
21.46,244434.471517439
21.47,244432.191442438
21.48,244429.911367437
21.49,244427.631292437
21.5,244425.351217436
21.51,244423.071142435
21.52,244420.791067434
21.53,244418.510992434
21.54,244416.230917433
21.55,244413.950468417
21.56,244411.667098662
21.57,244409.383728906
21.58,244407.100359151
21.59,244404.816989395
21.6,244402.53361964
21.61,244400.250249884
21.62,244397.966880129
21.63,244395.683510374
21.64,244393.400140618
21.65,244391.11502442
21.66,244388.828345278
21.67,244386.541666135
21.68,244384.254986993
21.69,244381.968307851
21.7,244379.681628709
21.71,244377.394949566
21.72,244375.108270424
21.73,244372.821591282
21.74,244370.53491214
21.75,244368.245101959
21.76,244365.955098748
21.77,244363.665095537
21.78,244361.375092326
21.79,244359.085089115
21.8,244356.795085905
21.81,244354.505082694
21.82,244352.215079483
21.83,244349.925076272
21.84,244347.633883996
21.85,244345.340541985
21.86,244343.047199974
21.87,244340.753857962
21.88,244338.460515951
21.89,244336.16717394
21.9,244333.873831928
21.91,244331.580489917
21.92,244329.287147906
21.93,244326.993805894
21.94,244324.697880481
21.95,244322.401184887
21.96,244320.104489292
21.97,244317.807793698
21.98,244315.511098104
21.99,244313.21440251
22,244310.917706916
22.01,244308.621011322
22.02,244306.324315728
22.03,244304.026998504
22.04,244301.726934494
22.05,244299.426870485
22.06,244297.126806475
22.07,244294.826742465
22.08,244292.526678456
22.09,244290.226614446
22.1,244287.926550436
22.11,244285.626486427
22.12,244283.326422417
22.13,244281.024332649
22.14,244278.72088534
22.15,244276.417438032
22.16,244274.113990723
22.17,244271.810543414
22.18,244269.507096105
22.19,244267.203648796
22.2,244264.900201487
22.21,244262.596754178
22.22,244260.293262835
22.23,244257.986417292
22.24,244255.679571749
22.25,244253.372726206
22.26,244251.065880664
22.27,244248.759035121
22.28,244246.452189578
22.29,244244.145344035
22.3,244241.838498492
22.31,244239.531652949
22.32,244237.223349403
22.33,244234.91309064
22.34,244232.602831876
22.35,244230.292573113
22.36,244227.98231435
22.37,244225.672055587
22.38,244223.361796824
22.39,244221.051538061
22.4,244218.741279297
22.41,244216.431020534
22.42,244214.11787734
22.43,244211.804190319
22.44,244209.490503298
22.45,244207.176816277
22.46,244204.863129255
22.47,244202.549442234
22.48,244200.235755213
22.49,244197.922068192
22.5,244195.608381171
22.51,244193.293814116
22.52,244190.976683747
22.53,244188.659553378
22.54,244186.342423009
22.55,244184.02529264
22.56,244181.708162271
22.57,244179.391031902
22.58,244177.073901533
22.59,244174.756771163
22.6,244172.439640794
22.61,244170.120193996
22.62,244167.799605137
22.63,244165.479016278
22.64,244163.158427419
22.65,244160.83783856
22.66,244158.517249701
22.67,244156.196660842
22.68,244153.876071983
22.69,244151.555483124
22.7,244149.234602524
22.71,244146.910539981
22.72,244144.586477437
22.73,244142.262414894
22.74,244139.938352351
22.75,244137.614289807
22.76,244135.290227264
22.77,244132.966164721
22.78,244130.642102178
22.79,244128.318039634
22.8,244125.992238934
22.81,244123.664687459
22.82,244121.337135984
22.83,244119.009584509
22.84,244116.682033034
22.85,244114.354481559
22.86,244112.026930084
22.87,244109.69937861
22.88,244107.371827135
22.89,244105.04427566
22.9,244102.713526933
22.91,244100.382471226
22.92,244098.051415519
22.93,244095.720359812
22.94,244093.389304106
22.95,244091.058248399
22.96,244088.727192692
22.97,244086.396136985
22.98,244084.065081279
22.99,244081.732876064
23,244079.398300772
23.01,244077.06372548
23.02,244074.729150188
23.03,244072.394574896
23.04,244070.059999603
23.05,244067.725424311
23.06,244065.390849019
23.07,244063.056273727
23.08,244060.721698435
23.09,244058.384504389
23.1,244056.046394104
23.11,244053.708283819
23.12,244051.370173535
23.13,244049.03206325
23.14,244046.693952965
23.15,244044.35584268
23.16,244042.017732395
23.17,244039.679622111
23.18,244037.340961454
23.19,244034.999300716
23.2,244032.657639977
23.21,244030.315979239
23.22,244027.974318501
23.23,244025.632657762
23.24,244023.290997024
23.25,244020.949336285
23.26,244018.607675547
23.27,244016.266014808
23.28,244013.922324249
23.29,244011.577097541
23.3,244009.231870834
23.31,244006.886644127
23.32,244004.541417419
23.33,244002.196190712
23.34,243999.850964005
23.35,243997.505737298
23.36,243995.16051059
23.37,243992.815283883
23.38,243990.466534998
23.39,243988.117726753
23.4,243985.768918507
23.41,243983.420110261
23.42,243981.071302015
23.43,243978.722493769
23.44,243976.373685524
23.45,243974.024877278
23.46,243971.676069032
23.47,243969.325830441
23.48,243966.973425033
23.49,243964.621019624
23.5,243962.268614215
23.51,243959.916208807
23.52,243957.563803398
23.53,243955.211397989
23.54,243952.858992581
23.55,243950.506587172
23.56,243948.154181763
23.57,243945.798843316
23.58,243943.442825065
23.59,243941.086806814
23.6,243938.730788563
23.61,243936.374770312
23.62,243934.018752061
23.63,243931.66273381
23.64,243929.306715559
23.65,243926.950697308
23.66,243924.593858844
23.67,243922.234212016
23.68,243919.874565189
23.69,243917.514918361
23.7,243915.155271533
23.71,243912.795624705
23.72,243910.435977877
23.73,243908.07633105
23.74,243905.716684222
23.75,243903.357037394
23.76,243900.995057266
23.77,243898.631766071
23.78,243896.268474876
23.79,243893.905183681
23.8,243891.541892486
23.81,243889.178601291
23.82,243886.815310097
23.83,243884.452018902
23.84,243882.088727707
23.85,243879.725237198
23.86,243877.35828579
23.87,243874.991334382
23.88,243872.624382974
23.89,243870.257431566
23.9,243867.890480157
23.91,243865.523528749
23.92,243863.156577341
23.93,243860.789625933
23.94,243858.422674525
23.95,243856.054000269
23.96,243853.683372746
23.97,243851.312745222
23.98,243848.942117698
23.99,243846.571490174
24,243844.20086265
24.01,243841.830235127
24.02,243839.459607603
24.03,243837.088980079
24.04,243834.718352555
24.05,243832.344465427
24.06,243829.970145829
24.07,243827.595826231
24.08,243825.221506633
24.09,243822.847187035
24.1,243820.472867437
24.11,243818.098547839
24.12,243815.724228241
24.13,243813.349908642
24.14,243810.974487479
24.15,243808.596459791
24.16,243806.218432103
24.17,243803.840404415
24.18,243801.462376727
24.19,243799.084349039
24.2,243796.706321351
24.21,243794.328293663
24.22,243791.950265975
24.23,243789.572238287
24.24,243787.19156169
24.25,243784.809809839
24.26,243782.428057989
24.27,243780.046306139
24.28,243777.664554288
24.29,243775.282802438
24.3,243772.901050588
24.31,243770.519298738
24.32,243768.137546887
24.33,243765.755325697
24.34,243763.369833554
24.35,243760.984341411
24.36,243758.598849269
24.37,243756.213357126
24.38,243753.827864984
24.39,243751.442372841
24.4,243749.056880698
24.41,243746.671388556
24.42,243744.285896413
24.43,243741.898376944
24.44,243739.509128321
24.45,243737.119879699
24.46,243734.730631076
24.47,243732.341382454
24.48,243729.952133831
24.49,243727.562885209
24.5,243725.173636586
24.51,243722.784387964
24.52,243720.395139341
24.53,243718.002291941
24.54,243715.609270593
24.55,243713.216249245
24.56,243710.823227897
24.57,243708.430206549
24.58,243706.037185201
24.59,243703.644163854
24.6,243701.251142506
24.61,243698.858121158
24.62,243696.463705071
24.63,243694.066894694
24.64,243691.670084318
24.65,243689.273273941
24.66,243686.876463564
24.67,243684.479653187
24.68,243682.08284281
24.69,243679.686032433
24.7,243677.289222056
24.71,243674.892411679
24.72,243672.492624326
24.73,243670.092008557
24.74,243667.691392789
24.75,243665.290777021
24.76,243662.890161252
24.77,243660.489545484
24.78,243658.088929715
24.79,243655.688313947
24.8,243653.287698179
24.81,243650.886331384
24.82,243648.481893803
24.83,243646.077456222
24.84,243643.673018641
24.85,243641.26858106
24.86,243638.864143479
24.87,243636.459705898
24.88,243634.055268317
24.89,243631.650830736
24.9,243629.246393155
24.91,243626.839611467
24.92,243624.431335593
24.93,243622.023059719
24.94,243619.614783845
24.95,243617.206507971
24.96,243614.798232097
24.97,243612.389956223
24.98,243609.98168035
24.99,243607.573404476
25,243605.165032532
25.01,243602.752901826
25.02,243600.340771119
25.03,243597.928640412
25.04,243595.516509706
25.05,243593.104378999
25.06,243590.692248293
25.07,243588.280117586
25.08,243585.867986879
25.09,243583.455856173
25.1,243581.042025414
25.11,243578.626023275
25.12,243576.210021136
25.13,243573.794018997
25.14,243571.378016858
25.15,243568.962014719
25.16,243566.54601258
25.17,243564.130010441
25.18,243561.714008302
25.19,243559.298006163
25.2,243556.878686187
25.21,243554.458795956
25.22,243552.038905725
25.23,243549.619015494
25.24,243547.199125263
25.25,243544.779235032
25.26,243542.359344801
25.27,243539.93945457
25.28,243537.519564339
25.29,243535.09862942
25.3,243532.674834377
25.31,243530.251039334
25.32,243527.827244291
25.33,243525.403449248
25.34,243522.979654205
25.35,243520.555859162
25.36,243518.132064119
25.37,243515.708269076
25.38,243513.284474033
25.39,243510.858005466
25.4,243508.43028883
25.41,243506.002572194
25.42,243503.574855558
25.43,243501.147138922
25.44,243498.719422286
25.45,243496.29170565
25.46,243493.863989014
25.47,243491.436272378
25.48,243489.008177849
25.49,243486.576522779
25.5,243484.144867708
25.51,243481.713212637
25.52,243479.281557567
25.53,243476.849902496
25.54,243474.418247425
25.55,243471.986592355
25.56,243469.554937284
25.57,243467.123282214
25.58,243464.689609305
25.59,243462.253998896
25.6,243459.818388488
25.61,243457.382778079
25.62,243454.94716767
25.63,243452.511557262
25.64,243450.075946853
25.65,243447.640336445
25.66,243445.204726036
25.67,243442.769115628
25.68,243440.329833376
25.69,243437.890250664
25.7,243435.450667953
25.71,243433.011085242
25.72,243430.57150253
25.73,243428.131919819
25.74,243425.692337108
25.75,243423.252754396
25.76,243420.813171685
25.77,243418.372238318
25.78,243415.928666277
25.79,243413.485094236
25.8,243411.041522195
25.81,243408.597950154
25.82,243406.154378113
25.83,243403.710806072
25.84,243401.267234031
25.85,243398.82366199
25.86,243396.380089949
25.87,243393.933501986
25.88,243391.485923526
25.89,243389.038345066
25.9,243386.590766606
25.91,243384.143188147
25.92,243381.695609687
25.93,243379.248031227
25.94,243376.800452767
25.95,243374.352874307
25.96,243371.904623998
25.97,243369.453021968
25.98,243367.001419938
25.99,243364.549817907
26,243362.098215877
26.01,243359.646613846
26.02,243357.195011816
26.03,243354.743409786
26.04,243352.291807755
26.05,243349.840205725
26.06,243347.386255255
26.07,243344.930612439
26.08,243342.474969623
26.09,243340.019326807
26.1,243337.563683991
26.11,243335.108041176
26.12,243332.65239836
26.13,243330.196755544
26.14,243327.741112728
26.15,243325.285469912
26.16,243322.825787742
26.17,243320.366086863
26.18,243317.906385984
26.19,243315.446685105
26.2,243312.986984225
26.21,243310.527283346
26.22,243308.067582467
26.23,243305.607881587
26.24,243303.148180708
26.25,243300.686810562
26.26,243298.223034278
26.27,243295.759257994
26.28,243293.295481709
26.29,243290.831705425
26.3,243288.36792914
26.31,243285.904152856
26.32,243283.440376572
26.33,243280.976600287
26.34,243278.512824003
26.35,243276.045676057
26.36,243273.577806962
26.37,243271.109937867
26.38,243268.642068772
26.39,243266.174199677
26.4,243263.706330582
26.41,243261.238461487
26.42,243258.770592391
26.43,243256.302723296
26.44,243253.833875927
26.45,243251.361896552
26.46,243248.889917176
26.47,243246.4179378
26.48,243243.945958424
26.49,243241.473979049
26.5,243239.001999673
26.51,243236.530020297
26.52,243234.058040921
26.53,243231.586061546
26.54,243229.111389958
26.55,243226.635282767
26.56,243224.159175576
26.57,243221.683068386
26.58,243219.206961195
26.59,243216.730854004
26.6,243214.254746813
26.61,243211.778639622
26.62,243209.302532431
26.63,243206.82614991
26.64,243204.345897305
26.65,243201.865644699
26.66,243199.385392094
26.67,243196.905139488
26.68,243194.424886883
26.69,243191.944634277
26.7,243189.464381672
26.71,243186.984129066
26.72,243184.503876461
26.73,243182.021622981
26.74,243179.537207296
26.75,243177.052791611
26.76,243174.568375926
26.77,243172.083960242
26.78,243169.599544557
26.79,243167.115128872
26.8,243164.630713187
26.81,243162.146297502
26.82,243159.661881817
26.83,243157.173725022
26.84,243154.685128527
26.85,243152.196532032
26.86,243149.707935538
26.87,243147.219339043
26.88,243144.730742549
26.89,243142.242146054
26.9,243139.753549559
26.91,243137.264953065
26.92,243134.775059054
26.93,243132.282263954
26.94,243129.789468853
26.95,243127.296673752
26.96,243124.803878652
26.97,243122.311083551
26.98,243119.81828845
26.99,243117.32549335
27,243114.832698249
27.01,243112.339903148
27.02,243109.844058527
27.03,243107.347046957
27.04,243104.850035388
27.05,243102.353023819
27.06,243099.856012249
27.07,243097.35900068
27.08,243094.861989111
27.09,243092.364977541
27.1,243089.867965972
27.11,243087.370372401
27.12,243084.869126433
27.13,243082.367880466
27.14,243079.866634499
27.15,243077.365388531
27.16,243074.864142564
27.17,243072.362896597
27.18,243069.861650629
27.19,243067.360404662
27.2,243064.859158695
27.21,243062.355566886
27.22,243059.850068525
27.23,243057.344570163
27.24,243054.839071801
27.25,243052.33357344
27.26,243049.828075078
27.27,243047.322576717
27.28,243044.817078355
27.29,243042.311579993
27.3,243039.806081632
27.31,243037.296458617
27.32,243034.786689797
27.33,243032.276920978
27.34,243029.767152158
27.35,243027.257383339
27.36,243024.747614519
27.37,243022.2378457
27.38,243019.72807688
27.39,243017.218308061
27.4,243014.706909307
27.41,243012.192851898
27.42,243009.67879449
27.43,243007.164737081
27.44,243004.650679672
27.45,243002.136622264
27.46,242999.622564855
27.47,242997.108507446
27.48,242994.594450038
27.49,242992.080392629
27.5,242989.562914473
27.51,242987.044550276
27.52,242984.526186079
27.53,242982.007821881
27.54,242979.489457684
27.55,242976.971093487
27.56,242974.45272929
27.57,242971.934365093
27.58,242969.416000896
27.59,242966.896735035
27.6,242964.374045782
27.61,242961.851356528
27.62,242959.328667275
27.63,242956.805978021
27.64,242954.283288768
27.65,242951.760599514
27.66,242949.237910261
27.67,242946.715221008
27.68,242944.192531754
27.69,242941.667137957
27.7,242939.140105311
27.71,242936.613072665
27.72,242934.086040018
27.73,242931.559007372
27.74,242929.031974726
27.75,242926.50494208
27.76,242923.977909434
27.77,242921.450876788
27.78,242918.923683253
27.79,242916.392288809
27.8,242913.860894365
27.81,242911.32949992
27.82,242908.798105476
27.83,242906.266711031
27.84,242903.735316587
27.85,242901.203922142
27.86,242898.672527698
27.87,242896.141133253
27.88,242893.607762905
27.89,242891.071988188
27.9,242888.53621347
27.91,242886.000438752
27.92,242883.464664034
27.93,242880.928889316
27.94,242878.393114598
27.95,242875.857339881
27.96,242873.321565163
27.97,242870.785790445
27.98,242868.246209443
27.99,242865.706035907
28,242863.165862371
28.01,242860.625688835
28.02,242858.085515299
28.03,242855.545341763
28.04,242853.005168227
28.05,242850.464994691
28.06,242847.924821155
28.07,242845.383412934
28.08,242842.838821965
28.09,242840.294230996
28.1,242837.749640026
28.11,242835.205049057
28.12,242832.660458088
28.13,242830.115867118
28.14,242827.571276149
28.15,242825.02668518
28.16,242822.48209421
28.17,242819.934425869
28.18,242817.38539878
28.19,242814.836371692
28.2,242812.287344604
28.21,242809.738317516
28.22,242807.189290428
28.23,242804.64026334
28.24,242802.091236252
28.25,242799.542209163
28.26,242796.992701332
28.27,242794.439219368
28.28,242791.885737405
28.29,242789.332255441
28.3,242786.778773478
28.31,242784.225291514
28.32,242781.671809551
28.33,242779.118327587
28.34,242776.564845624
28.35,242774.011363661
28.36,242771.455545889
28.37,242768.897590222
28.38,242766.339634556
28.39,242763.781678889
28.4,242761.223723222
28.41,242758.665767556
28.42,242756.107811889
28.43,242753.549856223
28.44,242750.991900556
28.45,242748.433944889
28.46,242745.871782685
28.47,242743.309334416
28.48,242740.746886147
28.49,242738.184437878
28.5,242735.621989609
28.51,242733.05954134
28.52,242730.497093071
28.53,242727.934644802
28.54,242725.372196532
28.55,242722.808166817
28.56,242720.241206974
28.57,242717.674247131
28.58,242715.107287288
28.59,242712.540327445
28.6,242709.973367602
28.61,242707.406407759
28.62,242704.839447916
28.63,242702.272488072
28.64,242699.705528229
28.65,242697.135103657
28.66,242694.563613196
28.67,242691.992122735
28.68,242689.420632275
28.69,242686.849141814
28.7,242684.277651353
28.71,242681.706160892
28.72,242679.134670431
28.73,242676.56317997
28.74,242673.99087537
28.75,242671.414835175
28.76,242668.838794979
28.77,242666.262754784
28.78,242663.686714589
28.79,242661.110674394
28.8,242658.534634199
28.81,242655.958594004
28.82,242653.382553808
28.83,242650.806513613
28.84,242648.22776337
28.85,242645.647154251
28.86,242643.066545132
28.87,242640.485936013
28.88,242637.905326893
28.89,242635.324717774
28.9,242632.744108655
28.91,242630.163499536
28.92,242627.582890416
28.93,242625.002247558
28.94,242622.417050251
28.95,242619.831852945
28.96,242617.246655638
28.97,242614.661458331
28.98,242612.076261025
28.99,242609.491063718
29,242606.905866412
29.01,242604.320669105
29.02,242601.735471799
29.03,242599.148332148
29.04,242596.558527317
29.05,242593.968722486
29.06,242591.378917655
29.07,242588.789112824
29.08,242586.199307993
29.09,242583.609503162
29.1,242581.019698331
29.11,242578.4298935
29.12,242575.840088669
29.13,242573.246416808
29.14,242570.651985041
29.15,242568.057553274
29.16,242565.463121508
29.17,242562.868689741
29.18,242560.274257974
29.19,242557.679826207
29.2,242555.08539444
29.21,242552.490962674
29.22,242549.895369439
29.23,242547.29629125
29.24,242544.697213061
29.25,242542.098134873
29.26,242539.499056684
29.27,242536.899978495
29.28,242534.300900306
29.29,242531.701822118
29.3,242529.102743929
29.31,242526.50366574
29.32,242523.901488517
29.33,242521.297744345
29.34,242518.694000174
29.35,242516.090256002
29.36,242513.48651183
29.37,242510.882767659
29.38,242508.279023487
29.39,242505.675279315
29.4,242503.071535143
29.41,242500.467423705
29.42,242497.858993913
29.43,242495.250564122
29.44,242492.642134331
29.45,242490.033704539
29.46,242487.425274748
29.47,242484.816844957
29.48,242482.208415166
29.49,242479.599985374
29.5,242476.991555583
29.51,242474.380808004
29.52,242471.767672881
29.53,242469.154537758
29.54,242466.541402635
29.55,242463.928267511
29.56,242461.315132388
29.57,242458.701997265
29.58,242456.088862142
29.59,242453.475727018
29.6,242450.862591895
29.61,242448.245172065
29.62,242445.627311822
29.63,242443.009451578
29.64,242440.391591334
29.65,242437.77373109
29.66,242435.155870846
29.67,242432.538010603
29.68,242429.920150359
29.69,242427.302290115
29.7,242424.682906737
29.71,242422.060301507
29.72,242419.437696278
29.73,242416.815091048
29.74,242414.192485818
29.75,242411.569880589
29.76,242408.947275359
29.77,242406.32467013
29.78,242403.7020649
29.79,242401.079459671
29.8,242398.453351245
29.81,242395.825981087
29.82,242393.19861093
29.83,242390.571240772
29.84,242387.943870615
29.85,242385.316500457
29.86,242382.6891303
29.87,242380.061760142
29.88,242377.434389985
29.89,242374.806304908
29.9,242372.174149803
29.91,242369.541994697
29.92,242366.909839592
29.93,242364.277684487
29.94,242361.645529382
29.95,242359.013374276
29.96,242356.381219171
29.97,242353.749064066
29.98,242351.116908961
29.99,242348.482045657
30,242345.845085507
30.01,242343.208125356
30.02,242340.571165206
30.03,242337.934205056
30.04,242335.297244905
30.05,242332.660284755
30.06,242330.023324605
30.07,242327.386364455
30.08,242324.749404304
30.09,242322.10772595
30.1,242319.465940579
30.11,242316.824155208
30.12,242314.182369837
30.13,242311.540584466
30.14,242308.898799095
30.15,242306.257013724
30.16,242303.615228353
30.17,242300.973442982
30.18,242298.329758054
30.19,242295.683127208
30.2,242293.036496362
30.21,242290.389865516
30.22,242287.74323467
30.23,242285.096603824
30.24,242282.449972978
30.25,242279.803342132
30.26,242277.156711286
30.27,242274.51008044
30.28,242271.85952662
30.29,242269.208029966
30.3,242266.556533312
30.31,242263.905036657
30.32,242261.253540003
30.33,242258.602043349
30.34,242255.950546694
30.35,242253.29905004
30.36,242250.647553386
30.37,242247.994979621
30.38,242245.338596746
30.39,242242.682213871
30.4,242240.025830995
30.41,242237.36944812
30.42,242234.713065245
30.43,242232.056682369
30.44,242229.400299494
30.45,242226.743916619
30.46,242224.087533743
30.47,242221.428036852
30.48,242218.766747263
30.49,242216.105457674
30.5,242213.444168085
30.51,242210.782878496
30.52,242208.121588907
30.53,242205.460299319
30.54,242202.79900973
30.55,242200.137720141
30.56,242197.476189856
30.57,242194.809972981
30.58,242192.143756105
30.59,242189.47753923
30.6,242186.811322355
30.61,242184.145105479
30.62,242181.478888604
30.63,242178.812671729
30.64,242176.146454854
30.65,242173.480237978
30.66,242170.811729933
30.67,242168.140565118
30.68,242165.469400303
30.69,242162.798235488
30.7,242160.127070673
30.71,242157.455905858
30.72,242154.784741042
30.73,242152.113576227
30.74,242149.442411412
30.75,242146.771246597
30.76,242144.095722958
30.77,242141.419589468
30.78,242138.743455979
30.79,242136.067322489
30.8,242133.391188999
30.81,242130.71505551
30.82,242128.03892202
30.83,242125.362788531
30.84,242122.686655041
30.85,242120.009067282
30.86,242117.327944301
30.87,242114.646821321
30.88,242111.965698341
30.89,242109.284575361
30.9,242106.603452381
30.91,242103.922329401
30.92,242101.241206421
30.93,242098.56008344
30.94,242095.87896046
30.95,242093.194301788
30.96,242090.508168419
30.97,242087.822035051
30.98,242085.135901682
30.99,242082.449768313
31,242079.763634945
31.01,242077.077501576
31.02,242074.391368207
31.03,242071.705234839
31.04,242069.01849832
31.05,242066.327333583
31.06,242063.636168845
31.07,242060.945004107
31.08,242058.25383937
31.09,242055.562674632
31.1,242052.871509895
31.11,242050.180345157
31.12,242047.48918042
31.13,242044.798015682
31.14,242042.104152524
31.15,242039.407935354
31.16,242036.711718185
31.17,242034.015501015
31.18,242031.319283845
31.19,242028.623066676
31.2,242025.926849506
31.21,242023.230632337
31.22,242020.534415167
31.23,242017.838197997
31.24,242015.137169608
31.25,242012.43587886
31.26,242009.734588112
31.27,242007.033297364
31.28,242004.332006616
31.29,242001.630715868
31.3,241998.929425121
31.31,241996.228134373
31.32,241993.526843625
31.33,241990.823706035
31.34,241988.117320479
31.35,241985.410934922
31.36,241982.704549366
31.37,241979.99816381
31.38,241977.291778253
31.39,241974.585392697
31.4,241971.879007141
31.41,241969.172621584
31.42,241966.466236028
31.43,241963.755876777
31.44,241961.044375098
31.45,241958.33287342
31.46,241955.621371741
31.47,241952.909870062
31.48,241950.198368384
31.49,241947.486866705
31.5,241944.775365026
31.51,241942.063863348
31.52,241939.351380885
31.53,241936.634741685
31.54,241933.918102485
31.55,241931.201463286
31.56,241928.484824086
31.57,241925.768184886
31.58,241923.051545687
31.59,241920.334906487
31.6,241917.618267287
31.61,241914.901628088
31.62,241912.181867114
31.63,241909.46006891
31.64,241906.738270706
31.65,241904.016472502
31.66,241901.294674298
31.67,241898.572876093
31.68,241895.851077889
31.69,241893.129279685
31.7,241890.407481481
31.71,241887.685583202
31.72,241884.958604424
31.73,241882.231625647
31.74,241879.50464687
31.75,241876.777668092
31.76,241874.050689315
31.77,241871.323710538
31.78,241868.59673176
31.79,241865.869752983
31.8,241863.142774205
31.81,241860.413540142
31.82,241857.681359137
31.83,241854.949178131
31.84,241852.216997126
31.85,241849.484816121
31.86,241846.752635115
31.87,241844.02045411
31.88,241841.288273105
31.89,241838.556092099
31.9,241835.823911094
31.91,241833.08730158
31.92,241830.349896606
31.93,241827.612491631
31.94,241824.875086657
31.95,241822.137681683
31.96,241819.400276708
31.97,241816.662871734
31.98,241813.92546676
31.99,241811.188061785
32,241808.449282756
32.01,241805.706631985
32.02,241802.963981215
32.03,241800.221330444
32.04,241797.478679673
32.05,241794.736028902
32.06,241791.993378131
32.07,241789.25072736
32.08,241786.508076589
32.09,241783.765425818
32.1,241781.019213336
32.11,241778.271294854
32.12,241775.523376371
32.13,241772.775457889
32.14,241770.027539406
32.15,241767.279620924
32.16,241764.531702442
32.17,241761.783783959
32.18,241759.035865477
32.19,241756.287469091
32.2,241753.534260895
32.21,241750.781052699
32.22,241748.027844502
32.23,241745.274636306
32.24,241742.52142811
32.25,241739.768219913
32.26,241737.015011717
32.27,241734.261803521
32.28,241731.508595324
32.29,241728.75270705
32.3,241725.994187049
32.31,241723.235667048
32.32,241720.477147048
32.33,241717.718627047
32.34,241714.960107046
32.35,241712.201587045
32.36,241709.443067044
32.37,241706.684547044
32.38,241703.926027043
32.39,241701.162606407
32.4,241698.398752423
32.41,241695.634898439
32.42,241692.871044455
32.43,241690.10719047
32.44,241687.343336486
32.45,241684.579482502
32.46,241681.815628517
32.47,241679.051774533
32.48,241676.286137117
32.49,241673.516926882
32.5,241670.747716646
32.51,241667.97850641
32.52,241665.209296174
32.53,241662.440085938
32.54,241659.670875703
32.55,241656.901665467
32.56,241654.132455231
32.57,241651.363244995
32.58,241648.590016033
32.59,241645.815427189
32.6,241643.040838344
32.61,241640.266249499
32.62,241637.491660654
32.63,241634.71707181
32.64,241631.942482965
32.65,241629.16789412
32.66,241626.393305275
32.67,241623.617844841
32.68,241620.83785494
32.69,241618.057865039
32.7,241615.277875137
32.71,241612.497885236
32.72,241609.717895335
32.73,241606.937905434
32.74,241604.157915533
32.75,241601.377925632
32.76,241598.597935731
32.77,241595.81482412
32.78,241593.029410624
32.79,241590.243997129
32.8,241587.458583634
32.81,241584.673170139
32.82,241581.887756644
32.83,241579.102343148
32.84,241576.316929653
32.85,241573.531516158
32.86,241570.746102663
