"Time","Brain.Stem"
19.97,18893.3987673457
19.98,18893.413299677
19.99,18893.4278320084
20,18893.4423643397
20.01,18893.4568966711
20.02,18893.4714903558
20.03,18893.4861488695
20.04,18893.5008073832
20.05,18893.5154658969
20.06,18893.5301244106
20.07,18893.5447829243
20.08,18893.559441438
20.09,18893.5740999517
20.1,18893.5887584654
20.11,18893.6034169791
20.12,18893.6181904782
20.13,18893.632976692
20.14,18893.6477629058
20.15,18893.6625491196
20.16,18893.6773353334
20.17,18893.6921215472
20.18,18893.706907761
20.19,18893.7216939748
20.2,18893.7364801886
20.21,18893.7513070659
20.22,18893.7662225181
20.23,18893.7811379703
20.24,18893.7960534225
20.25,18893.8109688748
20.26,18893.825884327
20.27,18893.8407997792
20.28,18893.8557152314
20.29,18893.8706306836
20.3,18893.8855461358
20.31,18893.9005569192
20.32,18893.9156031689
20.33,18893.9306494187
20.34,18893.9456956685
20.35,18893.9607419183
20.36,18893.9757881681
20.37,18893.9908344179
20.38,18894.0058806676
20.39,18894.0209269174
20.4,18894.0359921039
20.41,18894.0511707316
20.42,18894.0663493593
20.43,18894.081527987
20.44,18894.0967066147
20.45,18894.1118852424
20.46,18894.1270638701
20.47,18894.1422424978
20.48,18894.1574211255
20.49,18894.1725997532
20.5,18894.1878530419
20.51,18894.2031656494
20.52,18894.2184782568
20.53,18894.2337908643
20.54,18894.2491034717
20.55,18894.2644160791
20.56,18894.2797286866
20.57,18894.295041294
20.58,18894.3103539015
20.59,18894.3256665089
20.6,18894.3411108499
20.61,18894.3565590607
20.62,18894.3720072716
20.63,18894.3874554824
20.64,18894.4029036932
20.65,18894.4183519041
20.66,18894.4338001149
20.67,18894.4492483258
20.68,18894.4646965366
20.69,18894.48019768
20.7,18894.4957831401
20.71,18894.5113686001
20.72,18894.5269540602
20.73,18894.5425395203
20.74,18894.5581249803
20.75,18894.5737104404
20.76,18894.5892959004
20.77,18894.6048813605
20.78,18894.6204668205
20.79,18894.636163397
20.8,18894.6518877746
20.81,18894.6676121522
20.82,18894.6833365297
20.83,18894.6990609073
20.84,18894.7147852849
20.85,18894.7305096625
20.86,18894.7462340401
20.87,18894.7619584176
20.88,18894.7777128966
20.89,18894.7935778828
20.9,18894.809442869
20.91,18894.8253078553
20.92,18894.8411728415
20.93,18894.8570378278
20.94,18894.872902814
20.95,18894.8887678003
20.96,18894.9046327865
20.97,18894.9204977728
20.98,18894.9364521783
20.99,18894.9524594876
21,18894.9684667968
21.01,18894.9844741061
21.02,18895.0004814153
21.03,18895.0164887246
21.04,18895.0324960338
21.05,18895.048503343
21.06,18895.0645106523
21.07,18895.0805240827
21.08,18895.0966754528
21.09,18895.1128268229
21.1,18895.128978193
21.11,18895.1451295632
21.12,18895.1612809333
21.13,18895.1774323034
21.14,18895.1935836735
21.15,18895.2097350436
21.16,18895.2258864137
21.17,18895.2421043804
21.18,18895.2584015732
21.19,18895.274698766
21.2,18895.2909959587
21.21,18895.3072931515
21.22,18895.3235903443
21.23,18895.339887537
21.24,18895.3561847298
21.25,18895.3724819225
21.26,18895.3887791153
21.27,18895.4052048607
21.28,18895.4216496621
21.29,18895.4380944636
21.3,18895.4545392651
21.31,18895.4709840665
21.32,18895.487428868
21.33,18895.5038736694
21.34,18895.5203184709
21.35,18895.5367632724
21.36,18895.5532506743
21.37,18895.5698448952
21.38,18895.586439116
21.39,18895.6030333369
21.4,18895.6196275577
21.41,18895.6362217786
21.42,18895.6528159994
21.43,18895.6694102202
21.44,18895.6860044411
21.45,18895.7025986619
21.46,18895.7192986574
21.47,18895.7360441333
21.48,18895.7527896093
21.49,18895.7695350852
21.5,18895.7862805612
21.51,18895.8030260371
21.52,18895.8197715131
21.53,18895.836516989
21.54,18895.8532624649
21.55,18895.8700253224
21.56,18895.8869239145
21.57,18895.9038225067
21.58,18895.9207210989
21.59,18895.937619691
